;PlatsID;Season;Order;Pollinator_individuals;ML;Visit;Insect;Transect_Grassland;flw_visited_by_pollin;pollin_species;Site_name
1000;19;2012;Diptera;1;M;3;1;A;Anthriscus_sylvestris;Syrphus_ribesii;Gran_rasbo
1001;19;2012;Hymenoptera;1;M;3;9;D;;Andrena_nigroaenea;Gran_rasbo
1002;19;2012;Hymenoptera;1;M;3;6;B;;Bombus_hypnorum;Gran_rasbo
1003;19;2012;Diptera;1;M;3;5;B;;Sphaerophoria_batava;Gran_rasbo
1004;19;2012;Hymenoptera;1;M;5;2;B;Trifolium_medium;Bombus_pascuorum;Gran_rasbo
1005;19;2012;Diptera;1;M;3;3;B;Veronica_chamaedrys;Sphaerophoria_taeniata;Gran_rasbo
1006;19;2012;Diptera;1;M;4;2;B;Rosa_dumalis;Helophilus_pendulus;Gran_rasbo
1007;19;2012;Hymenoptera;1;M;5;4;B;Trifolium_medium;Bombus_pascuorum;Gran_rasbo
1008;19;2012;Diptera;1;M;3;7;C;;Melanostoma_mellinum;Gran_rasbo
1009;19;2012;Diptera;1;M;2;4;C;;Syrphus_ribesii;Gran_rasbo
1010;20;2012;Hymenoptera;1;M;5;10;B;;Bombus_soroeensis;Ahlezons_hage
1011;20;2012;Diptera;1;M;5;8;B;Circium_vulgare;Episyrphus_balteatus;Ahlezons_hage
1012;20;2012;Hymenoptera;2;M;4;8;A;;Bombus_bohemicus;Ahlezons_hage
1013;20;2012;Diptera;1;M;5;6;C;Taraxacum_sp;Sphaerophoria_scripta;Ahlezons_hage
1014;20;2012;Diptera;1;M;5;9;B;;Sphaerophoria_scripta;Ahlezons_hage
1015;20;2012;Hymenoptera;1;M;1;12;A;;Andrena_haemorrhoa;Ahlezons_hage
1016;20;2012;Hymenoptera;1;M;5;14;A;Taraxacum_sp;Lasioglossum_leucopus;Ahlezons_hage
1017;20;2012;Hymenoptera;1;M;4;5;B;;Bombus_lapidarius;Ahlezons_hage
1018;20;2012;Diptera;1;M;5;5;C;Ranunculus_acris;Melanostoma_mellinum;Ahlezons_hage
1019;20;2012;Diptera;1;M;5;3;C;Taraxacum_sp;Episyrphus_balteatus;Ahlezons_hage
1020;20;2012;Diptera;1;M;5;15;A;Taraxacum_sp;Syritta_pipiens;Ahlezons_hage
1021;20;2012;Hymenoptera;1;M;5;4;C;Circium_vulgare;Bombus_bohemicus;Ahlezons_hage
1022;20;2012;Hymenoptera;1;M;5;13;B;;Bombus_bohemicus;Ahlezons_hage
1023;20;2012;Diptera;1;M;5;1;D;Ranunculus_acris;Sphaerophoria_taeniata;Ahlezons_hage
1024;20;2012;Hymenoptera;1;M;4;6;B;;Bombus_bohemicus;Ahlezons_hage
1025;20;2012;Hymenoptera;1;M;5;12;B;;Andrena_subopaca;Ahlezons_hage
1026;20;2012;Hymenoptera;1;M;1;6;C;Taraxacum_sp;Bombus_lapidarius;Ahlezons_hage
1027;20;2012;Hymenoptera;1;M;4;7;B;;Bombus_bohemicus;Ahlezons_hage
1028;20;2012;Diptera;1;M;4;3;C;;Xylota_tarda;Ahlezons_hage
1029;20;2012;Hymenoptera;1;M;1;10;B;;Bombus_terrestris;Ahlezons_hage
1030;20;2012;Hymenoptera;1;M;4;2;C;;Bombus_bohemicus;Ahlezons_hage
1031;20;2012;Hymenoptera;1;M;1;1;D;;Andrena_helvola;Ahlezons_hage
1032;20;2012;Hymenoptera;1;M;1;9;B;;Bombus_lapidarius;Ahlezons_hage
1033;20;2012;Hymenoptera;2;M;1;8;C;;Andrena_helvola;Ahlezons_hage
1034;20;2012;Hymenoptera;1;M;1;2;D;Taraxacum_sp;Andrena_helvola;Ahlezons_hage
1035;20;2012;Hymenoptera;2;M;3;1;D;Taraxacum_sp;Bombus_lapidarius;Ahlezons_hage
1036;21;2012;Hymenoptera;1;M;3;1;A;Symphytum_uplandicum;Bombus_lucorum;Borgardalsbadet
1037;21;2012;Hymenoptera;1;M;1;1;A;;Bombus_pascuorum;Borgardalsbadet
1038;22;2012;Hymenoptera;4;M;4;14;B;Trifolium_repens;Bombus_lapidarius;St_Tadinge
1039;22;2012;Diptera;1;M;3;2;A;Ranunculus_acris;Sphaerophoria_scripta;St_Tadinge
1040;22;2012;Diptera;1;M;1;2;D;;Syrphus_ribesii;St_Tadinge
1041;22;2012;Diptera;1;M;2;2;C;;Syrphus_ribesii;St_Tadinge
1042;22;2012;Diptera;1;M;5;7;A;Stellaria_graminea;Sphaerophoria_scripta;St_Tadinge
1043;22;2012;Diptera;1;M;5;45;D;;Syrphus_ribesii;St_Tadinge
1044;22;2012;Diptera;1;L;3;4;D;;Dasysyrphus_venustus;St_Tadinge
1045;22;2012;Diptera;1;M;5;17;A;Galium_verum;Sphaerophoria_scripta;St_Tadinge
1046;22;2012;Hymenoptera;1;L;5;4;E;;Bombus_pascuorum;St_Tadinge
1047;22;2012;Diptera;1;M;5;3;A;;Sphaerophoria_scripta;St_Tadinge
1048;22;2012;Hymenoptera;2;M;4;9;A;Trifolium_medium;Bombus_terrestris;St_Tadinge
1049;22;2012;Hymenoptera;1;L;1;5;F;;Bombus_humilis;St_Tadinge
1050;22;2012;Diptera;1;L;5;2;B;;Helophilus_pendulus;St_Tadinge
1051;22;2012;Hymenoptera;1;M;5;5;A;;Trachusa_byssina;St_Tadinge
1052;22;2012;Hymenoptera;1;L;1;6;F;;Bombus_pascuorum;St_Tadinge
1053;22;2012;Diptera;1;M;5;30;B;Hypericum_perforatum;Syrphus_ribesii;St_Tadinge
1054;22;2012;Hymenoptera;1;L;4;2;B;;Bombus_subterraneus;St_Tadinge
1055;22;2012;Hymenoptera;2;L;5;4;B;;Bombus_soroeensis;St_Tadinge
1056;22;2012;Hymenoptera;1;M;4;12;B;Trifolium_repens;Bombus_hypnorum;St_Tadinge
1057;22;2012;Hymenoptera;1;M;4;3;A;;Bombus_subterraneus;St_Tadinge
1058;22;2012;Diptera;1;M;5;9;A;Galium_verum;Sphaerophoria_taeniata;St_Tadinge
1059;22;2012;Diptera;1;L;2;2;E;;Meliscaeva_cinctella;St_Tadinge
1060;22;2012;Hymenoptera;3;M;4;15;B;;Bombus_lucorum;St_Tadinge
1061;22;2012;Hymenoptera;1;M;5;33;B;;Bombus_sylvarum;St_Tadinge
1062;22;2012;Hymenoptera;1;M;5;37;C;Melampyrum_pratense;Anthophora_furcata;St_Tadinge
1063;22;2012;Hymenoptera;1;M;5;1;A;Hypericum_maculatum;Bombus_lapidarius;St_Tadinge
1064;22;2012;Diptera;1;L;3;4;E;;Sphaerophoria_scripta;St_Tadinge
1065;22;2012;Diptera;1;M;2;5;D;;Syrphus_ribesii;St_Tadinge
1066;22;2012;Diptera;1;M;5;23;B;;Sphaerophoria_scripta;St_Tadinge
1067;22;2012;Hymenoptera;1;L;1;6;B;;Bombus_pascuorum;St_Tadinge
1068;22;2012;Diptera;1;M;5;19;A;Galium_verum;Syrphus_ribesii;St_Tadinge
1069;22;2012;Hymenoptera;1;M;4;23;D;Trifolium_medium;Bombus_hypnorum;St_Tadinge
1070;22;2012;Diptera;1;L;2;2;B;;Parhelophilus_frutetorum;St_Tadinge
1071;22;2012;Hymenoptera;1;M;4;2;A;Trifolium_repens;Bombus_hypnorum;St_Tadinge
1072;22;2012;Hymenoptera;1;M;4;10;B;Trifolium_medium;Bombus_terrestris;St_Tadinge
1073;22;2012;Hymenoptera;1;L;5;4;A;;Andrena_subopaca;St_Tadinge
1074;22;2012;Hymenoptera;1;M;5;40;C;Melampyrum_pratense;Bombus_pratorum;St_Tadinge
1075;22;2012;Hymenoptera;1;L;1;4;B;;Bombus_pascuorum;St_Tadinge
1076;22;2012;Diptera;1;L;2;5;D;;Melanostoma_mellinum;St_Tadinge
1077;22;2012;Diptera;1;L;5;2;F;;Melanostoma_mellinum;St_Tadinge
1078;22;2012;Hymenoptera;3;M;5;2;A;Trifolium_pratense;Bombus_pascuorum;St_Tadinge
1079;22;2012;Diptera;1;L;3;4;A;;Sphaerophoria_scripta;St_Tadinge
1080;22;2012;Hymenoptera;1;M;3;9;B;Pilosella_officinarum;Lasioglossum_albipes;St_Tadinge
1081;22;2012;Hymenoptera;1;L;2;7;B;;Bombus_pascuorum;St_Tadinge
1082;22;2012;Hymenoptera;1;M;4;7;A;;Bombus_terrestris;St_Tadinge
1083;22;2012;Diptera;1;L;5;4;D;;Episyrphus_balteatus;St_Tadinge
1084;22;2012;Hymenoptera;1;L;3;3;B;;Bombus_campestris;St_Tadinge
1085;22;2012;Hymenoptera;1;L;1;3;E;;Bombus_bohemicus;St_Tadinge
1086;22;2012;Diptera;1;M;5;6;A;;Melanostoma_mellinum;St_Tadinge
1087;22;2012;Hymenoptera;1;L;5;3;D;;Bombus_terrestris;St_Tadinge
1088;22;2012;Hymenoptera;1;L;2;3;E;;Bombus_ruderarius;St_Tadinge
1089;22;2012;Hymenoptera;1;L;1;1;D;;Bombus_pascuorum;St_Tadinge
1090;22;2012;Hymenoptera;1;M;5;44;D;Trifolium_medium;Bombus_terrestris;St_Tadinge
1091;22;2012;Diptera;1;L;5;3;B;;Sphaerophoria_batava;St_Tadinge
1092;22;2012;Hymenoptera;4;M;4;21;D;Trifolium_medium;Bombus_lucorum;St_Tadinge
1093;22;2012;Hymenoptera;1;L;3;2;B;;Bombus_campestris;St_Tadinge
1094;22;2012;Diptera;1;L;2;8;D;;z_Syrphidae;St_Tadinge
1095;22;2012;Diptera;1;M;5;42;D;;Sphaerophoria_scripta;St_Tadinge
1096;22;2012;Hymenoptera;1;L;1;3;F;;Bombus_bohemicus;St_Tadinge
1097;22;2012;Diptera;1;L;5;1;A;;Eristalis_interrupta;St_Tadinge
1098;22;2012;Hymenoptera;2;L;4;1;D;;Bombus_lucorum;St_Tadinge
1099;22;2012;Hymenoptera;1;M;4;11;B;;Bombus_pascuorum;St_Tadinge
1100;22;2012;Diptera;2;L;1;1;B;;Melanostoma_mellinum;St_Tadinge
1101;22;2012;Diptera;2;L;2;3;D;;Syrphus_ribesii;St_Tadinge
1102;22;2012;Hymenoptera;1;L;1;1;F;;Bombus_ruderarius;St_Tadinge
1103;22;2012;Hymenoptera;1;M;3;8;B;Pilosella_officinarum;Andrena_fulvago;St_Tadinge
1104;22;2012;Diptera;1;L;2;7;E;;Cheilosia_velutina;St_Tadinge
1105;22;2012;Diptera;1;L;3;6;E;;Dasysyrphus_pinastri;St_Tadinge
1106;22;2012;Diptera;1;L;2;7;D;;y_Syrphidae;St_Tadinge
1107;22;2012;Hymenoptera;1;L;4;1;B;;Bombus_terrestris;St_Tadinge
1108;22;2012;Hymenoptera;1;M;5;14;A;Trifolium_pratense;Bombus_lucorum;St_Tadinge
1109;22;2012;Diptera;1;L;5;3;A;;Eristalis_interrupta;St_Tadinge
1110;22;2012;Hymenoptera;1;M;5;15;A;Trifolium_pratense;Bombus_ruderarius;St_Tadinge
1111;22;2012;Diptera;1;M;5;27;B;;Melanostoma_mellinum;St_Tadinge
1112;22;2012;Diptera;1;L;2;4;E;;Eristalis_picea;St_Tadinge
1113;22;2012;Hymenoptera;1;L;4;2;A;;Bombus_lucorum;St_Tadinge
1114;22;2012;Hymenoptera;1;M;4;20;C;;Bombus_pascuorum;St_Tadinge
1115;22;2012;Diptera;1;L;3;5;A;;Sericomyia_silentis;St_Tadinge
1116;22;2012;Diptera;1;L;3;1;A;;Xylota_segnis;St_Tadinge
1117;22;2012;Hymenoptera;1;M;5;41;C;Melampyrum_pratense;Bombus_hortorum;St_Tadinge
1118;22;2012;Hymenoptera;1;M;5;18;A;Trifolium_medium;Bombus_terrestris;St_Tadinge
1119;22;2012;Diptera;1;M;5;10;A;Galium_verum;Sphaerophoria_scripta;St_Tadinge
1120;22;2012;Diptera;2;M;5;4;A;;Eristalis_interrupta;St_Tadinge
1121;22;2012;Hymenoptera;1;M;4;4;A;Trifolium_repens;Bombus_ruderarius;St_Tadinge
1122;22;2012;Hymenoptera;3;M;5;43;D;Trifolium_medium;Bombus_terrestris;St_Tadinge
1123;22;2012;Diptera;1;M;5;28;B;;Melanostoma_mellinum;St_Tadinge
1124;22;2012;Diptera;1;L;2;6;D;;x_Syrphidae;St_Tadinge
1125;22;2012;Hymenoptera;1;M;5;29;B;Trifolium_medium;Bombus_pascuorum;St_Tadinge
1126;22;2012;Hymenoptera;1;L;5;6;B;;Bombus_terrestris;St_Tadinge
1127;22;2012;Diptera;1;L;5;3;E;;Eristalis_interrupta;St_Tadinge
1128;22;2012;Diptera;1;L;1;2;B;;Syrphus_ribesii;St_Tadinge
1129;22;2012;Hymenoptera;1;M;5;13;A;;Bombus_terrestris;St_Tadinge
1130;22;2012;Diptera;1;M;5;47;D;;Helophilus_pendulus;St_Tadinge
1131;22;2012;Diptera;1;L;2;6;E;;Parasyrphus_annulatus;St_Tadinge
1132;22;2012;Hymenoptera;2;M;5;39;C;Melampyrum_pratense;Bombus_lucorum;St_Tadinge
1133;22;2012;Hymenoptera;2;M;4;1;A;Trifolium_repens;Bombus_lapidarius;St_Tadinge
1134;22;2012;Diptera;1;M;5;36;C;Hypericum_maculatum;Eristalis_interrupta;St_Tadinge
1135;22;2012;Hymenoptera;1;M;4;18;C;Trifolium_medium;Bombus_lucorum;St_Tadinge
1136;22;2012;Diptera;1;L;2;4;B;;Megasyrphus_erraticus;St_Tadinge
1137;22;2012;Hymenoptera;1;L;5;5;D;;Bombus_bohemicus;St_Tadinge
1138;22;2012;Diptera;1;L;2;9;E;;Helophilus_pendulus;St_Tadinge
1139;22;2012;Diptera;1;M;5;20;B;;Eristalis_interrupta;St_Tadinge
1140;22;2012;Diptera;1;M;5;32;B;;Sphaerophoria_scripta;St_Tadinge
1141;22;2012;Hymenoptera;1;L;2;1;D;;Bombus_pratorum;St_Tadinge
1142;22;2012;Hymenoptera;1;L;5;5;A;;Bombus_ruderarius;St_Tadinge
1143;22;2012;Diptera;1;L;3;4;B;;Meliscaeva_cinctella;St_Tadinge
1144;22;2012;Hymenoptera;1;M;3;5;A;Filipendula_vulgaris;Apis_mellifera;St_Tadinge
1145;22;2012;Hymenoptera;1;M;2;7;D;;Bombus_lucorum;St_Tadinge
1146;22;2012;Hymenoptera;1;M;4;17;C;;Bombus_lucorum;St_Tadinge
1147;22;2012;Hymenoptera;1;M;4;5;A;Trifolium_medium;Bombus_rupestris;St_Tadinge
1148;22;2012;Diptera;1;L;3;2;E;;Volucella_pellucens;St_Tadinge
1149;22;2012;Hymenoptera;1;L;4;3;A;;Bombus_lucorum;St_Tadinge
1150;22;2012;Hymenoptera;1;M;4;24;D;;Bombus_pascuorum;St_Tadinge
1151;22;2012;Diptera;1;M;5;34;B;;Sphaerophoria_scripta;St_Tadinge
1152;22;2012;Diptera;1;L;5;1;B;;Syrphus_ribesii;St_Tadinge
1153;22;2012;Hymenoptera;1;M;3;10;B;;Bombus_lapidarius;St_Tadinge
1154;22;2012;Hymenoptera;1;L;4;2;C;;Bombus_ruderarius;St_Tadinge
1155;22;2012;Hymenoptera;1;L;2;6;B;;Bombus_sylvarum;St_Tadinge
1156;22;2012;Diptera;1;L;1;5;B;;Syrphus_ribesii;St_Tadinge
1157;22;2012;Hymenoptera;1;L;3;1;E;;Bombus_sylvarum;St_Tadinge
1158;22;2012;Diptera;1;L;5;6;A;;Syrphus_ribesii;St_Tadinge
1159;22;2012;Diptera;1;L;5;1;F;;Syrphus_ribesii;St_Tadinge
1160;22;2012;Diptera;3;M;5;35;C;;Eristalis_interrupta;St_Tadinge
1161;22;2012;Diptera;1;L;5;2;E;;Eristalis_interrupta;St_Tadinge
1162;22;2012;Hymenoptera;1;M;2;3;C;Geranium_sylvaticum;Bombus_pascuorum;St_Tadinge
1163;22;2012;Diptera;1;L;1;8;B;;Parasyrphus_lineolus;St_Tadinge
1164;22;2012;Diptera;1;M;5;25;B;;Melanostoma_mellinum;St_Tadinge
1165;22;2012;Hymenoptera;1;L;2;3;C;;Bombus_sylvarum;St_Tadinge
1166;22;2012;Hymenoptera;1;L;5;1;D;;Bombus_lucorum;St_Tadinge
1167;22;2012;Diptera;1;L;3;3;E;;Syrphus_ribesii;St_Tadinge
1168;22;2012;Hymenoptera;1;M;3;4;A;Filipendula_vulgaris;Apis_mellifera;St_Tadinge
1169;22;2012;Diptera;1;M;5;38;C;Hieracium_umbellatum;Episyrphus_balteatus;St_Tadinge
1170;22;2012;Diptera;1;M;5;8;A;;Melanostoma_mellinum;St_Tadinge
1171;22;2012;Hymenoptera;1;M;4;16;B;Trifolium_medium;Bombus_lapidarius;St_Tadinge
1172;22;2012;Diptera;1;L;2;3;B;;Syrphus_ribesii;St_Tadinge
1173;22;2012;Hymenoptera;1;L;5;2;D;;Hylaeus_hyalinatus;St_Tadinge
1174;22;2012;Hymenoptera;1;L;2;5;C;;Bombus_sylvarum;St_Tadinge
1175;22;2012;Diptera;1;L;2;4;D;;Syrphus_ribesii;St_Tadinge
1176;23;2012;Diptera;1;M;2;3;D;;Syrphus_ribesii;Haknas_vassunda
1177;23;2012;Diptera;1;M;4;2;B;;Epistrophe_nitidicollis;Haknas_vassunda
1178;23;2012;Diptera;1;M;1;5;B;;Syrphus_ribesii;Haknas_vassunda
1179;23;2012;Diptera;1;M;2;4;B;;Syrphus_ribesii;Haknas_vassunda
1180;23;2012;Diptera;1;M;4;8;C;;Helophilus_pendulus;Haknas_vassunda
1181;23;2012;Hymenoptera;1;M;5;6;D;Trifolium_medium;Bombus_pascuorum;Haknas_vassunda
1182;23;2012;Hymenoptera;1;M;4;9;C;Ranunculus_sp;Andrena_fucata;Haknas_vassunda
1183;23;2012;Hymenoptera;1;M;1;11;D;;Bombus_terrestris;Haknas_vassunda
1184;23;2012;Diptera;1;M;2;1;C;;Dasysyrphus_tricinctus;Haknas_vassunda
1185;23;2012;Hymenoptera;1;M;5;2;B;Campanula_percifolia;Bombus_soroeensis;Haknas_vassunda
1186;23;2012;Hymenoptera;1;M;1;8;D;;Andrena_fuscipes;Haknas_vassunda
1187;23;2012;Diptera;5;M;1;1;A;;Melangyna_umbellatarum;Haknas_vassunda
1188;23;2012;Hymenoptera;1;M;5;3;C;Veronica_spicata;Bombus_terrestris;Haknas_vassunda
1189;23;2012;Hymenoptera;2;M;4;1;B;;Bombus_lucorum;Haknas_vassunda
1190;23;2012;Hymenoptera;2;M;1;13;D;;Andrena_fuscipes;Haknas_vassunda
1191;23;2012;Diptera;1;M;4;5;B;;Cheilosia_scutellata;Haknas_vassunda
1192;23;2012;Hymenoptera;1;M;2;2;D;Convallaria_majalis;Bombus_lucorum;Haknas_vassunda
1193;23;2012;Diptera;1;M;4;6;B;;Cheilosia_scutellata;Haknas_vassunda
1194;24;2012;Diptera;1;M;3;6;D;;Sphaerophoria_taeniata;Eke_Vidbo
1195;24;2012;Diptera;1;M;2;17;A;;Sphaerophoria_taeniata;Eke_Vidbo
1196;24;2012;Hymenoptera;1;M;3;32;B;;Halictus_tumulorum;Eke_Vidbo
1197;24;2012;Diptera;1;M;5;13;A;Trifolium_medium;Sphaerophoria_scripta;Eke_Vidbo
1198;24;2012;Diptera;1;M;5;1;D;Hypericum_maculatum;Episyrphus_balteatus;Eke_Vidbo
1199;24;2012;Diptera;1;M;2;16;A;;Dasysyrphus_tricinctus;Eke_Vidbo
1200;24;2012;Diptera;1;M;2;14;A;;Megasyrphus_erraticus;Eke_Vidbo
1201;24;2012;Diptera;1;M;3;18;A;Ranunculus_acris;Pipiza_quadrimaculata;Eke_Vidbo
1202;24;2012;Diptera;1;M;2;26;C;;Megasyrphus_erraticus;Eke_Vidbo
1203;24;2012;Diptera;1;M;3;5;D;;Sphaerophoria_taeniata;Eke_Vidbo
1204;24;2012;Hymenoptera;1;M;3;4;D;Anthriscus_sylvestris;Apis_mellifera;Eke_Vidbo
1205;24;2012;Hymenoptera;1;M;3;12;C;Veronica_chamaedrys;Lasioglossum_fulvicorne;Eke_Vidbo
1206;24;2012;Diptera;1;M;3;31;B;Stellaria_graminea;Meliscaeva_cinctella;Eke_Vidbo
1207;24;2012;Diptera;1;M;2;25;C;;Platycheirus_albimanus;Eke_Vidbo
1208;24;2012;Hymenoptera;1;M;2;20;B;;Andrena_wilkella;Eke_Vidbo
1209;24;2012;Diptera;1;M;5;15;A;;Episyrphus_balteatus;Eke_Vidbo
1210;24;2012;Diptera;2;M;2;11;A;;Didea_alneti;Eke_Vidbo
1211;24;2012;Hymenoptera;1;M;3;28;B;;Andrena_haemorrhoa;Eke_Vidbo
1212;24;2012;Diptera;1;M;2;28;C;;Megasyrphus_erraticus;Eke_Vidbo
1213;24;2012;Diptera;1;M;2;30;C;;Didea_alneti;Eke_Vidbo
1214;24;2012;Diptera;1;M;4;13;A;Hypericum_maculatum;Eristalis_interrupta;Eke_Vidbo
1215;24;2012;Diptera;1;M;3;13;C;Anthriscus_sylvestris;Syrphus_ribesii;Eke_Vidbo
1216;24;2012;Hymenoptera;2;M;3;25;A;Geranium_sylvaticum;Apis_mellifera;Eke_Vidbo
1217;24;2012;Hymenoptera;2;M;3;2;D;Anthriscus_sylvestris;Apis_mellifera;Eke_Vidbo
1218;24;2012;Diptera;1;M;3;14;C;;Pipizella_viduata;Eke_Vidbo
1219;24;2012;Diptera;1;M;4;17;B;Achillea_millefolium;Eristalis_interrupta;Eke_Vidbo
1220;24;2012;Hymenoptera;1;M;2;19;B;;Apis_mellifera;Eke_Vidbo
1221;24;2012;Diptera;1;M;5;21;A;;Episyrphus_balteatus;Eke_Vidbo
1222;24;2012;Diptera;1;M;5;35;B;;Episyrphus_balteatus;Eke_Vidbo
1223;24;2012;Diptera;1;M;2;1;D;;Epistrophe_flava;Eke_Vidbo
1224;24;2012;Diptera;1;M;5;34;B;;Episyrphus_balteatus;Eke_Vidbo
1225;24;2012;Diptera;1;M;4;12;A;Hypericum_maculatum;Eristalis_interrupta;Eke_Vidbo
1226;24;2012;Hymenoptera;1;M;2;12;A;;Apis_mellifera;Eke_Vidbo
1227;24;2012;Hymenoptera;1;M;3;7;C;Geranium_sylvaticum;Nomada_striata;Eke_Vidbo
1228;24;2012;Diptera;1;M;4;5;D;Achillea_millefolium;Eristalis_interrupta;Eke_Vidbo
1229;24;2012;Diptera;1;M;2;24;C;;Sphaerophoria_virgata;Eke_Vidbo
1230;24;2012;Diptera;1;M;5;14;A;;Sphaerophoria_scripta;Eke_Vidbo
1231;24;2012;Diptera;1;M;4;23;C;Achillea_millefolium;Eristalis_interrupta;Eke_Vidbo
1232;24;2012;Hymenoptera;1;M;3;33;B;Anthriscus_sylvestris;Lasioglossum_albipes;Eke_Vidbo
1233;24;2012;Diptera;1;M;3;24;A;;Helophilus_pendulus;Eke_Vidbo
1234;24;2012;Diptera;1;M;5;11;A;;Melanostoma_mellinum;Eke_Vidbo
1235;24;2012;Diptera;1;M;4;3;D;Achillea_millefolium;Eristalis_interrupta;Eke_Vidbo
1236;24;2012;Hymenoptera;1;M;5;9;A;Trifolium_medium;Bombus_lapidarius;Eke_Vidbo
1237;24;2012;Diptera;1;M;4;21;B;;Sphaerophoria_scripta;Eke_Vidbo
1238;24;2012;Hymenoptera;1;M;4;7;A;Hypericum_maculatum;Bombus_lapidarius;Eke_Vidbo
1239;24;2012;Hymenoptera;1;M;2;10;A;;Nomada_flavoguttata;Eke_Vidbo
1240;24;2012;Diptera;2;M;4;1;D;Achillea_millefolium;Eristalis_interrupta;Eke_Vidbo
1241;24;2012;Diptera;1;M;3;20;A;Ranunculus_acris;Pipiza_quadrimaculata;Eke_Vidbo
1242;24;2012;Diptera;1;M;5;10;A;Hypericum_maculatum;Episyrphus_balteatus;Eke_Vidbo
1243;24;2012;Hymenoptera;1;M;4;24;B;Hypericum_maculatum;Bombus_lucorum;Eke_Vidbo
1244;24;2012;Diptera;1;M;3;22;A;;Didea_intermedia;Eke_Vidbo
1245;24;2012;Hymenoptera;10;M;3;10;C;Geranium_sylvaticum;Apis_mellifera;Eke_Vidbo
1246;24;2012;Diptera;1;M;3;34;B;Ranunculus_acris;Syrphus_vitripennis;Eke_Vidbo
1247;24;2012;Hymenoptera;1;M;2;5;A;;Lasioglossum_albipes;Eke_Vidbo
1248;24;2012;Diptera;1;M;3;17;C;;Pipiza_austriaca;Eke_Vidbo
1249;24;2012;Diptera;1;M;3;23;A;;Helophilus_pendulus;Eke_Vidbo
1250;24;2012;Diptera;1;M;2;32;A;;Sphaerophoria_scripta;Eke_Vidbo
1251;24;2012;Diptera;1;M;5;41;C;;Syrphus_ribesii;Eke_Vidbo
1252;24;2012;Diptera;1;M;5;26;A;Hypericum_maculatum;Episyrphus_balteatus;Eke_Vidbo
1253;24;2012;Hymenoptera;1;M;3;27;A;;Andrena_haemorrhoa;Eke_Vidbo
1254;24;2012;Diptera;1;M;3;3;D;Ranunculus_acris;Dasysyrphus_venustus;Eke_Vidbo
1255;24;2012;Diptera;1;M;3;21;A;;Chrysotoxum_arcuatum;Eke_Vidbo
1256;24;2012;Hymenoptera;1;M;3;35;A;;Andrena_helvola;Eke_Vidbo
1257;24;2012;Diptera;2;M;4;6;D;Achillea_millefolium;Eristalis_interrupta;Eke_Vidbo
1258;24;2012;Diptera;1;M;2;22;B;;Parasyrphus_lineolus;Eke_Vidbo
1259;24;2012;Diptera;1;M;3;1;D;;Helophilus_pendulus;Eke_Vidbo
1260;24;2012;Diptera;1;M;3;11;C;;Myathropa_florea;Eke_Vidbo
1261;24;2012;Diptera;1;M;2;2;D;Anthriscus_sylvestris;Melanostoma_mellinum;Eke_Vidbo
1262;24;2012;Diptera;1;M;1;2;D;;Melanostoma_mellinum;Eke_Vidbo
1263;24;2012;Diptera;2;M;2;15;A;;Sphaerophoria_batava;Eke_Vidbo
1264;24;2012;Diptera;1;M;5;6;D;;Episyrphus_balteatus;Eke_Vidbo
1265;24;2012;Hymenoptera;1;M;4;10;A;Potentilla_erecta;Andrena_saundersella;Eke_Vidbo
1266;24;2012;Diptera;1;M;5;29;B;Stellaria_graminea;Sphaerophoria_taeniata;Eke_Vidbo
1267;24;2012;Diptera;1;M;5;43;D;;Sphaerophoria_scripta;Eke_Vidbo
1268;24;2012;Diptera;1;M;5;5;D;Hypericum_maculatum;Sphaerophoria_taeniata;Eke_Vidbo
1269;24;2012;Diptera;1;M;5;4;D;Hypericum_maculatum;Episyrphus_balteatus;Eke_Vidbo
1270;24;2012;Diptera;1;M;5;17;A;;Sphaerophoria_scripta;Eke_Vidbo
1271;24;2012;Diptera;1;M;3;19;A;Ranunculus_acris;Dasysyrphus_venustus;Eke_Vidbo
1272;24;2012;Hymenoptera;1;M;2;8;A;;Andrena_helvola;Eke_Vidbo
1273;24;2012;Diptera;1;M;5;2;D;Hypericum_maculatum;Sphaerophoria_scripta;Eke_Vidbo
1274;24;2012;Diptera;2;M;2;9;A;;Sphaerophoria_batava;Eke_Vidbo
1275;24;2012;Diptera;1;M;4;22;C;Achillea_millefolium;Eristalis_interrupta;Eke_Vidbo
1276;24;2012;Diptera;2;M;4;2;D;Achillea_millefolium;Eristalis_interrupta;Eke_Vidbo
1277;24;2012;Diptera;1;M;5;42;C;;Sphaerophoria_scripta;Eke_Vidbo
1278;25;2012;Diptera;1;M;5;20;A;;Pipizella_viduata;Norrby_Vidbo
1279;25;2012;Hymenoptera;1;M;1;2;A;;Bombus_pascuorum;Norrby_Vidbo
1280;25;2012;Diptera;1;M;5;7;C;Achillea_millefolium;Xylota_florum;Norrby_Vidbo
1281;25;2012;Diptera;1;M;5;19;B;Achillea_millefolium;Melanostoma_mellinum;Norrby_Vidbo
1282;25;2012;Hymenoptera;1;M;3;2;C;Rosa_sp;Bombus_hypnorum;Norrby_Vidbo
1283;25;2012;Diptera;1;M;5;15;C;Pimpinella_saxifraga;Chrysogaster_solstitialis;Norrby_Vidbo
