Site_id,Country,Date,Period,Pollinator_genus,Pollinator_species,Plant_genus,Plant_species,Latitude,Longitude,Site_area
Wiesenthau,Germany,2010-07-01,15,Osmia,Osmia spinulosa,Trifolium,Trifolium montanum,49.71658,11.14601,4582.6201000000001
Wiesenthau,Germany,2010-07-01,20,Osmia,Osmia spinulosa,Buphtalmum,Buphtalmum salicifolium,49.71658,11.14601,4582.6201000000001
Wiesenthau,Germany,2010-07-19,45,Osmia,Osmia spinulosa,Buphtalmum,Buphtalmum salicifolium,49.71658,11.14601,4582.6201000000001
Wiesenthau,Germany,2010-07-19,45,Osmia,Osmia spinulosa,Senecio,Senecio jacobaea,49.71658,11.14601,4582.6201000000001
Großenohe,Germany,2010-06-06,25,Osmia,Osmia parietina,Hieracium,Hieracium pilosella,49.674190000000003,11.294879999999999,12910.3
Kleinziegenfeld,Germany,2010-05-24,40,Osmia,Osmia xanthomelana,Hippocrepis,Hippocrepis comosa,50.021439999999998,11.20879,117772
Wattendorf,Germany,2010-06-08,5,Osmia,Osmia xanthomelana,Hippocrepis,Hippocrepis comosa,50.029260000000001,11.10342,65017.300999999999
Friesen,Germany,2010-07-19,45,Bombus,Bombus barbutellus,Carduus,Carduus nutans,49.846960000000003,11.047140000000001,9633.7900000000009
Friesen,Germany,2010-07-19,45,Bombus,Bombus barbutellus,Carduus,Carduus nutans,49.846960000000003,11.047140000000001,9633.7900000000009
Hohe Leite,Germany,2010-08-20,30,Bombus,Bombus barbutellus,Cirsium,Cirsium acaule,49.80621,11.40085,23217.300999999999
Köttel,Germany,2010-07-31,10,Bombus,Bombus barbutellus,Carduus,Carduus nutans,50.076549999999997,11.16835,43404.5
Bieberbach,Germany,2010-07-16,35,Bombus,Bombus bohemicus,Knautia,Knautia arvensis,49.72795,11.28425,21554.1
Bieberbach,Germany,2010-07-16,45,Bombus,Bombus bohemicus,Scabiosa,Scabiosa columbaria,49.72795,11.28425,21554.1
Bieberbach,Germany,2010-07-16,45,Bombus,Bombus bohemicus,Scabiosa,Scabiosa columbaria,49.72795,11.28425,21554.1
Bieberbach,Germany,2010-08-19,15,Bombus,Bombus bohemicus,Knautia,Knautia arvensis,49.72795,11.28425,21554.1
Bieberbach,Germany,2010-08-19,30,Bombus,Bombus bohemicus,Scabiosa,Scabiosa columbaria,49.72795,11.28425,21554.1
Hohe Leite,Germany,2010-07-14,30,Bombus,Bombus bohemicus,Buphtalmum,Buphtalmum salicifolium,49.80621,11.40085,23217.300999999999
Kainach,Germany,2010-07-21,10,Bombus,Bombus bohemicus,Centaurea,Centaurea jacea,49.957859999999997,11.2906,2346.23
Kleinziegenfeld,Germany,2010-07-22,35,Bombus,Bombus bohemicus,Carduus,Carduus crispus,50.021439999999998,11.20879,117772
Kleinziegenfeld,Germany,2010-07-22,35,Bombus,Bombus bohemicus,Carduus,Carduus crispus,50.021439999999998,11.20879,117772
Kleinziegenfeld,Germany,2010-08-22,45,Bombus,Bombus bohemicus,Cirsium,Cirsium acaule,50.021439999999998,11.20879,117772
Köttel,Germany,2010-07-31,15,Bombus,Bombus bohemicus,Carduus,Carduus nutans,50.076549999999997,11.16835,43404.5
Leidingshof,Germany,2010-08-26,40,Bombus,Bombus bohemicus,Knautia,Knautia arvensis,49.841749999999998,11.21055,6348.6400999999996
Neubürg,Germany,2010-07-20,35,Bombus,Bombus bohemicus,Centaurea,Centaurea jacea,49.891959999999997,11.40354,38417
Pottenstein,Germany,2010-08-20,25,Bombus,Bombus bohemicus,Scabiosa,Scabiosa columbaria,49.768210000000003,11.417350000000001,7130.73
Schirradorf,Germany,2010-07-22,5,Bombus,Bombus bohemicus,Scabiosa,Scabiosa columbaria,50.016399999999997,11.30677,2314.6100999999999
Schirradorf,Germany,2010-07-22,10,Bombus,Bombus bohemicus,Scabiosa,Scabiosa columbaria,50.016399999999997,11.30677,2314.6100999999999
Schirradorf,Germany,2010-07-22,20,Bombus,Bombus bohemicus,Carduus,Carduus crispus,50.016399999999997,11.30677,2314.6100999999999
Schirradorf,Germany,2010-07-22,40,Bombus,Bombus bohemicus,Centaurea,Centaurea scabiosa,50.016399999999997,11.30677,2314.6100999999999
Schirradorf,Germany,2010-07-22,45,Bombus,Bombus bohemicus,Senecio,Senecio jacobaea,50.016399999999997,11.30677,2314.6100999999999
Schirradorf,Germany,2010-07-22,45,Bombus,Bombus bohemicus,Thymus,Thymus pulegioides,50.016399999999997,11.30677,2314.6100999999999
Schirradorf,Germany,2010-08-10,15,Bombus,Bombus bohemicus,Carduus,Carduus crispus,50.016399999999997,11.30677,2314.6100999999999
Bieberbach,Germany,2010-08-19,20,Bombus,Bombus barbutellus,Knautia,Knautia arvensis,49.72795,11.28425,21554.1
Friesen,Germany,2010-07-19,45,Bombus,Bombus campestris,Carduus,Carduus nutans,49.846960000000003,11.047140000000001,9633.7900000000009
Wonsees,Germany,2010-08-10,45,Bombus,Bombus campestris,Cirsium,Cirsium acaule,49.977060000000002,11.30517,4451.0497999999998
Bieberbach,Germany,2010-07-16,20,Bombus,Bombus norvegicus,Senecio,Senecio jacobaea,49.72795,11.28425,21554.1
Schirradorf,Germany,2010-07-22,20,Bombus,Bombus norvegicus,Carduus,Carduus crispus,50.016399999999997,11.30677,2314.6100999999999
Schirradorf,Germany,2010-07-22,20,Bombus,Bombus norvegicus,Carduus,Carduus crispus,50.016399999999997,11.30677,2314.6100999999999
Friesen,Germany,2010-07-19,45,Bombus,Bombus rupestris,Centaurea,Centaurea jacea,49.846960000000003,11.047140000000001,9633.7900000000009
Friesen,Germany,2010-07-19,45,Bombus,Bombus rupestris,Origanum,Origanum vulgare,49.846960000000003,11.047140000000001,9633.7900000000009
Köttel,Germany,2010-08-22,25,Bombus,Bombus rupestris,Carduus,Carduus nutans,50.076549999999997,11.16835,43404.5
Schirradorf,Germany,2010-08-10,5,Bombus,Bombus rupestris,Centaurea,Centaurea scabiosa,50.016399999999997,11.30677,2314.6100999999999
Schirradorf,Germany,2010-08-10,15,Bombus,Bombus rupestris,Carduus,Carduus crispus,50.016399999999997,11.30677,2314.6100999999999
Tiefenellern,Germany,2010-07-19,25,Bombus,Bombus rupestris,Centaurea,Centaurea scabiosa,49.923929999999999,11.07592,13454.5
Wallersberg,Germany,2010-07-31,25,Bombus,Bombus sylvestris,Centaurea,Centaurea jacea,50.049100000000003,11.21597,3289.9398999999999
Oberailsfeld,Germany,2010-06-10,5,Rophites,Rophites algirus,Arabis,Arabis hirsuta,49.814570000000003,11.35857,32996.300999999999
Kalkberg,Germany,2010-08-22,30,Sphecodes,Sphecodes albilabris,Aster,Aster amellus,50.075539999999997,11.23836,19135.599999999999
Kleinziegenfeld,Germany,2010-06-23,5,Sphecodes,Sphecodes ephippius,Asperula,Asperula cynanchica,50.021439999999998,11.20879,117772
Schirradorf,Germany,2010-07-09,25,Sphecodes,Sphecodes ephippius,Leucanthemum,Leucanthemum ircutianum,50.016399999999997,11.30677,2314.6100999999999
Haselbrunn,Germany,2010-08-20,20,Sphecodes,Sphecodes ferruginatus,Achillea,Achillea millefolium,49.79063,11.42389,58085.5
Haselbrunn,Germany,2010-08-20,20,Sphecodes,Sphecodes hyalinatus,Achillea,Achillea millefolium,49.79063,11.42389,58085.5
Haselbrunn,Germany,2010-08-20,20,Sphecodes,Sphecodes hyalinatus,Achillea,Achillea millefolium,49.79063,11.42389,58085.5
Wiesenthau,Germany,2010-07-01,15,Sphecodes,Sphecodes hyalinatus,Buphtalmum,Buphtalmum salicifolium,49.71658,11.14601,4582.6201000000001
Wonsees,Germany,2010-06-09,45,Sphecodes,Sphecodes monilicornis,Anthriscus,Anthriscus sylvestris,49.977060000000002,11.30517,4451.0497999999998
Bieberbach,Germany,2010-07-16,15,Stelis,Stelis punctulatissima,Origanum,Origanum vulgare,49.72795,11.28425,21554.1
Köttel,Germany,2010-07-31,40,Stelis,Stelis punctulatissima,Inula,Inula conyza,50.076549999999997,11.16835,43404.5
Köttel,Germany,2010-07-31,40,Stelis,Stelis punctulatissima,Inula,Inula conyza,50.076549999999997,11.16835,43404.5
Wiesenthau,Germany,2010-07-01,40,Stelis,Stelis punctulatissima,Buphtalmum,Buphtalmum salicifolium,49.71658,11.14601,4582.6201000000001
Friesen,Germany,2010-07-19,35,Thyreus,Thyreus orbatus,Origanum,Origanum vulgare,49.846960000000003,11.047140000000001,9633.7900000000009
Allersdorf,Germany,2010-06-28,45,Trachusa,Trachusa byssina,Lotus,Lotus corniculatus,49.982759999999999,11.64053,29756.300999999999
Allersdorf,Germany,2010-07-10,30,Trachusa,Trachusa byssina,Lotus,Lotus corniculatus,49.982759999999999,11.64053,29756.300999999999
Bindlacher Berg,Germany,2010-07-02,25,Trachusa,Trachusa byssina,Onobrychis,Onobrychis viciifolia,50.006549999999997,11.616,96624.5
Bindlacher Berg,Germany,2010-07-02,35,Trachusa,Trachusa byssina,Lotus,Lotus corniculatus,50.006549999999997,11.616,96624.5
Hohe Leite,Germany,2010-07-14,25,Trachusa,Trachusa byssina,Ononis,Ononis repens,49.80621,11.40085,23217.300999999999
Leidingshof,Germany,2010-07-21,5,Trachusa,Trachusa byssina,Lotus,Lotus corniculatus,49.841749999999998,11.21055,6348.6400999999996
Schützengräben,Germany,2010-06-28,5,Trachusa,Trachusa byssina,Lotus,Lotus corniculatus,49.958210000000001,11.63876,48158.601999999999
Schützengräben,Germany,2010-06-28,15,Trachusa,Trachusa byssina,Genista,Genista tinctoria,49.958210000000001,11.63876,48158.601999999999
Schützengräben,Germany,2010-06-28,30,Trachusa,Trachusa byssina,Lotus,Lotus corniculatus,49.958210000000001,11.63876,48158.601999999999
Schützengräben,Germany,2010-06-28,35,Trachusa,Trachusa byssina,Ononis,Ononis repens,49.958210000000001,11.63876,48158.601999999999
Schützengräben,Germany,2010-07-10,20,Trachusa,Trachusa byssina,Lotus,Lotus corniculatus,49.958210000000001,11.63876,48158.601999999999
Schützengräben,Germany,2010-07-10,25,Trachusa,Trachusa byssina,Lotus,Lotus corniculatus,49.958210000000001,11.63876,48158.601999999999
