Day,Month,Year,Site_id,Plant_species,Flower_count,FloralArea,Comment
28,8,2018,Michelle.Larkin_Creehaun.Carron.Co.Clare_4.2018_GA1.GS1.WS1,Succisa.pratensis,19,475,
15,8,2018,Michelle.Larkin_Creehaun.Carron.Co.Clare_4.2018_GA1.GS1.WS1,Leontodon.saxatilis,31,775,
15,8,2018,Michelle.Larkin_Creehaun.Carron.Co.Clare_4.2018_GA1.GS1.WS1,Scorzoneroides.autumnalis,35,1050,
7,6,2018,Michelle.Larkin_Creehaun.Carron.Co.Clare_4.2018_GA1.GS1.WS1,Geranium.sanguineum,37,1110,
12,7,2018,Michelle.Larkin_Creehaun.Carron.Co.Clare_4.2018_GA1.GS1.WS1,Centaurea.nigra,28,1120,
28,7,2018,Michelle.Larkin_Creehaun.Carron.Co.Clare_4.2018_GA1.GS1.WS1,Centaurea.nigra,28,1120,
12,7,2018,Michelle.Larkin_Creehaun.Carron.Co.Clare_4.2018_GA1.GS1.WS1,Teucrium.scorodonia,30,1500,
12,9,2018,Michelle.Larkin_Creehaun.Carron.Co.Clare_4.2018_GA1.GS1.WS1,Succisa.pratensis,75,1875,
5,5,2018,Michelle.Larkin_Creehaun.Carron.Co.Clare_4.2018_GA1.GS1.WS1,Lathyrus.linifolius,NA,NA,
31,8,2017,Michelle.Larkin_Deelin.Beg.Carron.Co.Clare_23.2017_GS1,Calluna.vulgaris,3,15,
31,8,2017,Michelle.Larkin_Deelin.Beg.Carron.Co.Clare_23.2017_GS1,Ranunculus.repens,1,30,
29,5,2017,Michelle.Larkin_Deelin.Beg.Carron.Co.Clare_23.2017_GS1,Ranunculus.bulbosus,13,390,
31,8,2017,Michelle.Larkin_Deelin.Beg.Carron.Co.Clare_23.2017_GS1,Knautia.arvensis,11,440,
10,7,2017,Michelle.Larkin_Deelin.Beg.Carron.Co.Clare_23.2017_GS1,Trifolium.repens,39,507,
10,7,2017,Michelle.Larkin_Deelin.Beg.Carron.Co.Clare_23.2017_GS1,Prunella.vulgaris,106,1590,
10,7,2017,Michelle.Larkin_Deelin.Beg.Carron.Co.Clare_23.2017_GS1,Ranunculus.acris,85,2125,
31,8,2017,Michelle.Larkin_Deelin.Beg.Carron.Co.Clare_23.2017_GS1,Scorzoneroides.autumnalis,86,2580,
29,5,2017,Michelle.Larkin_Deelin.Beg.Carron.Co.Clare_23.2017_GS1,Plantago.lanceolata,128,5120,
10,7,2017,Michelle.Larkin_Deelin.Beg.Carron.Co.Clare_23.2017_GS1,Scorzoneroides.autumnalis,NA,NA,
29,5,2017,Michelle.Larkin_Deelin.Beg.Carron.Co.Clare_23.2017_GS1,Geranium.robertianum,NA,NA,
31,8,2017,Michelle.Larkin_Deelin.Beg.Carron.Co.Clare_23.2017_GS1,Trifolium.pratense,NA,NA,
29,5,2017,Michelle.Larkin_Deelin.Beg.Carron.Co.Clare_23.2017_GS1,Anthoxanthum.odoratum,NA,NA,
29,5,2017,Michelle.Larkin_Deelin.Beg.Carron.Co.Clare_23.2017_GS1,Crataegus.monogyna,NA,NA,
17,9,2017,Michelle.Larkin_Derreenatloghtan.Co.Clare_1.2017_GS1,Prunella.vulgaris,7,105,
25,7,2017,Michelle.Larkin_Derreenatloghtan.Co.Clare_1.2017_GS1,Leucanthemum.vulgare,5,250,
25,7,2017,Michelle.Larkin_Derreenatloghtan.Co.Clare_1.2017_GS1,Trifolium.pratense,28,420,
17,6,2017,Michelle.Larkin_Derreenatloghtan.Co.Clare_1.2017_GS1,Trifolium.repens,35,455,
17,9,2017,Michelle.Larkin_Derreenatloghtan.Co.Clare_1.2017_GS1,Lotus.corniculatus,56,896,
25,7,2017,Michelle.Larkin_Derreenatloghtan.Co.Clare_1.2017_GS1,Leontodon.saxatilis,39,975,
17,6,2017,Michelle.Larkin_Derreenatloghtan.Co.Clare_1.2017_GS1,Potentilla.anserina,65,1300,
17,9,2017,Michelle.Larkin_Derreenatloghtan.Co.Clare_1.2017_GS1,Scorzoneroides.autumnalis,73,2190,
17,6,2017,Michelle.Larkin_Derreenatloghtan.Co.Clare_1.2017_GS1,Ranunculus.bulbosus,94,2820,
17,6,2017,Michelle.Larkin_Derreenatloghtan.Co.Clare_1.2017_GS1,Lotus.corniculatus,224,3584,
17,6,2017,Michelle.Larkin_Derreenatloghtan.Co.Clare_1.2017_GS1,Leontodon.hispidus,NA,NA,
21,6,2017,Michelle.Larkin_Doorus.Demesne.Co.Galway_12.2017_GS1,Lotus.corniculatus,24,384,
8,3,2017,Michelle.Larkin_Doorus.Demesne.Co.Galway_12.2017_GS1,Prunella.vulgaris,50,750,
21,6,2017,Michelle.Larkin_Doorus.Demesne.Co.Galway_12.2017_GS1,Trifolium.repens,76,988,
9,6,2018,Michelle.Larkin_Fahee.North.Carron.Co.Clare_9.2018_GS1,Trifolium.repens,19,247,
24,6,2018,Michelle.Larkin_Fahee.North.Carron.Co.Clare_9.2018_GS1,Lotus.corniculatus,30,480,
12,9,2018,Michelle.Larkin_Fahee.North.Carron.Co.Clare_9.2018_GS1,Succisa.pratensis,39,975,
24,9,2018,Michelle.Larkin_Fahee.North.Carron.Co.Clare_9.2018_GS1,Succisa.pratensis,39,975,
9,6,2018,Michelle.Larkin_Fahee.North.Carron.Co.Clare_9.2018_GS1,Lotus.corniculatus,134,2144,
15,8,2018,Michelle.Larkin_Fahee.North.Carron.Co.Clare_9.2018_GS1,Succisa.pratensis,91,2275,
29,8,2018,Michelle.Larkin_Fahee.North.Carron.Co.Clare_9.2018_GS1,Succisa.pratensis,91,2275,
24,6,2018,Michelle.Larkin_Fahee.North.Carron.Co.Clare_9.2018_GS1,Geranium.sanguineum,81,2430,
10,7,2018,Michelle.Larkin_Fahee.North.Carron.Co.Clare_9.2018_GS1,Centaurea.nigra,107,4280,
30,7,2018,Michelle.Larkin_Fahee.North.Carron.Co.Clare_9.2018_GS1,Centaurea.nigra,107,4280,
15,8,2018,Michelle.Larkin_Fahee.North.Carron.Co.Clare_9.2018_GS1,Centaurea.nigra,107,4280,
5,5,2018,Michelle.Larkin_Fahee.North.Carron.Co.Clare_9.2018_GS1,Taraxacum.agg,NA,NA,
9,6,2018,Michelle.Larkin_Fahee.North.Carron.Co.Clare_9.2018_GS1,Trifolium.pratense,NA,NA,
9,6,2018,Michelle.Larkin_Fahee.North.Carron.Co.Clare_9.2018_GS1,Vicia.sepium,NA,NA,
12,9,2018,Michelle.Larkin_Fanore.More.Co.Clare_6.2018_CD2.CD3,Prunella.vulgaris,1,15,
29,8,2018,Michelle.Larkin_Fanore.More.Co.Clare_6.2018_CD2.CD3,Succisa.pratensis,10,250,
12,9,2018,Michelle.Larkin_Fanore.More.Co.Clare_6.2018_CD2.CD3,Succisa.pratensis,10,250,
27,9,2018,Michelle.Larkin_Fanore.More.Co.Clare_6.2018_CD2.CD3,Succisa.pratensis,10,250,
10,10,2018,Michelle.Larkin_Fanore.More.Co.Clare_6.2018_CD2.CD3,Succisa.pratensis,10,250,
21,6,2018,Michelle.Larkin_Fanore.More.Co.Clare_6.2018_CD2.CD3,Thymus.polytrichus,267,1068,
8,6,2018,Michelle.Larkin_Fanore.More.Co.Clare_6.2018_CD2.CD3,Lotus.corniculatus,69,1104,
21,6,2018,Michelle.Larkin_Fanore.More.Co.Clare_6.2018_CD2.CD3,Lotus.corniculatus,69,1104,
29,7,2018,Michelle.Larkin_Fanore.More.Co.Clare_6.2018_CD2.CD3,Centaurea.nigra,NA,NA,
29,7,2018,Michelle.Larkin_Fanore.More.Co.Clare_6.2018_CD2.CD3,Rubus.fruticosus,NA,NA,
15,8,2018,Michelle.Larkin_Fanore.More.Co.Clare_6.2018_CD2.CD3,Scorzoneroides.autumnalis,NA,NA,
2,9,2017,Michelle.Larkin_Fermoyle.st.Formoyle.East.Fanore.Co.Clare_17.2017_GS1,Parnassia.palustris,13,260,
8,7,2017,Michelle.Larkin_Fermoyle.st.Formoyle.East.Fanore.Co.Clare_17.2017_GS1,Plantago.lanceolata,12,480,
2,9,2017,Michelle.Larkin_Fermoyle.st.Formoyle.East.Fanore.Co.Clare_17.2017_GS1,Leontodon.saxatilis,20,500,
2,9,2017,Michelle.Larkin_Fermoyle.st.Formoyle.East.Fanore.Co.Clare_17.2017_GS1,Knautia.arvensis,21,840,
2,9,2017,Michelle.Larkin_Fermoyle.st.Formoyle.East.Fanore.Co.Clare_17.2017_GS1,Centaurea.nigra,85,3400,
2,9,2017,Michelle.Larkin_Fermoyle.st.Formoyle.East.Fanore.Co.Clare_17.2017_GS1,Solidago.virgaurea,NA,NA,
2,6,2017,Michelle.Larkin_Formoyle.East.Co.Clare_18.2017_GS1,Ajuga.reptans,3,21,
11,7,2017,Michelle.Larkin_Formoyle.East.Co.Clare_18.2017_GS1,Cirsium.arvense,6,150,
2,6,2017,Michelle.Larkin_Formoyle.East.Co.Clare_18.2017_GS1,Polygala.vulgaris,19,152,
2,6,2017,Michelle.Larkin_Formoyle.East.Co.Clare_18.2017_GS1,Ranunculus.bulbosus,6,180,
2,6,2017,Michelle.Larkin_Formoyle.East.Co.Clare_18.2017_GS1,Lotus.corniculatus,15,240,
26,8,2017,Michelle.Larkin_Formoyle.East.Co.Clare_18.2017_GS1,Knautia.arvensis,9,360,
11,7,2017,Michelle.Larkin_Formoyle.East.Co.Clare_18.2017_GS1,Ranunculus.acris,18,450,
26,8,2017,Michelle.Larkin_Formoyle.East.Co.Clare_18.2017_GS1,Prunella.vulgaris,34,510,
11,7,2017,Michelle.Larkin_Formoyle.East.Co.Clare_18.2017_GS1,Trifolium.pratense,45,675,
11,7,2017,Michelle.Larkin_Formoyle.East.Co.Clare_18.2017_GS1,Prunella.vulgaris,57,855,
2,6,2017,Michelle.Larkin_Formoyle.East.Co.Clare_18.2017_GS1,Dactylorhiza.fuchsii,74,1110,
2,6,2017,Michelle.Larkin_Formoyle.East.Co.Clare_18.2017_GS1,Pedicularis.sylvatica,45,1125,
26,8,2017,Michelle.Larkin_Formoyle.East.Co.Clare_18.2017_GS1,Filipendula.ulmaria,NA,NA,
1,9,2017,Michelle.Larkin_Funshin.Beg.Co.Galway_11.2017_GS1,Leontodon.saxatilis,25,625,
1,9,2017,Michelle.Larkin_Funshin.Beg.Co.Galway_11.2017_GS1,Euphrasia.sp,63,630,
3,8,2017,Michelle.Larkin_Funshin.Beg.Co.Galway_11.2017_GS1,Conopodium.majus,14,700,
3,8,2017,Michelle.Larkin_Funshin.Beg.Co.Galway_11.2017_GS1,Knautia.arvensis,26,1040,
3,8,2017,Michelle.Larkin_Funshin.Beg.Co.Galway_11.2017_GS1,Ranunculus.repens,36,1080,
3,8,2017,Michelle.Larkin_Funshin.Beg.Co.Galway_11.2017_GS1,Centaurea.nigra,46,1840,
30,6,2017,Michelle.Larkin_Funshin.Beg.Co.Galway_11.2017_GS1,Rhinanthus.minor,268,4020,
1,9,2017,Michelle.Larkin_Funshin.Beg.Co.Galway_11.2017_GS1,Centaurea.nigra,152,6080,
24,9,2018,Michelle.Larkin_Funshin.Beg.Co.Galway_5.2018_GS1.WS1,Centaurea.nigra,1,40,
15,10,2018,Michelle.Larkin_Funshin.Beg.Co.Galway_5.2018_GS1.WS1,Centaurea.nigra,1,40,
12,7,2018,Michelle.Larkin_Funshin.Beg.Co.Galway_5.2018_GS1.WS1,Teucrium.scorodonia,1,50,
30,7,2018,Michelle.Larkin_Funshin.Beg.Co.Galway_5.2018_GS1.WS1,Teucrium.scorodonia,1,50,
23,10,2018,Michelle.Larkin_Funshin.Beg.Co.Galway_5.2018_GS1.WS1,Knautia.arvensis,2,80,
7,6,2018,Michelle.Larkin_Funshin.Beg.Co.Galway_5.2018_GS1.WS1,Leontodon.hispidus,4,120,
15,10,2018,Michelle.Larkin_Funshin.Beg.Co.Galway_5.2018_GS1.WS1,Succisa.pratensis,5,125,
15,9,2018,Michelle.Larkin_Funshin.Beg.Co.Galway_5.2018_GS1.WS1,Trifolium.pratense,10,150,
28,8,2018,Michelle.Larkin_Funshin.Beg.Co.Galway_5.2018_GS1.WS1,Succisa.pratensis,9,225,
7,5,2018,Michelle.Larkin_Funshin.Beg.Co.Galway_5.2018_GS1.WS1,Taraxacum.agg,6,300,
7,6,2018,Michelle.Larkin_Funshin.Beg.Co.Galway_5.2018_GS1.WS1,Ranunculus.bulbosus,15,450,
12,7,2018,Michelle.Larkin_Funshin.Beg.Co.Galway_5.2018_GS1.WS1,Knautia.arvensis,18,720,
20,6,2018,Michelle.Larkin_Funshin.Beg.Co.Galway_5.2018_GS1.WS1,Lathyrus.pratensis,49,735,
15,9,2018,Michelle.Larkin_Funshin.Beg.Co.Galway_5.2018_GS1.WS1,Succisa.pratensis,52,1300,
24,9,2018,Michelle.Larkin_Funshin.Beg.Co.Galway_5.2018_GS1.WS1,Succisa.pratensis,52,1300,
20,6,2018,Michelle.Larkin_Funshin.Beg.Co.Galway_5.2018_GS1.WS1,Rhinanthus.minor,94,1410,
12,7,2018,Michelle.Larkin_Funshin.Beg.Co.Galway_5.2018_GS1.WS1,Rhinanthus.minor,94,1410,
28,8,2018,Michelle.Larkin_Funshin.Beg.Co.Galway_5.2018_GS1.WS1,Scorzoneroides.autumnalis,50,1500,
14,8,2018,Michelle.Larkin_Funshin.Beg.Co.Galway_5.2018_GS1.WS1,Centaurea.nigra,57,2280,
28,8,2018,Michelle.Larkin_Funshin.Beg.Co.Galway_5.2018_GS1.WS1,Centaurea.nigra,57,2280,
20,6,2018,Michelle.Larkin_Funshin.Beg.Co.Galway_5.2018_GS1.WS1,Leontodon.hispidus,88,2640,
24,5,2018,Michelle.Larkin_Funshin.Beg.Co.Galway_5.2018_GS1.WS1,Lotus.corniculatus,387,6192,
12,7,2018,Michelle.Larkin_Funshin.Beg.Co.Galway_5.2018_GS1.WS1,Centaurea.nigra,191,7640,
30,7,2018,Michelle.Larkin_Funshin.Beg.Co.Galway_5.2018_GS1.WS1,Centaurea.nigra,191,7640,
12,7,2018,Michelle.Larkin_Funshin.Beg.Co.Galway_5.2018_GS1.WS1,Rubus.fruticosus,NA,NA,
30,7,2018,Michelle.Larkin_Funshin.Beg.Co.Galway_5.2018_GS1.WS1,Centaurea.scabiosa,NA,NA,
18,6,2017,Michelle.Larkin_Glencolumbkille.South.Carron.Co.Clare_19.2017_GA1,Leucanthemum.vulgare,1,50,
18,6,2017,Michelle.Larkin_Glencolumbkille.South.Carron.Co.Clare_19.2017_GA1,Trifolium.pratense,5,75,
12,7,2017,Michelle.Larkin_Glencolumbkille.South.Carron.Co.Clare_19.2017_GA1,Cirsium.arvense,19,475,
18,6,2017,Michelle.Larkin_Glencolumbkille.South.Carron.Co.Clare_19.2017_GA1,Ranunculus.acris,25,625,
12,7,2017,Michelle.Larkin_Glencolumbkille.South.Carron.Co.Clare_19.2017_GA1,Trifolium.pratense,43,645,
4,8,2017,Michelle.Larkin_Glencolumbkille.South.Carron.Co.Clare_19.2017_GA1,Trifolium.pratense,52,780,
18,6,2017,Michelle.Larkin_Glencolumbkille.South.Carron.Co.Clare_19.2017_GA1,Trifolium.repens,63,819,
4,8,2017,Michelle.Larkin_Glencolumbkille.South.Carron.Co.Clare_19.2017_GA1,Leontodon.saxatilis,106,2650,
12,7,2017,Michelle.Larkin_Glencolumbkille.South.Carron.Co.Clare_19.2017_GA1,Trifolium.repens,232,3016,
12,7,2017,Michelle.Larkin_Glencolumbkille.South.Carron.Co.Clare_19.2017_GA1,Ranunculus.acris,255,6375,
18,6,2017,Michelle.Larkin_Glencolumbkille.South.Carron.Co.Clare_20.2017_GS1,Rhinanthus.minor,2,30,
4,8,2017,Michelle.Larkin_Glencolumbkille.South.Carron.Co.Clare_20.2017_GS1,Odontites.vernus,11,99,
12,7,2017,Michelle.Larkin_Glencolumbkille.South.Carron.Co.Clare_20.2017_GS1,Prunella.vulgaris,10,150,
12,7,2017,Michelle.Larkin_Glencolumbkille.South.Carron.Co.Clare_20.2017_GS1,Lotus.corniculatus,11,176,
18,6,2017,Michelle.Larkin_Glencolumbkille.South.Carron.Co.Clare_20.2017_GS1,Trifolium.pratense,26,390,
18,6,2017,Michelle.Larkin_Glencolumbkille.South.Carron.Co.Clare_20.2017_GS1,Euphrasia.sp,63,630,
18,6,2017,Michelle.Larkin_Glencolumbkille.South.Carron.Co.Clare_20.2017_GS1,Prunella.vulgaris,71,1065,
18,6,2017,Michelle.Larkin_Glencolumbkille.South.Carron.Co.Clare_20.2017_GS1,Leontodon.hispidus,39,1170,
4,8,2017,Michelle.Larkin_Glencolumbkille.South.Carron.Co.Clare_20.2017_GS1,Scorzoneroides.autumnalis,41,1230,
12,7,2017,Michelle.Larkin_Glencolumbkille.South.Carron.Co.Clare_20.2017_GS1,Leontodon.hispidus,45,1350,
18,6,2017,Michelle.Larkin_Glencolumbkille.South.Carron.Co.Clare_20.2017_GS1,Plantago.lanceolata,49,1960,
12,7,2017,Michelle.Larkin_Glencolumbkille.South.Carron.Co.Clare_20.2017_GS1,Euphrasia.sp,212,2120,
18,6,2017,Michelle.Larkin_Glencolumbkille.South.Carron.Co.Clare_20.2017_GS1,Ranunculus.acris,115,2875,
18,6,2017,Michelle.Larkin_Glencolumbkille.South.Carron.Co.Clare_20.2017_GS1,Bellis.perennis,119,2975,
12,7,2017,Michelle.Larkin_Glencolumbkille.South.Carron.Co.Clare_20.2017_GS1,Leontodon.saxatilis,127,3175,
18,6,2017,Michelle.Larkin_Glencolumbkille.South.Carron.Co.Clare_20.2017_GS1,Ranunculus.repens,155,4650,
4,8,2017,Michelle.Larkin_Glencolumbkille.South.Carron.Co.Clare_20.2017_GS1,Leontodon.saxatilis,217,5425,
4,8,2017,Michelle.Larkin_Glencolumbkille.South.Carron.Co.Clare_20.2017_GS1,Centaurea.nigra,136,5440,
18,6,2017,Michelle.Larkin_Glencolumbkille.South.Carron.Co.Clare_20.2017_GS1,Hypochaeris.radicata,NA,NA,
24,5,2018,Michelle.Larkin_Gleninsheen.Co.Clare_2.2018_GA1.GS1.WS1,Lathyrus.linifolius,3,45,
24,9,2018,Michelle.Larkin_Gleninsheen.Co.Clare_2.2018_GA1.GS1.WS1,Prunella.vulgaris,3,45,
10,10,2018,Michelle.Larkin_Gleninsheen.Co.Clare_2.2018_GA1.GS1.WS1,Scorzoneroides.autumnalis,2,60,
28,8,2018,Michelle.Larkin_Gleninsheen.Co.Clare_2.2018_GA1.GS1.WS1,Trifolium.pratense,7,105,
12,7,2018,Michelle.Larkin_Gleninsheen.Co.Clare_2.2018_GA1.GS1.WS1,Trifolium.pratense,8,120,
24,9,2018,Michelle.Larkin_Gleninsheen.Co.Clare_2.2018_GA1.GS1.WS1,Centaurea.nigra,5,200,
28,8,2018,Michelle.Larkin_Gleninsheen.Co.Clare_2.2018_GA1.GS1.WS1,Succisa.pratensis,10,250,
7,6,2018,Michelle.Larkin_Gleninsheen.Co.Clare_2.2018_GA1.GS1.WS1,Lotus.corniculatus,19,304,
28,8,2018,Michelle.Larkin_Gleninsheen.Co.Clare_2.2018_GA1.GS1.WS1,Euphrasia.sp,35,350,
10,10,2018,Michelle.Larkin_Gleninsheen.Co.Clare_2.2018_GA1.GS1.WS1,Potentilla.erecta,31,465,
13,9,2018,Michelle.Larkin_Gleninsheen.Co.Clare_2.2018_GA1.GS1.WS1,Succisa.pratensis,62,1550,
24,9,2018,Michelle.Larkin_Gleninsheen.Co.Clare_2.2018_GA1.GS1.WS1,Succisa.pratensis,62,1550,
30,7,2018,Michelle.Larkin_Gleninsheen.Co.Clare_2.2018_GA1.GS1.WS1,Centaurea.nigra,113,4520,
14,8,2018,Michelle.Larkin_Gleninsheen.Co.Clare_2.2018_GA1.GS1.WS1,Centaurea.nigra,116,4640,
28,8,2018,Michelle.Larkin_Gleninsheen.Co.Clare_2.2018_GA1.GS1.WS1,Centaurea.nigra,116,4640,
24,5,2018,Michelle.Larkin_Gleninsheen.Co.Clare_2.2018_GA1.GS1.WS1,Ajuga.reptans,NA,NA,
20,6,2018,Michelle.Larkin_Gleninsheen.Co.Clare_2.2018_GA1.GS1.WS1,Rubus.fruticosus,NA,NA,
20,6,2018,Michelle.Larkin_Gleninsheen.Co.Clare_2.2018_GA1.GS1.WS1,Vicia.cracca,NA,NA,
12,7,2018,Michelle.Larkin_Gleninsheen.Co.Clare_2.2018_GA1.GS1.WS1,Rubus.fruticosus,NA,NA,
14,8,2018,Michelle.Larkin_Gleninsheen.Co.Clare_2.2018_GA1.GS1.WS1,Odontites.vernus,NA,NA,
28,8,2018,Michelle.Larkin_Gleninsheen.Co.Clare_2.2018_GA1.GS1.WS1,Lotus.corniculatus,NA,NA,
13,9,2018,Michelle.Larkin_Gleninsheen.Co.Clare_2.2018_GA1.GS1.WS1,Rhinanthus.minor,NA,NA,
31,5,2017,Michelle.Larkin_Gleninsheen.Co.Clare_2.2017_GS1,Ranunculus.acris,5,125,
3,9,2017,Michelle.Larkin_Gleninsheen.Co.Clare_2.2017_GS1,Odontites.vernus,20,180,
3,9,2017,Michelle.Larkin_Gleninsheen.Co.Clare_2.2017_GS1,Heracleum.sphondylium,2,400,
3,9,2017,Michelle.Larkin_Gleninsheen.Co.Clare_2.2017_GS1,Trifolium.pratense,37,555,
1,8,2017,Michelle.Larkin_Gleninsheen.Co.Clare_2.2017_GS1,Centaurea.nigra,18,720,
3,9,2017,Michelle.Larkin_Gleninsheen.Co.Clare_2.2017_GS1,Centaurea.nigra,18,720,
1,8,2017,Michelle.Larkin_Gleninsheen.Co.Clare_2.2017_GS1,Cirsium.arvense,36,900,
31,5,2017,Michelle.Larkin_Gleninsheen.Co.Clare_2.2017_GS1,Ranunculus.repens,33,990,
1,8,2017,Michelle.Larkin_Gleninsheen.Co.Clare_2.2017_GS1,Trifolium.pratense,74,1110,
31,5,2017,Michelle.Larkin_Gleninsheen.Co.Clare_2.2017_GS1,Veronica.chamaedrys,104,1248,
1,8,2017,Michelle.Larkin_Gleninsheen.Co.Clare_2.2017_GS1,Heracleum.sphondylium,8,1600,
1,8,2017,Michelle.Larkin_Gleninsheen.Co.Clare_2.2017_GS1,Ranunculus.repens,64,1920,
3,9,2017,Michelle.Larkin_Gleninsheen.Co.Clare_2.2017_GS1,Ranunculus.repens,64,1920,
31,5,2017,Michelle.Larkin_Gleninsheen.Co.Clare_2.2017_GS1,Plantago.lanceolata,91,3640,
31,5,2017,Michelle.Larkin_Gleninsheen.Co.Clare_2.2017_GS1,Vicia.sepium,NA,NA,
1,8,2017,Michelle.Larkin_Gleninsheen.Co.Clare_2.2017_GS1,Vicia.sepium,NA,NA,
3,9,2017,Michelle.Larkin_Gleninsheen.Co.Clare_2.2017_GS1,Hypericum.androsaemum,NA,NA,
24,6,2018,Michelle.Larkin_Gortlecka.Poulnalour.Carron.Co.Clare_7.2018_GS1.WS1,Thymus.polytrichus,3,12,
13,7,2018,Michelle.Larkin_Gortlecka.Poulnalour.Carron.Co.Clare_7.2018_GS1.WS1,Thymus.polytrichus,3,12,
28,7,2018,Michelle.Larkin_Gortlecka.Poulnalour.Carron.Co.Clare_7.2018_GS1.WS1,Thymus.polytrichus,3,12,
7,6,2018,Michelle.Larkin_Gortlecka.Poulnalour.Carron.Co.Clare_7.2018_GS1.WS1,Leontodon.saxatilis,2,50,
28,7,2018,Michelle.Larkin_Gortlecka.Poulnalour.Carron.Co.Clare_7.2018_GS1.WS1,Carlina.vulgaris,2,80,
24,6,2018,Michelle.Larkin_Gortlecka.Poulnalour.Carron.Co.Clare_7.2018_GS1.WS1,Prunella.vulgaris,10,150,
13,7,2018,Michelle.Larkin_Gortlecka.Poulnalour.Carron.Co.Clare_7.2018_GS1.WS1,Centaurea.nigra,5,200,
28,7,2018,Michelle.Larkin_Gortlecka.Poulnalour.Carron.Co.Clare_7.2018_GS1.WS1,Centaurea.nigra,5,200,
27,8,2018,Michelle.Larkin_Gortlecka.Poulnalour.Carron.Co.Clare_7.2018_GS1.WS1,Centaurea.nigra,5,200,
25,9,2018,Michelle.Larkin_Gortlecka.Poulnalour.Carron.Co.Clare_7.2018_GS1.WS1,Succisa.pratensis,14,350,
9,10,2018,Michelle.Larkin_Gortlecka.Poulnalour.Carron.Co.Clare_7.2018_GS1.WS1,Succisa.pratensis,14,350,
13,7,2018,Michelle.Larkin_Gortlecka.Poulnalour.Carron.Co.Clare_7.2018_GS1.WS1,Teucrium.scorodonia,8,400,
7,6,2018,Michelle.Larkin_Gortlecka.Poulnalour.Carron.Co.Clare_7.2018_GS1.WS1,Lotus.corniculatus,99,1584,
25,5,2018,Michelle.Larkin_Gortlecka.Poulnalour.Carron.Co.Clare_7.2018_GS1.WS1,Lotus.corniculatus,318,5088,
13,7,2018,Michelle.Larkin_Gortlecka.Poulnalour.Carron.Co.Clare_7.2018_GS1.WS1,Rubus.fruticosus,NA,NA,
9,10,2018,Michelle.Larkin_Gortlecka.Poulnalour.Carron.Co.Clare_7.2018_GS1.WS1,Rosa.spinosissima,NA,NA,
24,6,2018,Michelle.Larkin_Gortlecka.Poulnalour.Carron.Co.Clare_7.2018_GS1.WS1,Hypericum.sp,NA,NA,
22,7,2017,Michelle.Larkin_Keelhilla.Co.Clare_3.2017_GA1.GS1,Vicia.sepium,2,30,
22,7,2017,Michelle.Larkin_Keelhilla.Co.Clare_3.2017_GA1.GS1,Crataegus.monogyna,6,72,
25,6,2017,Michelle.Larkin_Keelhilla.Co.Clare_3.2017_GA1.GS1,Trifolium.repens,7,91,
31,8,2017,Michelle.Larkin_Keelhilla.Co.Clare_3.2017_GA1.GS1,Conopodium.majus,2,100,
25,6,2017,Michelle.Larkin_Keelhilla.Co.Clare_3.2017_GA1.GS1,Cirsium.vulgare,4,120,
25,6,2017,Michelle.Larkin_Keelhilla.Co.Clare_3.2017_GA1.GS1,Potentilla.anserina,7,140,
31,8,2017,Michelle.Larkin_Keelhilla.Co.Clare_3.2017_GA1.GS1,Trifolium.pratense,13,195,
31,8,2017,Michelle.Larkin_Keelhilla.Co.Clare_3.2017_GA1.GS1,Ranunculus.repens,7,210,
31,8,2017,Michelle.Larkin_Keelhilla.Co.Clare_3.2017_GA1.GS1,Potentilla.anserina,13,260,
22,7,2017,Michelle.Larkin_Keelhilla.Co.Clare_3.2017_GA1.GS1,Trifolium.pratense,41,615,
25,6,2017,Michelle.Larkin_Keelhilla.Co.Clare_3.2017_GA1.GS1,Anthyllis.vulneraria,11,880,
25,6,2017,Michelle.Larkin_Keelhilla.Co.Clare_3.2017_GA1.GS1,Ranunculus.acris,49,1225,
31,8,2017,Michelle.Larkin_Keelhilla.Co.Clare_3.2017_GA1.GS1,Knautia.arvensis,38,1520,
31,8,2017,Michelle.Larkin_Keelhilla.Co.Clare_3.2017_GA1.GS1,Centaurea.nigra,44,1760,
31,8,2017,Michelle.Larkin_Keelhilla.Co.Clare_3.2017_GA1.GS1,Euphrasia.sp,183,1830,
25,6,2017,Michelle.Larkin_Keelhilla.Co.Clare_3.2017_GA1.GS1,Leontodon.hispidus,NA,NA,
31,8,2017,Michelle.Larkin_Keelhilla.Co.Clare_3.2017_GA1.GS1,Heracleum.sphondylium,NA,NA,
31,8,2017,Michelle.Larkin_Keelhilla.Co.Clare_3.2017_GA1.GS1,Hypericum.androsaemum,NA,NA,
7,5,2018,Michelle.Larkin_Keelhilla.Co.Clare_3.2018_GS1.WS1,Geum.rivale,1,15,
11,7,2018,Michelle.Larkin_Keelhilla.Co.Clare_3.2018_GS1.WS1,Trifolium.repens,2,26,
11,7,2018,Michelle.Larkin_Keelhilla.Co.Clare_3.2018_GS1.WS1,Hypericum.perforatum,2,50,
21,6,2018,Michelle.Larkin_Keelhilla.Co.Clare_3.2018_GS1.WS1,Vicia.sepium,4,60,
11,7,2018,Michelle.Larkin_Keelhilla.Co.Clare_3.2018_GS1.WS1,Trifolium.pratense,4,60,
