Order,Family,Subfamily,Tribe,Genus,Subgenus,Species,GenusAndSpecies,TaxonomicAuthority,Albania,Andorra,Austria,Belarus,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Cyprus,Czech Republic,Denmark,Estonia,Faroe Islands,Finland,Finland - Åland Islands,Finland - Mainland,France,France - Corsica,France - Mainland,Germany,Gibraltar,Greece,Greece - East Aegean Islands,Greece - Kriti,Greece - Mainland,Hungary,Iceland,Ireland,Isle of Man,Italy,Italy - Mainland,Italy - Sardegna,Italy - Sicily,Latvia,Liechtenstein,Lithuania,Luxembourg,Malta,Moldova,Montenegro,Netherlands,North Macedonia,Norway,Poland,Portugal,Portugal - Azores,Portugal - Madeira,Portugal - Mainland,Romania,Russian Federation - European Russia,Serbia,Slovakia,Slovenia,Spain,Spain - Balearic Islands,Spain - Canary Islands,Spain - Mainland,Sweden,Switzerland,Turkey - European part,Ukraine,Ukraine - Krym,Ukraine - Main part,United Kingdom,United Kingdom - Great Britain,United Kingdom - Northern Ireland
Diptera,Syrphidae,Syrphinae,Bacchini,Platycheirus,,groenlandicus,Platycheirus groenlandicus,"Curran, 1927",A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,P,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A
Diptera,Syrphidae,Syrphinae,Bacchini,Platycheirus,,hyperboreus,Platycheirus hyperboreus,"(Stæger, 1845)",A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,P,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A
Diptera,Syrphidae,Syrphinae,Bacchini,Platycheirus,,immaculatus,Platycheirus immaculatus,"Ôhara, 1980",A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,P,A,P,P,A,P,P,A,P,A,A,A,A,P,P,A,A,A,A,A,A,A,A,P,A,P,P,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,P,A,A,A,A,A,A,A
Diptera,Syrphidae,Syrphinae,Bacchini,Platycheirus,,immarginatus,Platycheirus immarginatus,"(Zetterstedt, 1849)",A,A,A,A,P,A,P,A,A,P,P,P,A,P,P,P,A,A,A,P,A,A,A,A,A,A,A,P,A,A,A,A,A,P,A,P,A,A,A,A,P,A,P,P,A,A,A,A,P,P,A,P,A,A,A,A,A,P,A,A,P,A,P,P,P,P
Diptera,Syrphidae,Syrphinae,Bacchini,Platycheirus,,islandicus,Platycheirus islandicus,"Ringdahl, 1930",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Diptera,Syrphidae,Syrphinae,Bacchini,Platycheirus,,jaerensis,Platycheirus jaerensis,"Nielsen, 1971",A,A,A,A,A,A,A,A,A,P,A,P,A,P,P,P,P,A,P,P,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,P,A,A,A,A,A,A,A
Diptera,Syrphidae,Syrphinae,Bacchini,Platycheirus,,kittilaensis,Platycheirus kittilaensis,"Dušek & Láska, 1982",A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,P,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A
Diptera,Syrphidae,Syrphinae,Bacchini,Platycheirus,,laskai,Platycheirus laskai,"Nielsen, 1999",A,A,P,A,A,A,A,A,A,P,A,A,A,P,A,P,A,A,A,P,A,A,A,A,A,A,A,A,A,P,P,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A
Diptera,Syrphidae,Syrphinae,Bacchini,Platycheirus,,latimanus,Platycheirus latimanus,"(Wahlberg, 1844)",A,A,A,A,A,A,P,A,A,A,A,A,A,P,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,P,A,A,A,A,A,A,A,P,A,A,P,A,P,A,A,A
Diptera,Syrphidae,Syrphinae,Bacchini,Platycheirus,,lundbecki,Platycheirus lundbecki,"(Collin, 1931)",A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A
Diptera,Syrphidae,Syrphinae,Bacchini,Platycheirus,,magadanensis,Platycheirus magadanensis,"Mutin, 1999",A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A
Diptera,Syrphidae,Syrphinae,Bacchini,Platycheirus,,manicatus,Platycheirus manicatus,"(Meigen, 1822)",A,P,P,A,P,P,P,P,A,P,P,P,P,P,P,P,P,A,P,P,A,A,A,A,A,P,P,P,P,P,P,A,A,P,P,A,A,A,A,P,P,A,P,P,A,A,A,A,P,P,P,P,P,P,A,A,P,P,P,A,P,P,P,P,P,P
Diptera,Syrphidae,Syrphinae,Bacchini,Platycheirus,,marokkanus,Platycheirus marokkanus,"Kassebeer, 1998",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,P,A,A,A,A,A,P,A,A,P,A,A,A,A,A,A,A,A,A
Diptera,Syrphidae,Syrphinae,Bacchini,Platycheirus,,melanopsis,Platycheirus melanopsis,"Loew, 1856",A,A,P,A,A,A,P,A,A,P,A,A,A,A,A,A,P,A,P,P,A,A,A,A,A,P,A,A,A,P,P,A,A,A,P,A,A,A,A,P,A,A,A,P,A,A,A,A,P,P,P,P,P,A,A,A,A,A,P,A,A,A,A,P,P,A
Diptera,Syrphidae,Syrphinae,Bacchini,Platycheirus,,meridimontanus,Platycheirus meridimontanus,"Nielsen, 2004",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Diptera,Syrphidae,Syrphinae,Bacchini,Platycheirus,,modestus,Platycheirus modestus,"Ide, 1926",A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Diptera,Syrphidae,Syrphinae,Bacchini,Platycheirus,,muelleri,Platycheirus muelleri,"Marcuzzi, 1941",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,P,P,A,A,P,A,A,P,A,A,A,A,P,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Diptera,Syrphidae,Syrphinae,Bacchini,Platycheirus,,naso,Platycheirus naso,"(Walker, 1949)",A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A
Diptera,Syrphidae,Syrphinae,Bacchini,Platycheirus,,nielseni,Platycheirus nielseni,"Vockeroth, 1990",A,A,P,A,P,A,A,A,A,P,A,A,A,P,P,P,P,A,P,P,A,P,A,A,P,A,A,P,P,P,P,A,A,A,P,A,A,A,A,P,A,A,P,A,A,A,A,A,A,P,P,P,P,A,A,A,A,P,P,A,P,A,P,P,P,P
Diptera,Syrphidae,Syrphinae,Bacchini,Platycheirus,,nigrofemoratus,Platycheirus nigrofemoratus,"Kanervo, 1934",A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,P,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A
Diptera,Syrphidae,Syrphinae,Bacchini,Platycheirus,,occultus,Platycheirus occultus,"Goeldlin, Maibach and Speight, 1990",A,A,P,P,P,A,A,A,A,P,P,P,P,P,P,P,P,A,P,P,A,P,A,A,P,P,A,P,P,P,P,A,A,P,P,A,A,A,A,P,P,A,P,P,A,A,A,A,A,A,P,P,P,P,A,A,P,P,P,A,P,A,P,P,P,P
Diptera,Syrphidae,Syrphinae,Bacchini,Platycheirus,,parmatus,Platycheirus parmatus,"Rondani, 1857",A,A,P,A,P,P,P,A,A,P,A,A,A,P,A,P,P,A,P,P,A,A,A,A,A,P,A,A,A,P,P,A,A,A,P,A,A,A,A,P,P,P,P,P,A,A,A,A,P,P,P,P,A,A,A,A,A,P,P,A,P,A,P,A,A,A
Diptera,Syrphidae,Syrphinae,Bacchini,Platycheirus,,peltatus,Platycheirus peltatus,"(Meigen, 1822)",A,A,P,P,P,A,P,A,A,P,P,P,A,P,P,P,P,A,P,P,A,P,A,A,P,P,P,P,P,P,P,A,A,P,P,P,P,A,A,P,P,A,P,P,A,A,A,A,P,P,P,P,P,P,A,A,P,P,P,A,P,A,P,P,P,P
Diptera,Syrphidae,Syrphinae,Bacchini,Platycheirus,,perpallidus,Platycheirus perpallidus,"Verrall, 1901",A,A,P,P,P,A,P,A,A,P,P,P,A,P,P,P,P,A,P,P,A,A,A,A,A,P,A,P,A,P,P,A,A,P,A,P,A,A,P,A,P,A,P,P,A,A,A,A,P,P,A,P,A,P,A,A,P,P,P,A,P,A,P,P,P,P
Diptera,Syrphidae,Syrphinae,Bacchini,Platycheirus,,podagratus,Platycheirus podagratus,"(Zetterstedt, 1838)",A,A,P,P,A,A,P,A,A,P,P,P,P,P,P,P,P,A,P,P,A,A,A,A,A,P,A,P,A,P,P,A,A,P,A,P,A,A,A,A,A,A,P,P,A,A,A,A,P,P,A,P,P,P,A,A,P,P,P,A,A,A,A,P,P,P
Diptera,Syrphidae,Syrphinae,Bacchini,Platycheirus,,ramsarensis,Platycheirus ramsarensis,"Goeldlin, Maibach & Speight, 1990",A,A,A,A,A,A,A,A,A,A,A,A,P,P,A,P,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,P,P,P
Diptera,Syrphidae,Syrphinae,Bacchini,Platycheirus,,scambus,Platycheirus scambus,"(Stæger, 1843)",A,A,P,P,P,A,A,A,A,P,P,P,A,P,P,P,P,A,P,P,A,A,A,A,A,P,A,P,P,A,A,A,A,P,A,P,A,A,A,A,P,A,P,P,A,A,A,A,P,P,A,P,A,P,P,A,A,P,P,A,P,A,P,P,P,P
Diptera,Syrphidae,Syrphinae,Bacchini,Platycheirus,,scutatus,Platycheirus scutatus,"(Meigen, 1822)",A,A,P,A,P,A,P,P,A,P,P,P,P,P,P,P,P,A,P,P,A,P,P,A,P,P,P,P,P,P,P,A,A,P,P,P,P,A,A,P,P,P,P,P,P,A,A,P,P,P,P,P,P,P,A,A,P,P,P,P,P,P,P,P,P,P
Diptera,Syrphidae,Syrphinae,Bacchini,Platycheirus,,sibiricus,Platycheirus sibiricus,"Barkalov & Nielsen, 2007",A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Diptera,Syrphidae,Syrphinae,Bacchini,Platycheirus,,sigiktae,Platycheirus sigiktae,"Mutin, 1999",A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Diptera,Syrphidae,Syrphinae,Bacchini,Platycheirus,,speighti,Platycheirus speighti,"Doczkal, Stuke & Goeldlin, 2002",A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,P,A,A,A,A,A,A,A,A,A,A,P,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A
Diptera,Syrphidae,Syrphinae,Bacchini,Platycheirus,,splendidus,Platycheirus splendidus,"Rotheray, 1998",A,A,P,A,P,A,A,A,A,P,A,A,A,P,A,P,P,A,P,P,A,A,A,A,A,A,A,P,P,P,P,A,A,A,P,A,A,A,A,A,P,A,P,P,A,A,A,A,A,A,P,A,P,A,A,A,A,P,P,A,A,A,A,P,P,A
Diptera,Syrphidae,Syrphinae,Bacchini,Platycheirus,,sticticus,Platycheirus sticticus,"(Meigen, 1822)",A,A,P,A,P,A,A,A,A,P,P,A,A,P,P,P,P,A,P,P,A,A,A,A,A,A,A,P,A,P,P,A,A,P,A,A,P,A,A,A,P,P,A,P,A,A,A,A,P,P,P,P,A,P,A,A,P,P,P,A,P,A,P,P,P,A
Diptera,Syrphidae,Syrphinae,Bacchini,Platycheirus,,subambiguus,Platycheirus subambiguus,"Nielsen, 2004",A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,P,A,P,A,A,A,A,A,A,P,A,A,A,P,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Diptera,Syrphidae,Syrphinae,Bacchini,Platycheirus,,subordinatus,Platycheirus subordinatus,"Becker, 1915",A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,P,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A
Diptera,Syrphidae,Syrphinae,Bacchini,Platycheirus,,tarsalis,Platycheirus tarsalis,"(Schummel, 1836)",A,A,P,A,P,P,P,A,A,P,A,A,A,P,P,P,P,A,P,P,A,P,A,A,P,P,A,A,P,P,P,A,A,P,A,P,A,A,A,P,P,A,P,P,A,A,A,A,P,P,P,P,P,A,A,A,A,P,P,A,P,A,P,P,P,A
Diptera,Syrphidae,Syrphinae,Bacchini,Platycheirus,,tatricus,Platycheirus tatricus,"Dušek & Láska, 1982",A,A,P,A,A,A,A,A,A,P,A,A,A,A,A,A,P,A,P,P,A,A,A,A,A,A,A,A,A,P,P,A,A,A,P,A,A,A,A,P,A,A,A,P,A,A,A,A,P,A,P,P,P,A,A,A,A,A,P,A,A,A,A,A,A,A
Diptera,Syrphidae,Syrphinae,Bacchini,Platycheirus,,transfugus,Platycheirus transfugus,"(Zetterstedt, 1838)",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A
Diptera,Syrphidae,Syrphinae,Bacchini,Platycheirus,,torei,Platycheirus torei,"Barkalov, 2013",A,A,A,A,A,A,A,A,A,A,P,A,A,P,A,P,P,A,P,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,P,P,A,A,A,A,P,A,P,A,A,A,A,A,A,P,P,A,A,A,A,A,A,A
Diptera,Syrphidae,Syrphinae,Bacchini,Platycheirus,,urakawensis,Platycheirus urakawensis,"(Matsumura, 1919)",A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A
Diptera,Syrphidae,Syrphinae,Bacchini,Platycheirus,,varipes,Platycheirus varipes,"Curran, 1923",A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A
Diptera,Syrphidae,Eristalinae,Merodontini,Platynochaetus,,macquarti,Platynochaetus macquarti,"Loew, 1862",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,P,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Diptera,Syrphidae,Eristalinae,Merodontini,Platynochaetus,,setosus,Platynochaetus setosus,"(Fabricius, 1794)",A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,P,P,A,P,A,A,A,A,A,A,A,A,P,A,A,P,A,A,A,A,A,A,A,A,A,A,A,P,A,A,P,A,A,A,A,A,P,P,A,P,A,A,A,A,A,A,A,A,A
Diptera,Syrphidae,Eristalinae,Milesiini,Pocota,,personata,Pocota personata,"(Harris, 1780)",A,A,P,A,P,A,P,P,A,P,P,P,A,A,A,A,P,A,P,P,A,P,A,A,P,P,A,A,A,P,P,A,A,A,A,P,A,A,P,A,P,A,P,P,A,A,A,A,P,P,P,P,A,P,A,A,P,P,P,A,P,A,P,P,P,A
Diptera,Syrphidae,Eristalinae,Rhingiini,Portevinia,,maculata,Portevinia maculata,"(Fallén, 1817)",A,A,P,A,P,A,A,A,A,P,P,A,A,A,A,A,P,A,P,P,A,A,A,A,A,A,A,P,P,P,P,A,A,A,P,A,A,A,A,P,P,A,P,P,A,A,A,A,P,A,A,P,A,P,A,A,P,P,P,A,P,A,P,P,P,P
Diptera,Syrphidae,Eristalinae,Cerioidini,Primocerioides,,regale,Primocerioides regale,"Violovitsch, 1985",A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,P,P,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Diptera,Syrphidae,Eristalinae,Rhingiini,Psarus,,abdominalis,Psarus abdominalis,"(Fabricius, 1794)",A,A,PE,A,PE,A,P,PE,A,P,A,A,A,A,A,A,P,A,P,P,A,P,A,A,P,P,A,A,A,P,P,A,A,P,A,P,A,A,P,P,PE,P,A,P,A,A,A,A,P,P,PE,PE,PE,A,A,A,A,RE,P,A,P,A,P,A,A,A
Diptera,Syrphidae,Syrphinae,Syrphini,Pseudodoros,,nigricollis,Pseudodoros nigricollis,"Becker, 1903",A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Diptera,Syrphidae,Eristalinae,Rhingiini,Pseudopelecocera,,latifrons,Pseudopelecocera latifrons,"(Loew, 1856)",A,A,P,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,P,A,A,A,A,A,A,P,P,P,PE,A,A,A,A,A,A,P,A,P,A,P,A,A,A
Diptera,Syrphidae,Eristalinae,Merodontini,Psilota,,aegeae,Psilota aegeae,"Vujić, Ståhls et Smit in Radenković et al., 2020",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Diptera,Syrphidae,Eristalinae,Merodontini,Psilota,,anthracina,Psilota anthracina,"Meigen, 1822",P,P,P,A,P,A,P,P,A,A,A,A,A,A,A,A,P,A,P,P,A,A,A,A,A,P,A,A,A,P,P,A,P,P,P,A,P,A,A,P,P,A,A,P,A,A,A,A,A,A,P,A,A,P,A,A,P,A,P,A,P,A,P,P,P,A
Diptera,Syrphidae,Eristalinae,Merodontini,Psilota,,atra,Psilota atra,"(Fallén, 1817)",A,A,P,A,P,A,A,A,P,P,P,A,A,A,A,A,P,A,P,P,A,P,A,P,P,A,A,A,A,P,P,A,A,A,A,A,A,A,A,P,P,A,P,P,P,A,A,P,P,A,P,P,A,P,A,A,P,P,P,A,P,A,P,A,A,A
Diptera,Syrphidae,Eristalinae,Merodontini,Psilota,,exilistyla,Psilota exilistyla,"Smit & Vujić, 2008",A,A,P,A,P,A,A,A,A,P,A,A,A,A,A,A,P,A,P,P,A,P,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,P,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A
Diptera,Syrphidae,Eristalinae,Merodontini,Psilota,,innupta,Psilota innupta,"Rondani, 1857",A,A,P,P,A,A,A,P,A,P,A,A,A,A,A,A,A,A,A,P,A,P,A,A,P,P,A,A,A,P,P,P,A,A,A,A,A,A,A,A,A,A,A,P,P,A,A,P,P,P,P,P,A,P,A,A,P,RE,A,A,P,A,P,A,A,A
Diptera,Syrphidae,Eristalinae,Merodontini,Psilota,,nana,Psilota nana,"Smit & Vujić, 2008",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Diptera,Syrphidae,Syrphinae,Bacchini,Pyrophaena,,granditarsa,Pyrophaena granditarsa,"(Förster, 1771)",A,A,P,P,P,A,P,A,A,P,P,P,A,P,P,P,P,A,P,P,A,A,A,A,A,P,P,P,P,A,A,A,A,P,P,P,P,A,A,A,P,A,P,P,A,A,A,A,P,P,A,P,A,A,A,A,A,P,P,A,P,A,P,P,P,P
Diptera,Syrphidae,Syrphinae,Bacchini,Pyrophaena,,rosarum,Pyrophaena rosarum,"(Fabricius, 1787)",A,A,P,P,P,A,P,A,A,P,P,P,A,P,P,P,P,P,P,P,A,P,A,A,P,P,A,P,P,P,P,A,A,P,P,P,P,A,A,P,P,P,P,P,P,P,A,P,P,P,P,P,P,P,P,A,P,P,P,P,P,A,P,P,P,P
Diptera,Syrphidae,Eristalinae,Rhingiini,Rhingia,,borealis,Rhingia borealis,"Ringdahl, 1928",A,A,P,P,P,A,A,P,A,P,A,P,A,P,P,P,P,A,P,P,A,A,A,A,A,P,A,A,A,P,P,A,A,P,P,P,A,A,A,P,P,A,P,P,A,A,A,A,P,P,P,P,P,P,A,A,P,P,P,A,P,A,P,A,A,A
Diptera,Syrphidae,Eristalinae,Rhingiini,Rhingia,,campestris,Rhingia campestris,"Meigen, 1822",A,P,P,P,P,P,P,P,A,P,P,P,A,P,P,P,P,A,P,P,A,P,A,A,P,P,A,P,P,P,P,A,A,P,P,P,P,A,A,P,P,P,P,P,A,A,A,A,P,P,P,P,P,P,A,A,P,P,P,A,P,P,P,P,P,P
Diptera,Syrphidae,Eristalinae,Rhingiini,Rhingia,,rostrata,Rhingia rostrata,"(Linnaeus, 1758)",A,A,P,P,P,P,P,P,A,P,RE,P,A,A,A,A,P,A,P,P,A,A,A,A,A,P,A,A,A,P,P,A,A,P,A,P,A,A,A,P,P,A,A,P,A,A,A,A,P,P,P,P,P,P,A,A,P,RE,P,A,P,P,P,P,P,A
Diptera,Syrphidae,Eristalinae,Brachyopini,Riponnensia,,daccordii,Riponnensia daccordii,"(Claussen, 1991)",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Diptera,Syrphidae,Eristalinae,Brachyopini,Riponnensia,,insignis,Riponnensia insignis,"(Loew, 1843)",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Diptera,Syrphidae,Eristalinae,Brachyopini,Riponnensia,,longicornis,Riponnensia longicornis,"(Loew, 1843)",A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,PE,A,PE,A,P,P,P,A,P,A,A,A,A,P,P,P,P,A,A,A,A,A,A,A,A,P,A,A,P,A,A,P,P,A,A,A,A,P,P,A,P,A,A,A,A,A,A,A,A,A
Diptera,Syrphidae,Eristalinae,Brachyopini,Riponnensia,,morini,Riponnensia morini,"Vujić, 1999",A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,P,P,P,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,P,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Diptera,Syrphidae,Eristalinae,Brachyopini,Riponnensia,,splendens,Riponnensia splendens,"(Meigen, 1822)",A,A,A,A,P,A,P,P,P,P,A,A,A,A,A,A,P,P,P,P,A,A,A,A,A,P,A,P,P,P,P,P,P,P,A,A,A,A,A,A,P,A,A,P,P,A,A,P,P,P,P,A,P,P,P,A,P,A,P,A,P,P,P,P,P,P
Diptera,Syrphidae,Syrphinae,Bacchini,Rohdendorfia,,alpina,Rohdendorfia alpina,"Sack, 1938",A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,P,A,A,A,A,A,A,A,A,A,A,P,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A
Diptera,Syrphidae,Syrphinae,Syrphini,Scaeva,,albomaculata,Scaeva albomaculata,"(Macquart, 1842)",A,P,A,A,A,A,P,P,P,A,A,A,A,A,A,A,P,P,P,A,P,P,P,P,P,A,A,A,A,P,P,P,P,P,A,A,A,P,A,P,A,P,A,A,P,A,P,P,P,P,A,A,A,P,P,P,P,A,P,P,P,P,A,P,P,A
Diptera,Syrphidae,Syrphinae,Syrphini,Scaeva,,dignota,Scaeva dignota,"(Rondani, 1857)",A,A,P,A,P,A,A,P,P,P,P,A,A,A,A,A,P,A,P,P,P,P,P,P,P,P,A,A,A,P,P,P,P,A,A,A,A,A,A,P,P,P,A,P,P,A,P,P,A,A,P,P,P,P,A,P,P,P,P,P,P,P,P,P,P,A
Diptera,Syrphidae,Syrphinae,Syrphini,Scaeva,,mecogramma,Scaeva mecogramma,"(Bigot, 1860)",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,P,P,A,A,P,P,A,A,A,A,A,A,P,P,P,P,A,A,A,A,P,A,A,A,A,A,A,P,A,A,P,A,A,A,A,A,P,A,A,P,A,P,A,A,A,A,P,P,A
