"Plant_gen_sp","Site_ID","Name","Day","Month","Year","Round","Notes","Plot","Plant_genus","Plant_species","Flower_abundance"
"Cistus salviifolius","Pino_del_cuervo","Curro",31,3,2016,5,NA,6,"Cistus","salviifolius",1
"Cistus salviifolius","Pino_del_cuervo","Curro",31,3,2016,5,NA,9,"Cistus","salviifolius",1
"Cistus salviifolius","El_pozo","Curro",31,3,2016,5,NA,2,"Cistus","salviifolius",9
"Cistus salviifolius","El_pozo","Curro",31,3,2016,5,NA,3,"Cistus","salviifolius",6
"Cistus salviifolius","El_pozo","Curro",31,3,2016,5,NA,4,"Cistus","salviifolius",11
"Cistus salviifolius","El_pozo","Curro",31,3,2016,5,NA,6,"Cistus","salviifolius",2
"Cistus salviifolius","El_pozo","Curro",31,3,2016,5,NA,7,"Cistus","salviifolius",5
"Cistus salviifolius","Bonares","Curro",1,4,2016,5,NA,3,"Cistus","salviifolius",17
"Cistus salviifolius","Convento_de_la_luz","Curro",1,4,2016,5,NA,1,"Cistus","salviifolius",10
"Cistus salviifolius","Convento_de_la_luz","Curro",1,4,2016,5,NA,2,"Cistus","salviifolius",8
"Cistus salviifolius","Convento_de_la_luz","Curro",1,4,2016,5,NA,3,"Cistus","salviifolius",15
"Cistus salviifolius","Convento_de_la_luz","Curro",1,4,2016,5,NA,4,"Cistus","salviifolius",5
"Cistus salviifolius","Urbanizaciones","Curro",1,4,2016,5,NA,5,"Cistus","salviifolius",3
"Cistus salviifolius","Urbanizaciones","Curro",1,4,2016,5,NA,6,"Cistus","salviifolius",1
"Cistus salviifolius","Urbanizaciones","Curro",1,4,2016,5,NA,7,"Cistus","salviifolius",15
"Cistus salviifolius","Urbanizaciones","Curro",1,4,2016,5,NA,8,"Cistus","salviifolius",8
"Cistus salviifolius","Aznalcazar","Curro",14,4,2016,6,NA,1,"Cistus","salviifolius",7
"Cistus salviifolius","Aznalcazar","Curro",14,4,2016,6,NA,2,"Cistus","salviifolius",3
"Cistus salviifolius","Aznalcazar","Curro",14,4,2016,6,NA,4,"Cistus","salviifolius",7
"Cistus salviifolius","Aznalcazar","Curro",14,4,2016,6,NA,5,"Cistus","salviifolius",2
"Cistus salviifolius","Aznalcazar","Curro",14,4,2016,6,NA,6,"Cistus","salviifolius",4
"Cistus salviifolius","Aznalcazar","Curro",14,4,2016,6,NA,7,"Cistus","salviifolius",5
"Cistus salviifolius","Aznalcazar","Curro",14,4,2016,6,NA,8,"Cistus","salviifolius",8
"Cistus salviifolius","Villamanrique_este","Curro",14,4,2016,6,NA,3,"Cistus","salviifolius",5
"Cistus salviifolius","Villamanrique_este","Curro",14,4,2016,6,NA,7,"Cistus","salviifolius",3
"Cistus salviifolius","Villamanrique_este","Curro",14,4,2016,6,NA,9,"Cistus","salviifolius",2
"Cistus salviifolius","Villamanrique_sur","Curro",14,4,2016,6,NA,3,"Cistus","salviifolius",2
"Cistus salviifolius","Villamanrique_sur","Curro",14,4,2016,6,NA,4,"Cistus","salviifolius",6
"Cistus salviifolius","Villamanrique_sur","Curro",14,4,2016,6,NA,10,"Cistus","salviifolius",5
"Cistus salviifolius","La_cunya","Curro",18,4,2016,6,NA,1,"Cistus","salviifolius",12
"Cistus salviifolius","La_cunya","Curro",18,4,2016,6,NA,4,"Cistus","salviifolius",4
"Cistus salviifolius","La_cunya","Curro",18,4,2016,6,NA,6,"Cistus","salviifolius",1
"Cistus salviifolius","La_cunya","Curro",18,4,2016,6,NA,7,"Cistus","salviifolius",6
"Cistus salviifolius","Pinares_de_hinojos","Curro",18,4,2016,6,NA,2,"Cistus","salviifolius",12
"Cistus salviifolius","Pinares_de_hinojos","Curro",18,4,2016,6,NA,3,"Cistus","salviifolius",18
"Cistus salviifolius","El_hongo","Curro",20,3,2017,3,NA,1,"Cistus","salviifolius",30
"Cistus salviifolius","Villamanrique_este","Curro",20,3,2017,3,NA,1,"Cistus","salviifolius",21
"Cistus salviifolius","Bonares","Curro",21,4,2016,6,NA,1,"Cistus","salviifolius",3
"Cistus salviifolius","Villamanrique_este","Curro",20,3,2017,3,NA,10,"Cistus","salviifolius",15
"Cistus salviifolius","Bonares","Curro",21,4,2016,6,NA,3,"Cistus","salviifolius",9
"Cistus salviifolius","Villamanrique_sur","Curro",20,3,2017,3,NA,5,"Cistus","salviifolius",33
"Cistus salviifolius","Villamanrique_sur","Curro",20,3,2017,3,NA,10,"Cistus","salviifolius",13
"Cistus salviifolius","Bonares","Curro",21,4,2016,6,NA,6,"Cistus","salviifolius",5
"Cistus salviifolius","Aznalcazar","Curro",21,3,2017,3,NA,7,"Cistus","salviifolius",9
"Cistus salviifolius","Aznalcazar","Curro",21,3,2017,3,NA,10,"Cistus","salviifolius",2
"Cistus salviifolius","Convento_de_la_luz","Curro",21,4,2016,6,NA,2,"Cistus","salviifolius",3
"Cistus salviifolius","Convento_de_la_luz","Curro",21,4,2016,6,NA,3,"Cistus","salviifolius",28
"Cistus salviifolius","Convento_de_la_luz","Curro",21,4,2016,6,NA,4,"Cistus","salviifolius",3
"Cistus salviifolius","Pinares_de_hinojos","Curro",21,3,2017,3,NA,2,"Cistus","salviifolius",2
"Cistus salviifolius","Aznalcazar","Curro",22,3,2018,2,NA,6,"Cistus","salviifolius",6
"Cistus salviifolius","Urbanizaciones","Curro",21,4,2016,6,NA,8,"Cistus","salviifolius",25
"Cistus salviifolius","Urbanizaciones","Curro",21,4,2016,6,NA,9,"Cistus","salviifolius",2
"Cistus salviifolius","El_hongo","Curro",22,4,2016,6,NA,1,"Cistus","salviifolius",8
"Cistus salviifolius","El_hongo","Curro",22,4,2016,6,NA,4,"Cistus","salviifolius",6
"Cistus salviifolius","Pino_del_cuervo","Curro",22,4,2016,6,NA,6,"Cistus","salviifolius",2
"Cistus salviifolius","Pino_del_cuervo","Curro",22,4,2016,6,NA,9,"Cistus","salviifolius",3
"Cistus salviifolius","El_pozo","Curro",22,4,2016,6,NA,2,"Cistus","salviifolius",1
"Cistus salviifolius","El_pozo","Curro",22,4,2016,6,NA,4,"Cistus","salviifolius",2
"Cistus salviifolius","El_pozo","Curro",22,4,2016,6,NA,8,"Cistus","salviifolius",3
"Cistus salviifolius","Pinares_de_hinojos","Curro",25,4,2016,7,NA,3,"Cistus","salviifolius",12
"Cistus salviifolius","Pinares_de_hinojos","Curro",25,4,2016,7,NA,4,"Cistus","salviifolius",5
"Cistus salviifolius","Cotito_de_santa_teresa","Curro",25,4,2016,7,NA,3,"Cistus","salviifolius",31
"Cistus salviifolius","Cotito_de_santa_teresa","Curro",25,4,2016,7,NA,4,"Cistus","salviifolius",41
"Cistus salviifolius","Cotito_de_santa_teresa","Curro",25,4,2016,7,NA,6,"Cistus","salviifolius",10
"Cistus salviifolius","Cotito_de_santa_teresa","Curro",25,4,2016,7,NA,10,"Cistus","salviifolius",40
"Cistus salviifolius","El_hongo","Curro",25,4,2016,7,NA,3,"Cistus","salviifolius",3
"Cistus salviifolius","El_pozo","Pablo",23,3,2017,3,NA,5,"Cistus","salviifolius",4
"Cistus salviifolius","El_pozo","Pablo",23,3,2017,3,NA,7,"Cistus","salviifolius",7
"Cistus salviifolius","La_cunya","Curro",26,4,2016,7,NA,1,"Cistus","salviifolius",3
"Cistus salviifolius","Aznalcazar","Pablo",3,4,2017,4,NA,1,"Cistus","salviifolius",21
"Cistus salviifolius","Villamanrique_sur","Pablo",3,4,2017,4,NA,3,"Cistus","salviifolius",29
"Cistus salviifolius","Urbanizaciones","Curro",26,4,2016,7,NA,5,"Cistus","salviifolius",2
"Cistus salviifolius","Bonares","Curro",9,4,2018,3,NA,7,"Cistus","salviifolius",23
"Cistus salviifolius","Urbanizaciones","Curro",26,4,2016,7,NA,8,"Cistus","salviifolius",15
"Cistus salviifolius","Villamanrique_sur","Pablo",3,4,2017,4,NA,9,"Cistus","salviifolius",45
"Cistus salviifolius","Villamanrique_este","Pablo",3,4,2017,4,NA,1,"Cistus","salviifolius",9
"Cistus salviifolius","Bonares","Curro",26,4,2016,7,NA,3,"Cistus","salviifolius",1
"Cistus salviifolius","Villamanrique_este","Pablo",3,4,2017,4,NA,8,"Cistus","salviifolius",3
"Cistus salviifolius","Convento_de_la_luz","Curro",26,4,2016,7,NA,2,"Cistus","salviifolius",3
"Cistus salviifolius","La_cunya","Pablo",4,4,2017,4,NA,5,"Cistus","salviifolius",6
"Cistus salviifolius","Convento_de_la_luz","Curro",26,4,2016,7,NA,3,"Cistus","salviifolius",28
"Cistus salviifolius","Convento_de_la_luz","Curro",26,4,2016,7,NA,4,"Cistus","salviifolius",3
"Cistus salviifolius","Cotito_de_santa_teresa","Pablo",4,4,2017,4,NA,3,"Cistus","salviifolius",8
"Cistus salviifolius","Aznalcazar","Curro",28,4,2016,7,NA,4,"Cistus","salviifolius",4
"Cistus salviifolius","Aznalcazar","Curro",28,4,2016,7,NA,5,"Cistus","salviifolius",1
"Cistus salviifolius","Aznalcazar","Curro",28,4,2016,7,NA,6,"Cistus","salviifolius",9
"Cistus salviifolius","Cotito_de_santa_teresa","Pablo",4,4,2017,4,NA,10,"Cistus","salviifolius",8
"Cistus salviifolius","Villamanrique_sur","Curro",28,4,2016,7,NA,1,"Cistus","salviifolius",19
"Cistus salviifolius","Villamanrique_sur","Curro",28,4,2016,7,NA,3,"Cistus","salviifolius",7
"Cistus salviifolius","Villamanrique_sur","Curro",28,4,2016,7,NA,4,"Cistus","salviifolius",4
"Cistus salviifolius","Villamanrique_sur","Curro",28,4,2016,7,NA,7,"Cistus","salviifolius",3
"Cistus salviifolius","Villamanrique_sur","Curro",28,4,2016,7,NA,8,"Cistus","salviifolius",6
"Cistus salviifolius","Las_mulas","Pablo",4,4,2017,4,NA,3,"Cistus","salviifolius",35
"Cistus salviifolius","Villamanrique_este","Curro",28,4,2016,7,NA,2,"Cistus","salviifolius",6
"Cistus salviifolius","El_hongo","Pablo",4,4,2017,4,NA,1,"Cistus","salviifolius",20
"Cistus salviifolius","El_hongo","Pablo",4,4,2017,4,NA,2,"Cistus","salviifolius",5
"Cistus salviifolius","El_hongo","Pablo",4,4,2017,4,NA,4,"Cistus","salviifolius",4
"Cistus salviifolius","Villamanrique_este","Curro",28,4,2016,7,NA,7,"Cistus","salviifolius",4
"Cistus salviifolius","El_hongo","Pablo",4,4,2017,4,NA,7,"Cistus","salviifolius",6
"Cistus salviifolius","Las_mulas","Curro",28,4,2016,7,NA,1,"Cistus","salviifolius",11
"Cistus salviifolius","Las_mulas","Curro",28,4,2016,7,NA,4,"Cistus","salviifolius",12
"Cistus salviifolius","Las_mulas","Curro",28,4,2016,7,NA,5,"Cistus","salviifolius",3
"Cistus salviifolius","El_pozo","Curro",29,4,2016,7,NA,3,"Cistus","salviifolius",3
"Cistus salviifolius","El_pozo","Curro",29,4,2016,7,NA,7,"Cistus","salviifolius",5
"Cistus salviifolius","Aznalcazar","Curro",11,3,2019,3,NA,4,"Cistus","salviifolius",11
"Cistus salviifolius","Villamanrique_sur","Curro",16,5,2016,8,NA,2,"Cistus","salviifolius",1
"Cistus salviifolius","Villamanrique_sur","Curro",16,5,2016,8,NA,3,"Cistus","salviifolius",1
"Cistus salviifolius","Convento_de_la_luz","Pablo",6,4,2017,4,NA,1,"Cistus","salviifolius",5
"Cistus salviifolius","Convento_de_la_luz","Pablo",6,4,2017,4,NA,2,"Cistus","salviifolius",3
"Cistus salviifolius","Convento_de_la_luz","Pablo",6,4,2017,4,NA,3,"Cistus","salviifolius",13
"Cistus salviifolius","Villamanrique_sur","Curro",16,5,2016,8,NA,8,"Cistus","salviifolius",1
"Cistus salviifolius","Villamanrique_sur","Curro",16,5,2016,8,NA,9,"Cistus","salviifolius",3
"Cistus salviifolius","Villamanrique_sur","Curro",16,5,2016,8,NA,10,"Cistus","salviifolius",1
"Cistus salviifolius","Convento_de_la_luz","Pablo",6,4,2017,4,NA,8,"Cistus","salviifolius",1
"Cistus salviifolius","Convento_de_la_luz","Pablo",6,4,2017,4,NA,9,"Cistus","salviifolius",10
"Cistus salviifolius","Urbanizaciones","Pablo",6,4,2017,4,NA,5,"Cistus","salviifolius",6
"Cistus salviifolius","Urbanizaciones","Curro",26,4,2018,4,NA,9,"Cistus","salviifolius",4
"Cistus salviifolius","El_pozo","Pablo",7,4,2017,4,NA,2,"Cistus","salviifolius",9
"Cistus salviifolius","El_pozo","Pablo",7,4,2017,4,NA,4,"Cistus","salviifolius",18
"Cistus salviifolius","El_pozo","Pablo",7,4,2017,4,NA,9,"Cistus","salviifolius",4
"Cistus salviifolius","El_pozo","Pablo",7,4,2017,4,NA,10,"Cistus","salviifolius",2
"Cistus salviifolius","Pino_del_cuervo","Pablo",7,4,2017,4,NA,1,"Cistus","salviifolius",4
"Cistus salviifolius","Pino_del_cuervo","Pablo",7,4,2017,4,NA,8,"Cistus","salviifolius",11
"Cistus salviifolius","Urbanizaciones","Curro",19,5,2016,8,NA,5,"Cistus","salviifolius",2
"Cistus salviifolius","Convento_de_la_luz","Curro",19,5,2016,8,NA,2,"Cistus","salviifolius",1
"Cistus salviifolius","Convento_de_la_luz","Curro",19,5,2016,8,NA,3,"Cistus","salviifolius",3
"Cistus salviifolius","Convento_de_la_luz","Curro",19,5,2016,8,NA,4,"Cistus","salviifolius",3
"Cistus salviifolius","Pinares_de_hinojos","Pablo",17,4,2017,5,NA,3,"Cistus","salviifolius",17
"Cistus salviifolius","Pinares_de_hinojos","Pablo",17,4,2017,5,NA,10,"Cistus","salviifolius",18
"Cistus salviifolius","Convento_de_la_luz","Curro",27,4,2018,4,NA,3,"Cistus","salviifolius",4
"Cistus salviifolius","Cotito_de_santa_teresa","Pablo",17,4,2017,5,NA,4,"Cistus","salviifolius",14
"Cistus salviifolius","Cotito_de_santa_teresa","Pablo",17,4,2017,5,NA,5,"Cistus","salviifolius",10
"Cistus salviifolius","Cotito_de_santa_teresa","Pablo",17,4,2017,5,NA,6,"Cistus","salviifolius",30
"Cistus salviifolius","Cotito_de_santa_teresa","Pablo",17,4,2017,5,NA,10,"Cistus","salviifolius",5
"Cistus salviifolius","Villamanrique_sur","Pablo",18,4,2017,5,NA,1,"Cistus","salviifolius",3
"Cistus salviifolius","Las_mulas","Pablo",18,4,2017,5,NA,3,"Cistus","salviifolius",21
"Cistus salviifolius","Las_mulas","Curro",20,5,2016,8,NA,5,"Cistus","salviifolius",1
"Cistus salviifolius","Las_mulas","Pablo",18,4,2017,5,NA,4,"Cistus","salviifolius",13
"Cistus salviifolius","La_cunya","Pablo",18,4,2017,5,NA,1,"Cistus","salviifolius",3
"Cistus salviifolius","La_cunya","Curro",20,5,2016,8,NA,3,"Cistus","salviifolius",1
"Cistus salviifolius","El_pozo","Pablo",19,4,2017,5,NA,2,"Cistus","salviifolius",2
"Cistus salviifolius","El_pozo","Pablo",19,4,2017,5,NA,4,"Cistus","salviifolius",5
"Cistus salviifolius","El_pozo","Pablo",19,4,2017,5,NA,5,"Cistus","salviifolius",5
"Cistus salviifolius","Cotito_de_santa_teresa","Curro",23,5,2016,8,NA,10,"Cistus","salviifolius",31
"Cistus salviifolius","El_pozo","Curro",23,5,2016,8,NA,2,"Cistus","salviifolius",1
"Cistus salviifolius","El_pozo","Curro",23,5,2016,8,NA,3,"Cistus","salviifolius",3
"Cistus salviifolius","El_pozo","Curro",23,5,2016,8,NA,4,"Cistus","salviifolius",4
"Cistus salviifolius","El_pozo","Curro",23,5,2016,8,NA,7,"Cistus","salviifolius",3
"Cistus salviifolius","El_pozo","Curro",10,5,2018,5,NA,5,"Cistus","salviifolius",2
"Cistus salviifolius","Villamanrique_este","Curro",31,5,2016,9,NA,1,"Cistus","salviifolius",1
"Cistus salviifolius","Villamanrique_sur","Curro",31,5,2016,9,NA,1,"Cistus","salviifolius",1
"Cistus salviifolius","Villamanrique_sur","Curro",31,5,2016,9,NA,8,"Cistus","salviifolius",9
"Cistus salviifolius","Cotito_de_santa_teresa","Curro",11,5,2018,5,NA,3,"Cistus","salviifolius",5
"Cistus salviifolius","Pinares_de_hinojos","Curro",1,6,2016,9,NA,3,"Cistus","salviifolius",2
"Cistus salviifolius","Pinares_de_hinojos","Curro",1,6,2016,9,NA,9,"Cistus","salviifolius",8
"Cistus salviifolius","La_cunya","Curro",1,6,2016,9,NA,2,"Cistus","salviifolius",5
"Cistus salviifolius","La_cunya","Curro",14,5,2018,6,NA,3,"Cistus","salviifolius",4
"Cistus salviifolius","Bonares","Pablo",15,2,2017,1,NA,5,"Cistus","salviifolius",1
"Cistus salviifolius","Aznalcazar","Pablo",1,3,2017,2,NA,5,"Cistus","salviifolius",1
"Cistus salviifolius","Aznalcazar","Pablo",1,3,2017,2,NA,6,"Cistus","salviifolius",2
"Cistus salviifolius","Bonares","Pablo",8,3,2017,2,NA,3,"Cistus","salviifolius",4
"Cistus salviifolius","Bonares","Pablo",8,3,2017,2,NA,6,"Cistus","salviifolius",7
"Cistus salviifolius","Bonares","Pablo",8,3,2017,2,NA,7,"Cistus","salviifolius",8
"Cistus salviifolius","Las_mulas","Curro",9,3,2017,2,NA,2,"Cistus","salviifolius",1
"Cistus salviifolius","El_hongo","Curro",20,3,2017,3,NA,3,"Cistus","salviifolius",35
"Cistus salviifolius","El_hongo","Curro",20,3,2017,3,NA,4,"Cistus","salviifolius",43
"Cistus salviifolius","El_hongo","Curro",20,3,2017,3,NA,5,"Cistus","salviifolius",15
"Cistus salviifolius","El_hongo","Curro",20,3,2017,3,NA,6,"Cistus","salviifolius",13
"Cistus salviifolius","Villamanrique_este","Curro",20,3,2017,3,NA,2,"Cistus","salviifolius",10
"Cistus salviifolius","Villamanrique_este","Curro",20,3,2017,3,NA,7,"Cistus","salviifolius",34
"Cistus salviifolius","Villamanrique_este","Curro",20,3,2017,3,NA,8,"Cistus","salviifolius",15
"Cistus salviifolius","Villamanrique_sur","Curro",20,3,2017,3,NA,1,"Cistus","salviifolius",24
"Cistus salviifolius","Villamanrique_sur","Curro",20,3,2017,3,NA,2,"Cistus","salviifolius",30
"Cistus salviifolius","Villamanrique_sur","Curro",20,3,2017,3,NA,3,"Cistus","salviifolius",10
"Cistus salviifolius","Villamanrique_sur","Curro",20,3,2017,3,NA,4,"Cistus","salviifolius",16
"Cistus salviifolius","Villamanrique_sur","Curro",20,3,2017,3,NA,8,"Cistus","salviifolius",33
"Cistus salviifolius","Villamanrique_sur","Curro",20,3,2017,3,NA,9,"Cistus","salviifolius",8
"Cistus salviifolius","Aznalcazar","Curro",21,3,2017,3,NA,1,"Cistus","salviifolius",28
"Cistus salviifolius","Aznalcazar","Curro",21,3,2017,3,NA,2,"Cistus","salviifolius",37
"Cistus salviifolius","Aznalcazar","Curro",21,3,2017,3,NA,3,"Cistus","salviifolius",19
"Cistus salviifolius","Aznalcazar","Curro",21,3,2017,3,NA,4,"Cistus","salviifolius",11
"Cistus salviifolius","Aznalcazar","Curro",21,3,2017,3,NA,5,"Cistus","salviifolius",36
"Cistus salviifolius","Aznalcazar","Curro",21,3,2017,3,NA,6,"Cistus","salviifolius",62
"Cistus salviifolius","Aznalcazar","Curro",21,3,2017,3,NA,9,"Cistus","salviifolius",10
"Cistus salviifolius","Las_mulas","Curro",21,3,2017,3,NA,2,"Cistus","salviifolius",1
"Cistus salviifolius","Pinares_de_hinojos","Curro",21,3,2017,3,NA,3,"Cistus","salviifolius",4
"Cistus salviifolius","Cotito_de_santa_teresa","Curro",21,3,2017,3,NA,1,"Cistus","salviifolius",4
"Cistus salviifolius","Cotito_de_santa_teresa","Curro",21,3,2017,3,NA,8,"Cistus","salviifolius",3
"Cistus salviifolius","Cotito_de_santa_teresa","Curro",21,3,2017,3,NA,9,"Cistus","salviifolius",2
"Cistus salviifolius","Cotito_de_santa_teresa","Curro",21,3,2017,3,NA,10,"Cistus","salviifolius",1
"Cistus salviifolius","Urbanizaciones","Curro",22,3,2017,3,NA,5,"Cistus","salviifolius",13
"Cistus salviifolius","Urbanizaciones","Curro",22,3,2017,3,NA,6,"Cistus","salviifolius",1
"Cistus salviifolius","Urbanizaciones","Curro",22,3,2017,3,NA,7,"Cistus","salviifolius",9
"Cistus salviifolius","Urbanizaciones","Curro",22,3,2017,3,NA,8,"Cistus","salviifolius",14
"Cistus salviifolius","Convento_de_la_luz","Curro",22,3,2017,3,NA,1,"Cistus","salviifolius",10
"Cistus salviifolius","Convento_de_la_luz","Curro",22,3,2017,3,NA,2,"Cistus","salviifolius",15
"Cistus salviifolius","Convento_de_la_luz","Curro",22,3,2017,3,NA,3,"Cistus","salviifolius",25
"Cistus salviifolius","Convento_de_la_luz","Curro",22,3,2017,3,NA,4,"Cistus","salviifolius",42
"Cistus salviifolius","Convento_de_la_luz","Curro",22,3,2017,3,NA,6,"Cistus","salviifolius",12
"Cistus salviifolius","Convento_de_la_luz","Curro",22,3,2017,3,NA,8,"Cistus","salviifolius",8
"Cistus salviifolius","Convento_de_la_luz","Curro",22,3,2017,3,NA,9,"Cistus","salviifolius",11
"Cistus salviifolius","Convento_de_la_luz","Curro",22,3,2017,3,NA,10,"Cistus","salviifolius",5
"Cistus salviifolius","Bonares","Curro",27,3,2018,2,NA,1,"Cistus","salviifolius",10
"Cistus salviifolius","Aznalcazar","Curro",6,4,2018,3,NA,4,"Cistus","salviifolius",19
"Cistus salviifolius","Pino_del_cuervo","Pablo",23,3,2017,3,NA,7,"Cistus","salviifolius",3
"Cistus salviifolius","El_pozo","Pablo",23,3,2017,3,NA,2,"Cistus","salviifolius",3
"Cistus salviifolius","El_pozo","Pablo",23,3,2017,3,NA,4,"Cistus","salviifolius",1
"Cistus salviifolius","Urbanizaciones","Curro",9,4,2018,3,NA,2,"Cistus","salviifolius",14
"Cistus salviifolius","Urbanizaciones","Curro",9,4,2018,3,NA,3,"Cistus","salviifolius",22
"Cistus salviifolius","Urbanizaciones","Curro",9,4,2018,3,NA,4,"Cistus","salviifolius",13
"Cistus salviifolius","Aznalcazar","Pablo",3,4,2017,4,NA,2,"Cistus","salviifolius",13
"Cistus salviifolius","Convento_de_la_luz","Curro",9,4,2018,3,NA,1,"Cistus","salviifolius",17
"Cistus salviifolius","Aznalcazar","Pablo",3,4,2017,4,NA,3,"Cistus","salviifolius",1
"Cistus salviifolius","Aznalcazar","Pablo",3,4,2017,4,NA,4,"Cistus","salviifolius",27
"Cistus salviifolius","Aznalcazar","Pablo",3,4,2017,4,NA,5,"Cistus","salviifolius",16
"Cistus salviifolius","Convento_de_la_luz","Curro",9,4,2018,3,NA,4,"Cistus","salviifolius",52
"Cistus salviifolius","Aznalcazar","Pablo",3,4,2017,4,NA,6,"Cistus","salviifolius",15
"Cistus salviifolius","Aznalcazar","Pablo",3,4,2017,4,NA,7,"Cistus","salviifolius",9
"Cistus salviifolius","Aznalcazar","Pablo",3,4,2017,4,NA,8,"Cistus","salviifolius",8
"Cistus salviifolius","Convento_de_la_luz","Curro",9,4,2018,3,NA,8,"Cistus","salviifolius",3
"Cistus salviifolius","Bonares","Curro",9,4,2018,3,NA,1,"Cistus","salviifolius",25
"Cistus salviifolius","Aznalcazar","Pablo",3,4,2017,4,NA,10,"Cistus","salviifolius",7
"Cistus salviifolius","Villamanrique_sur","Pablo",3,4,2017,4,NA,1,"Cistus","salviifolius",31
"Cistus salviifolius","Villamanrique_sur","Pablo",3,4,2017,4,NA,2,"Cistus","salviifolius",23
"Cistus salviifolius","Villamanrique_sur","Pablo",3,4,2017,4,NA,4,"Cistus","salviifolius",7
"Cistus salviifolius","Villamanrique_sur","Pablo",3,4,2017,4,NA,5,"Cistus","salviifolius",29
"Cistus salviifolius","Villamanrique_sur","Pablo",3,4,2017,4,NA,7,"Cistus","salviifolius",9
"Cistus salviifolius","Villamanrique_sur","Pablo",3,4,2017,4,NA,8,"Cistus","salviifolius",25
"Cistus salviifolius","Villamanrique_este","Pablo",3,4,2017,4,NA,6,"Cistus","salviifolius",4
"Cistus salviifolius","Villamanrique_este","Pablo",3,4,2017,4,NA,7,"Cistus","salviifolius",7
"Cistus salviifolius","Convento_de_la_luz","Curro",26,2,2020,3,NA,10,"Cistus","salviifolius",2
"Cistus salviifolius","La_cunya","Pablo",4,4,2017,4,NA,4,"Cistus","salviifolius",11
"Cistus salviifolius","Cotito_de_santa_teresa","Curro",11,4,2018,3,NA,2,"Cistus","salviifolius",25
"Cistus salviifolius","Cotito_de_santa_teresa","Pablo",4,4,2017,4,NA,1,"Cistus","salviifolius",4
