"Site_ID","Collector","Day","Month","Year","Time","Round","Weather","Temperature","Humidity","Wind","Notes","Transect_number","Plant_genus","Plant_species","Type","Out","Notes_pollinators","Pollinator_id","Specimen_number","Pollinator_genus","Pollinator_species","Pollinator_gen_sp","Subespecies","Pollinator_sex","Morphoespecie","Det","Frequency","Plant_gen_sp","Guild","Family","Order"
"Aznalcazar","CurroMolina",5,5,2020,"10:00:00",8,"sol",21,55,"suave",NA,"1","Cistus","crispus","species","transect",NA,NA,92,"Andrena","flavipes","Andrena flavipes",NA,"female",NA,"CurroMolina",2,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Aznalcazar","CurroMolina",21,4,2020,"10:00:00",7,"sol",17,70,"suave",NA,"1","Cistus","crispus","species","transect",NA,NA,93,"Andrena","flavipes","Andrena flavipes",NA,"female",NA,"CurroMolina",2,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Villamanrique_sur","CurroMolina",18,5,2018,"12:00:00",6,"sol",26,29,"suave",NA,NA,"Cistus","crispus","species","transect",NA,NA,94,"Andrena","flavipes","Andrena flavipes",NA,"female",NA,"CurroMolina",3,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"El_pozo","CurroMolina",14,3,2019,"15:00:00",3,"sol",23,30,"fuerte",NA,NA,"Cistus","salviifolius","species","transect",NA,NA,95,"Andrena","flavipes","Andrena flavipes",NA,"female",NA,"CurroMolina",15,"Cistus salviifolius","bee","Andrenidae","Hymenoptera"
"Aznalcazar","CurroMolina",5,5,2020,"10:00:00",8,"sol",21,55,"suave",NA,"2","Cistus","crispus","species","transect","Foto",NA,96,"Andrena","flavipes","Andrena flavipes",NA,"female",NA,"CurroMolina",2,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Villamanrique_este","CurroMolina",21,4,2020,"14:00:00",7,"sol_y_nubes",19,48,"suave",NA,"1","Gladiolus","italicus","species","transect",NA,NA,97,"Andrena","flavipes","Andrena flavipes",NA,"female",NA,"CurroMolina",2,"Gladiolus italicus","bee","Andrenidae","Hymenoptera"
"Urbanizaciones","CurroMolina",18,5,2020,"14:00:00",9,"sol",28,30,"suave",NA,"2","Gladiolus","italicus","species","transect",NA,NA,98,"Andrena","flavipes","Andrena flavipes",NA,"female",NA,"CurroMolina",1,"Gladiolus italicus","bee","Andrenidae","Hymenoptera"
"Villamanrique_este","CurroMolina",21,4,2020,"14:00:00",7,"sol_y_nubes",19,48,"suave",NA,"2","Gladiolus","italicus","species","transect",NA,NA,99,"Andrena","flavipes","Andrena flavipes",NA,"female",NA,"CurroMolina",2,"Gladiolus italicus","bee","Andrenidae","Hymenoptera"
"El_pozo","CurroMolina",13,4,2015,"15:00:00",5,"sol",26,38,"fuerte",NA,NA,"Cistus","salviifolius","species","transect",NA,"no_captured",100,"Andrena","hispania","Andrena hispania",NA,"unknown",NA,"CurroMolina",1,"Cistus salviifolius","bee","Andrenidae","Hymenoptera"
"Pinares_de_hinojos","CurroMolina",30,3,2015,"12:00:00",4,"sol",25,30,"sin_viento",NA,NA,"Cistus","crispus","species","transect",NA,"BF326",101,"Andrena","hispania","Andrena hispania",NA,"female",NA,"OscarAguado_TomWood_CurroMolina",1,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"El_pozo","CurroMolina",16,3,2015,"16:50:00",3,"sol",18,36,"suave",NA,NA,"Cistus","ladanifer","species","transect",NA,"BF696",102,"Andrena","hispania","Andrena hispania",NA,"male",NA,"OscarAguado_TomWood_CurroMolina",1,"Cistus ladanifer","bee","Andrenidae","Hymenoptera"
"Pino_del_cuervo","CurroMolina",29,3,2015,"15:10:00",4,"sol",31,30,"sin_viento",NA,NA,"Cistus","ladanifer","species","transect",NA,"no_captured",103,"Andrena","hispania","Andrena hispania",NA,"unknown",NA,"CurroMolina",1,"Cistus ladanifer","bee","Andrenidae","Hymenoptera"
"Pinares_de_hinojos","CurroMolina",30,3,2015,"12:00:00",4,"sol",25,30,"sin_viento",NA,NA,"Cistus","crispus","species","transect",NA,"BF311",104,"Andrena","hispania","Andrena hispania",NA,"female",NA,"OscarAguado_TomWood_CurroMolina",3,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Pino_del_cuervo","CurroMolina",30,4,2015,"17:30:00",6,"sol",28,39,"moderado",NA,NA,"Cistus","crispus","species","transect",NA,"BF317",105,"Andrena","hispania","Andrena hispania",NA,"female",NA,"OscarAguado_TomWood_CurroMolina",2,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Pino_del_cuervo","CurroMolina",30,4,2015,"17:30:00",6,"sol",28,39,"moderado",NA,NA,"Cistus","salviifolius","species","transect",NA,"BF314",106,"Andrena","hispania","Andrena hispania",NA,"female",NA,"OscarAguado_TomWood_CurroMolina",4,"Cistus salviifolius","bee","Andrenidae","Hymenoptera"
"Villamanrique_este","CurroMolina",28,4,2015,"15:25:00",6,"sol",28,29,"sin_viento",NA,NA,"Cistus","crispus","species","transect",NA,"BF294",107,"Andrena","hispania","Andrena hispania",NA,"male",NA,"OscarAguado_TomWood_CurroMolina",2,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Pino_del_cuervo","CurroMolina",30,4,2015,"17:30:00",6,"sol",28,39,"moderado",NA,NA,"Cistus","crispus","species","transect",NA,"BF316",108,"Andrena","hispania","Andrena hispania",NA,"female",NA,"OscarAguado_TomWood_CurroMolina",2,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Villamanrique_este","CurroMolina",14,5,2015,"11:15:00",7,"sol",32,19,"sin_viento",NA,NA,"Cistus","crispus","species","out",NA,"BF312",109,"Andrena","hispania","Andrena hispania",NA,"female",NA,"OscarAguado_TomWood_CurroMolina",1,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"El_pozo","CurroMolina",19,2,2016,"16:00:00",2,"sol_y_nubes",18,39,"moderado",NA,NA,"Salvia","rosmarinus","species","transect",NA,"no_captured",110,"Andrena","hispania","Andrena hispania",NA,"male",NA,"CurroMolina",3,"Salvia rosmarinus","bee","Andrenidae","Hymenoptera"
"Aznalcazar","CurroMolina",15,3,2018,"10:15:00",1,"sol",21.5,40,"suave",NA,NA,"Cistus","salviifolius","species","transect",NA,NA,111,"Andrena","hispania","Andrena hispania",NA,"female",NA,"CurroMolina",7,"Cistus salviifolius","bee","Andrenidae","Hymenoptera"
"Urbanizaciones","CurroMolina",26,4,2016,"14:20:00",7,"sol",22,31,"suave",NA,NA,"Cistus","crispus","species","out",NA,"no_captured",112,"Andrena","hispania","Andrena hispania",NA,"female",NA,"CurroMolina",1,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Urbanizaciones","CurroMolina",26,4,2016,"14:20:00",7,"sol",22,31,"suave",NA,NA,"Lavandula","pedunculata","species","out",NA,"no_captured",113,"Andrena","hispania","Andrena hispania",NA,"male",NA,"CurroMolina",1,"Lavandula pedunculata","bee","Andrenidae","Hymenoptera"
"Villamanrique_sur","CurroMolina",28,4,2016,"12:30:00",7,"sol",19,NA,"suave",NA,NA,"Cistus","crispus","species","transect",NA,"no_captured",114,"Andrena","hispania","Andrena hispania",NA,"unknown",NA,"CurroMolina",2,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Niebla","CurroMolina",3,6,2016,"12:30:00",9,"sol",34,NA,"suave",NA,NA,"Cistus","crispus","species","transect",NA,"no_captured",115,"Andrena","hispania","Andrena hispania",NA,"female",NA,"CurroMolina",5,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Cotito_de_santa_teresa","CurroMolina",25,4,2018,"12:00:00",4,"sol_y_nubes",24,54,"fuerte",NA,NA,"Lavandula","stoechas","species","transect",NA,NA,116,"Andrena","hispania","Andrena hispania",NA,"female",NA,"CurroMolina",4,"Lavandula stoechas","bee","Andrenidae","Hymenoptera"
"Cotito_de_santa_teresa","CurroMolina",16,5,2017,"15:00:00",7,"sol",34,20,"suave",NA,NA,"Cistus","crispus","species","transect",NA,"no_captured",117,"Andrena","hispania","Andrena hispania",NA,"female",NA,"CurroMolina",2,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Cotito_de_santa_teresa","CurroMolina",16,5,2017,"15:00:00",7,"sol",34,20,"suave",NA,NA,"Cistus","crispus","species","transect",NA,"no_captured",118,"Andrena","hispania","Andrena hispania",NA,"male",NA,"CurroMolina",1,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Cotito_de_santa_teresa","CurroMolina",16,4,2018,"15:30:00",3,"sol",21,35,"suave",NA,NA,"Lavandula","stoechas","species","transect",NA,NA,119,"Andrena","hispania","Andrena hispania",NA,"female",NA,"CurroMolina",4,"Lavandula stoechas","bee","Andrenidae","Hymenoptera"
"Pino_del_cuervo","CurroMolina",6,5,2015,"13:15:00",7,"sol",28,17,"suave",NA,NA,"Lavandula","stoechas","species","transect",NA,"BF313",120,"Andrena","hispania","Andrena hispania",NA,"female",NA,"OscarAguado_TomWood_CurroMolina",2,"Lavandula stoechas","bee","Andrenidae","Hymenoptera"
"Bonares","CurroMolina",12,5,2015,"11:30:00",7,"sol",27,35,"sin_viento",NA,NA,"Thymus","mastichina","species","transect",NA,"BF315",121,"Andrena","hispania","Andrena hispania",NA,"female",NA,"OscarAguado_TomWood_CurroMolina",3,"Thymus mastichina","bee","Andrenidae","Hymenoptera"
"Villamanrique_sur","CurroMolina",10,5,2018,"14:00:00",5,"sol",26,43,"moderado",NA,NA,"Cistus","crispus","species","out",NA,NA,122,"Andrena","hispania","Andrena hispania",NA,"female",NA,"CurroMolina",2,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Aznalcazar","CurroMolina",25,3,2019,"10:00:00",4,"sol",20,50,"moderado",NA,NA,"Cistus","salviifolius","species","transect",NA,NA,123,"Andrena","hispania","Andrena hispania",NA,"female",NA,"CurroMolina",3,"Cistus salviifolius","bee","Andrenidae","Hymenoptera"
"Cotito_de_santa_teresa","CurroMolina",3,5,2019,"11:30:00",7,"sol",26.1,31,"suave",NA,NA,"Cistus","crispus","species","transect",NA,NA,124,"Andrena","hispania","Andrena hispania",NA,"female",NA,"CurroMolina",1,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"La_rocina","CurroMolina",18,5,2018,"12:50:00",6,"sol",26,25,"moderado",NA,NA,"Lavandula","pedunculata","species","transect",NA,NA,125,"Andrena","hispania","Andrena hispania",NA,"female",NA,"CurroMolina",7,"Lavandula pedunculata","bee","Andrenidae","Hymenoptera"
"Villamanrique_sur","CurroMolina",18,5,2018,"12:00:00",6,"sol",26,29,"suave",NA,NA,"Cistus","crispus","species","transect",NA,NA,126,"Andrena","hispania","Andrena hispania",NA,"female",NA,"CurroMolina",4,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Bonares","CurroMolina",9,5,2018,"15:00:00",5,"nubes",24,48,"moderado",NA,NA,"Cistus","crispus","species","transect",NA,NA,127,"Andrena","hispania","Andrena hispania",NA,"unknown",NA,"CurroMolina",1,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Villamanrique_sur","CurroMolina",10,5,2018,"14:00:00",5,"sol",26,43,"moderado",NA,NA,"Cistus","crispus","species","transect",NA,NA,128,"Andrena","hispania","Andrena hispania",NA,"female",NA,"CurroMolina",3,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Villamanrique_este","CurroMolina",28,4,2015,"15:25:00",6,"sol",28,29,"sin_viento",NA,NA,"Cistus","crispus","species","transect",NA,"BF293",129,"Andrena","hispania","Andrena hispania",NA,"male",NA,"OscarAguado_TomWood_CurroMolina",5,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Convento_de_la_luz","CurroMolina",4,5,2020,"12:00:00",8,"sol",25,40,"fuerte",NA,"1","Cistus","crispus","species","transect",NA,NA,130,"Andrena","hispania","Andrena hispania",NA,"female",NA,"CurroMolina",2,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Villamanrique_este","CurroMolina",13,5,2019,"15:00:00",8,"sol",37,20,"moderado",NA,NA,"Cistus","crispus","species","transect",NA,NA,131,"Andrena","hispania","Andrena hispania",NA,"female",NA,"CurroMolina",3,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Villamanrique_sur","CurroMolina",2,5,2019,"11:30:00",7,"sol",26,32,"suave",NA,NA,"Cistus","crispus","species","transect",NA,NA,132,"Andrena","hispania","Andrena hispania",NA,"female",NA,"CurroMolina",4,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Villamanrique_este","CurroMolina",2,5,2019,"13:00:00",7,"sol",28,32,"suave",NA,NA,"Gladiolus","italicus","species","transect",NA,NA,133,"Andrena","hispania","Andrena hispania",NA,"female",NA,"CurroMolina",2,"Gladiolus italicus","bee","Andrenidae","Hymenoptera"
"Aznalcazar","CurroMolina",29,3,2016,"11:00:00",5,"sol",16.5,60,"suave",NA,NA,"Cistus","salviifolius","species","transect",NA,"BF954",134,"Andrena","labialis","Andrena labialis",NA,"male",NA,"OscarAguado_TomWood_CurroMolina",3,"Cistus salviifolius","bee","Andrenidae","Hymenoptera"
"Niebla","CurroMolina",29,4,2015,"10:25:00",6,"sol",21,36,"sin_viento",NA,NA,"Thapsia","villosa","species","transect",NA,"BF292",135,"Andrena","labialis","Andrena labialis",NA,"male",NA,"OscarAguado_TomWood_CurroMolina",3,"Thapsia villosa","bee","Andrenidae","Hymenoptera"
"Las_mulas","CurroMolina",21,3,2017,"15:00:00",3,"nubes",22,40,"moderado",NA,NA,"Lavandula","stoechas","species","transect",NA,"BF1065",136,"Andrena","lagopus","Andrena lagopus",NA,"male",NA,"OscarAguado_TomWood_CurroMolina",2,"Lavandula stoechas","bee","Andrenidae","Hymenoptera"
"Cotito_de_santa_teresa","CurroMolina",16,5,2017,"15:00:00",7,"sol",34,20,"suave",NA,NA,"Cistus","crispus","species","out",NA,"NBT01",137,"Andrena","morio","Andrena morio",NA,"female",NA,"OscarAguado_TomWood_CurroMolina",5,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Villamanrique_este","CurroMolina",21,4,2020,"14:00:00",7,"sol_y_nubes",19,48,"suave",NA,"2","Cistus","crispus","species","transect",NA,NA,138,"Andrena","nigroaenea","Andrena nigroaenea",NA,"female",NA,"CurroMolina",4,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Pino_del_cuervo","CurroMolina",1,5,2019,"14:30:00",7,"sol",28,40,"moderado",NA,NA,"Cistus","crispus","species","transect",NA,"BF1364",139,"Andrena","nigroaenea","Andrena nigroaenea",NA,"female",NA,"OscarAguado_TomWood_CurroMolina",1,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Aznalcazar","CurroMolina",28,5,2020,"17:00:00",10,"sol",33,30,"moderado",NA,"2","Cistus","crispus","species","transect","Foto",NA,140,"Andrena","nigroaenea","Andrena nigroaenea",NA,"female",NA,"CurroMolina",3,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Aznalcazar","CurroMolina",28,5,2020,"17:00:00",10,"sol",33,30,"moderado",NA,"1","Cistus","crispus","species","transect","Foto",NA,141,"Andrena","nigroaenea","Andrena nigroaenea",NA,"female",NA,"CurroMolina",2,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Villamanrique_sur","CurroMolina",5,5,2020,"12:00:00",8,"sol",23,52,"suave",NA,"2","Cistus","crispus","species","transect",NA,NA,142,"Andrena","nigroaenea","Andrena nigroaenea",NA,"female",NA,"CurroMolina",1,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Las_mulas","CurroMolina",18,5,2017,"9:30:00",7,"sol",18,58,"moderado",NA,NA,"Cistus","crispus","species","transect",NA,"no_captured",143,"Andrena","nigroaenea","Andrena nigroaenea",NA,"female",NA,"CurroMolina",5,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"El_pinar","CurroMolina",31,3,2015,"11:00:00",4,"sol",22,38,"sin_viento",NA,NA,"Cistus","albidus","species","transect",NA,"BF271",144,"Andrena","nigroaenea","Andrena nigroaenea",NA,"female",NA,"OscarAguado_TomWood_CurroMolina",3,"Cistus albidus","bee","Andrenidae","Hymenoptera"
"Aznalcazar","CurroMolina",8,5,2015,"13:20:00",7,"sol_y_nubes",29,40,"suave",NA,NA,"Cistus","crispus","species","transect",NA,"BF104",145,"Andrena","nigroaenea","Andrena nigroaenea",NA,"female",NA,"OscarAguado_TomWood_CurroMolina",1,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Villamanrique_este","CurroMolina",21,4,2020,"14:00:00",7,"sol_y_nubes",19,48,"suave",NA,"1","Cistus","crispus","species","transect",NA,NA,146,"Andrena","nigroaenea","Andrena nigroaenea",NA,"female",NA,"CurroMolina",1,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"El_hongo","CurroMolina",26,3,2019,"15:00:00",4,"sol",25,39,"fuerte",NA,NA,"Cistus","salviifolius","species","transect",NA,"BF1329",147,"Andrena","nigroaenea","Andrena nigroaenea",NA,"female",NA,"OscarAguado_TomWood_CurroMolina",2,"Cistus salviifolius","bee","Andrenidae","Hymenoptera"
"Villamanrique_sur","CurroMolina",5,5,2020,"12:00:00",8,"sol",23,52,"suave",NA,"1","Cistus","crispus","species","transect",NA,NA,148,"Andrena","nigroaenea","Andrena nigroaenea",NA,"female",NA,"CurroMolina",2,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Aznalcazar","CurroMolina",21,4,2020,"10:00:00",7,"sol",17,70,"suave",NA,"1","Cistus","crispus","species","transect",NA,NA,149,"Andrena","nigroaenea","Andrena nigroaenea",NA,"female",NA,"CurroMolina",2,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Villamanrique_sur","CurroMolina",3,5,2017,"12:00:00",6,"sol",24,31,"suave",NA,NA,"Cistus","crispus","species","transect",NA,"no_captured",150,"Andrena","nigroaenea","Andrena nigroaenea",NA,"female",NA,"CurroMolina",10,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"La_rocina","CurroMolina",10,5,2018,"10:45:00",5,"sol_y_nubes",22,58,"moderado",NA,NA,"Leontodon","taraxacoides","species","transect",NA,NA,151,"Andrena","nigroaenea","Andrena nigroaenea",NA,"female",NA,"CurroMolina",3,"Leontodon taraxacoides","bee","Andrenidae","Hymenoptera"
"Villamanrique_sur","CurroMolina",3,5,2017,"12:00:00",6,"sol",24,31,"suave",NA,NA,"Cistus","crispus","species","transect",NA,"no_captured",152,"Andrena","nigroaenea","Andrena nigroaenea",NA,"female",NA,"CurroMolina",3,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Villamanrique_este","CurroMolina",5,5,2020,"14:00:00",8,"sol_y_nubes",25,47,"fuerte",NA,"2","Cistus","crispus","species","transect","Foto",NA,153,"Andrena","nigroaenea","Andrena nigroaenea",NA,"female",NA,"CurroMolina",2,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Bonares","CurroMolina",16,5,2018,"10:30:00",6,"sol",20,39,"moderado",NA,NA,"Thapsia","villosa","species","transect",NA,NA,154,"Andrena","nigroaenea","Andrena nigroaenea",NA,"female",NA,"CurroMolina",1,"Thapsia villosa","bee","Andrenidae","Hymenoptera"
"Aznalcazar","CurroMolina",7,4,2020,"10:00:00",6,"sol",17,55,"suave",NA,"2","Cistus","crispus","species","transect",NA,NA,155,"Andrena","nigroaenea","Andrena nigroaenea",NA,"female",NA,"CurroMolina",2,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Urbanizaciones","CurroMolina",17,5,2017,"12:45:00",7,"sol",29.8,26,"suave",NA,NA,"Cistus","crispus","species","transect",NA,"no_captured",156,"Andrena","nigroaenea","Andrena nigroaenea",NA,"female",NA,"CurroMolina",3,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Villamanrique_este","CurroMolina",21,4,2020,"14:00:00",7,"sol_y_nubes",19,48,"suave",NA,"2","Cistus","crispus","species","transect",NA,NA,157,"Andrena","nigroaenea","Andrena nigroaenea",NA,"female",NA,"CurroMolina",3,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Villamanrique_sur","CurroMolina",28,4,2015,"12:50:00",6,"sol",24,36,"suave",NA,NA,"Cistus","crispus","species","transect",NA,"BF109",158,"Andrena","nigroaenea","Andrena nigroaenea",NA,"female",NA,"OscarAguado_TomWood_CurroMolina",3,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Aznalcazar","CurroMolina",7,4,2020,"10:00:00",6,"sol",17,55,"suave",NA,"1","Cistus","monspeliensis","species","transect",NA,NA,159,"Andrena","nigroaenea","Andrena nigroaenea",NA,"female",NA,"CurroMolina",6,"Cistus monspeliensis","bee","Andrenidae","Hymenoptera"
"El_pinar","CurroMolina",10,3,2015,"14:00:00",2,"sol",23,32,"sin_viento",NA,NA,"Salvia","rosmarinus","species","transect",NA,"BF19",160,"Andrena","nigroaenea","Andrena nigroaenea",NA,"male",NA,"OscarAguado_TomWood_CurroMolina",1,"Salvia rosmarinus","bee","Andrenidae","Hymenoptera"
"Aznalcazar","CurroMolina",16,5,2017,"10:00:00",7,"nubes",24.5,40,"sin_viento",NA,NA,"Cistus","crispus","species","transect",NA,"no_captured",161,"Andrena","nigroaenea","Andrena nigroaenea",NA,"female",NA,"CurroMolina",8,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Villamanrique_sur","CurroMolina",2,5,2019,"11:30:00",7,"sol",26,32,"suave",NA,NA,"Cistus","crispus","species","transect",NA,"BF1382",162,"Andrena","nigroaenea","Andrena nigroaenea",NA,"female",NA,"OscarAguado_TomWood_CurroMolina",2,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Bonares","CurroMolina",6,3,2015,"10:15:00",2,"sol",9,NA,"fuerte",NA,NA,"Halimium","calycinum","species","transect",NA,"BF267",163,"Andrena","nigroaenea","Andrena nigroaenea",NA,"female",NA,"OscarAguado_TomWood_CurroMolina",4,"Halimium calycinum","bee","Andrenidae","Hymenoptera"
"Niebla","CurroMolina",11,5,2018,"16:37:00",5,"sol",26,35,"suave",NA,NA,"Cistus","crispus","species","transect",NA,"BF1179",164,"Andrena","nigroaenea","Andrena nigroaenea",NA,"female",NA,"OscarAguado_TomWood_CurroMolina",5,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Pino_del_cuervo","CurroMolina",27,2,2020,"12:30:00",3,"sol",19,55,"moderado",NA,"2","Cistus","crispus","species","transect",NA,NA,165,"Andrena","nigroaenea","Andrena nigroaenea",NA,"female",NA,"CurroMolina",2,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"La_rocina","CurroMolina",10,5,2018,"10:45:00",5,"sol_y_nubes",22,58,"moderado",NA,NA,"Tuberaria","guttata","species","transect",NA,NA,166,"Andrena","nigroaenea","Andrena nigroaenea",NA,"female",NA,"CurroMolina",4,"Tuberaria guttata","bee","Andrenidae","Hymenoptera"
