id	taxonID	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet	taxonRank	scientificNameAuthorship	nomenclaturalCode	language	license	rightsHolder	accessRights	datasetID	datasetName
eurobutt-checklist:taxon:3c82afa061941de76edada0d4889c789	eurobutt-checklist:taxon:3c82afa061941de76edada0d4889c789	Maniola nurag	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Maniola	nurag	species	(Ghiliani, 1852)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:06033c8510226ebdf92a841aa7ba1e83	eurobutt-checklist:taxon:06033c8510226ebdf92a841aa7ba1e83	Maniola telmessia	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Maniola	telmessia	species	(Zeller, 1847)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:3bb5daea04c658cb5bf1361692388c51	eurobutt-checklist:taxon:3bb5daea04c658cb5bf1361692388c51	Melanargia arge	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Melanargia	arge	species	(Sulzer, 1776)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:d09155735c4c12d12461e6c4e7c66aa3	eurobutt-checklist:taxon:d09155735c4c12d12461e6c4e7c66aa3	Melanargia galathea	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Melanargia	galathea	species	(Linnaeus, 1758)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:d8ab3cbe3ca68b25e96fe57c00bdc09f	eurobutt-checklist:taxon:d8ab3cbe3ca68b25e96fe57c00bdc09f	Melanargia ines	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Melanargia	ines	species	(Hoffmansegg, 1804)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:1be7f0f8773a7f86832f8b8c7e8a0dda	eurobutt-checklist:taxon:1be7f0f8773a7f86832f8b8c7e8a0dda	Melanargia lachesis	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Melanargia	lachesis	species	(Hübner, 1790)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:367fbafbb7af132a72ed1851cb300d6b	eurobutt-checklist:taxon:367fbafbb7af132a72ed1851cb300d6b	Melanargia larissa	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Melanargia	larissa	species	(Geyer, 1828)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:cc2e54713aed38c99d71298c4803105e	eurobutt-checklist:taxon:cc2e54713aed38c99d71298c4803105e	Melanargia occitanica	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Melanargia	occitanica	species	(Esper, 1793)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:3991d3cf0441379b28463e9046933bad	eurobutt-checklist:taxon:3991d3cf0441379b28463e9046933bad	Melanargia pherusa	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Melanargia	pherusa	species	(Boisduval, 1833)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:972d048d599ef500830186a3e5621d3a	eurobutt-checklist:taxon:972d048d599ef500830186a3e5621d3a	Melanargia russiae	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Melanargia	russiae	species	(Esper, 1783)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:57f57fe36eb78671be6002125757f7f5	eurobutt-checklist:taxon:57f57fe36eb78671be6002125757f7f5	Melitaea aetherie	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Melitaea	aetherie	species	(Hübner, 1826)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:9f4621659fdd31add62a1e82016ad068	eurobutt-checklist:taxon:9f4621659fdd31add62a1e82016ad068	Melitaea arduinna	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Melitaea	arduinna	species	(Esper, 1783)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:a57e953867337150ac3be12a6ecbed50	eurobutt-checklist:taxon:a57e953867337150ac3be12a6ecbed50	Melitaea asteria	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Melitaea	asteria	species	Freyer, 1828	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:e4156e6037cd2300c6dacbe668050859	eurobutt-checklist:taxon:e4156e6037cd2300c6dacbe668050859	Melitaea athalia	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Melitaea	athalia	species	(Rottemburg, 1775)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:b93e9f72db5b599fc581c1df195ca02e	eurobutt-checklist:taxon:b93e9f72db5b599fc581c1df195ca02e	Melitaea aurelia	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Melitaea	aurelia	species	Nickerl, 1850	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:5344f716c7d2de2e029ce26bb423a09e	eurobutt-checklist:taxon:5344f716c7d2de2e029ce26bb423a09e	Melitaea britomartis	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Melitaea	britomartis	species	Assmann, 1847	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:d48c9a283fffa658739cef3a3fe1057a	eurobutt-checklist:taxon:d48c9a283fffa658739cef3a3fe1057a	Melitaea celadussa	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Melitaea	celadussa	species	Fruhstorfer, 1910	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:17e58c5f0e9ebb5edf58dad0fcedd67d	eurobutt-checklist:taxon:17e58c5f0e9ebb5edf58dad0fcedd67d	Melitaea cinxia	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Melitaea	cinxia	species	(Linnaeus, 1758)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:c9792b41ea1293569e51c26f4a601bec	eurobutt-checklist:taxon:c9792b41ea1293569e51c26f4a601bec	Melitaea deione	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Melitaea	deione	species	(Geyer, 1832)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:27c4617cb4725d4d50d4543b7dc26004	eurobutt-checklist:taxon:27c4617cb4725d4d50d4543b7dc26004	Melitaea diamina	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Melitaea	diamina	species	(Lang, 1789)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:96a4c0b14324e7e03f85aed830efc661	eurobutt-checklist:taxon:96a4c0b14324e7e03f85aed830efc661	Melitaea didyma	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Melitaea	didyma	species	(Esper, 1778)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:d821cfdd3f8bb3cfbe6e3003b325bc9e	eurobutt-checklist:taxon:d821cfdd3f8bb3cfbe6e3003b325bc9e	Melitaea ornata	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Melitaea	ornata	species	Christoph, 1893	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:7ff3ce5bdb6de1a0f6055ba679d5190e	eurobutt-checklist:taxon:7ff3ce5bdb6de1a0f6055ba679d5190e	Melitaea parthenoides	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Melitaea	parthenoides	species	Keferstein, 1851	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:2de22f70878fd27446ae29d8720b1218	eurobutt-checklist:taxon:2de22f70878fd27446ae29d8720b1218	Melitaea phoebe	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Melitaea	phoebe	species	([Denis & Schiffermüller], 1775)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:94977b826875dde2898d8e7f89ca4e75	eurobutt-checklist:taxon:94977b826875dde2898d8e7f89ca4e75	Melitaea trivia	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Melitaea	trivia	species	([Denis & Schiffermüller], 1775)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:f275802b9ee90c8c7c0fe0d93d1039dd	eurobutt-checklist:taxon:f275802b9ee90c8c7c0fe0d93d1039dd	Melitaea varia	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Melitaea	varia	species	Herrich-Schäffer, 1851	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:9071b638921ba90eef5369198e9e9d60	eurobutt-checklist:taxon:9071b638921ba90eef5369198e9e9d60	Minois dryas	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Minois	dryas	species	(Scopoli, 1763)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:1e04a07eb2c2a6390126e1053f01b4bf	eurobutt-checklist:taxon:1e04a07eb2c2a6390126e1053f01b4bf	Muschampia cribrellum	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Muschampia	cribrellum	species	(Eversmann, 1841)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:d0058b864ad70002c827980845e0ff19	eurobutt-checklist:taxon:d0058b864ad70002c827980845e0ff19	Muschampia proto	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Muschampia	proto	species	(Ochsenheimer, 1808)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:ed6fe62e053a90521156de5a2ba472a3	eurobutt-checklist:taxon:ed6fe62e053a90521156de5a2ba472a3	Muschampia tessellum	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Muschampia	tessellum	species	(Hübner, 1803)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:22bb89532a2c301cd97bf978f0d278c3	eurobutt-checklist:taxon:22bb89532a2c301cd97bf978f0d278c3	Neolycaena rhymnus	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Neolycaena	rhymnus	species	(Eversmann, 1832)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:d4e3a25e1c2af02be34b051429dfd7f5	eurobutt-checklist:taxon:d4e3a25e1c2af02be34b051429dfd7f5	Neolysandra coelestina	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Neolysandra	coelestina	species	(Eversmann, 1843)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:bcad902f49a1529129f6385220c42ecb	eurobutt-checklist:taxon:bcad902f49a1529129f6385220c42ecb	Neptis rivularis	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Neptis	rivularis	species	(Scopoli, 1763)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:1107489eb1df57c6150ddcb8fce1161c	eurobutt-checklist:taxon:1107489eb1df57c6150ddcb8fce1161c	Neptis sappho	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Neptis	sappho	species	(Pallas, 1771)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:7a4ba52084fdeba5e21a31f5308c8cd7	eurobutt-checklist:taxon:7a4ba52084fdeba5e21a31f5308c8cd7	Nymphalis antiopa	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	antiopa	species	(Linnaeus, 1758)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:61e0a923f3cd3dc51245f861e58c8274	eurobutt-checklist:taxon:61e0a923f3cd3dc51245f861e58c8274	Nymphalis polychloros	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	polychloros	species	(Linnaeus, 1758)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:925451d4abd480d44bab83a62de7b0e9	eurobutt-checklist:taxon:925451d4abd480d44bab83a62de7b0e9	Nymphalis vaualbum	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	vaualbum	species	([Denis & Schiffermüller], 1775)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:18ad7ddd0d297dbe969cbda5b0e526a2	eurobutt-checklist:taxon:18ad7ddd0d297dbe969cbda5b0e526a2	Nymphalis xanthomelas	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	xanthomelas	species	(Esper, 1781)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:9acfd2b1e724f0b1437e0b580942d726	eurobutt-checklist:taxon:9acfd2b1e724f0b1437e0b580942d726	Ochlodes sylvanus	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Ochlodes	sylvanus	species	(Esper, 1777)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:558bc2a43b6ba1e7bf78179a50637275	eurobutt-checklist:taxon:558bc2a43b6ba1e7bf78179a50637275	Oeneis ammon	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Oeneis	ammon	species	Elwes, 1899	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:94898d92201ac2ee997a4f38e6dea486	eurobutt-checklist:taxon:94898d92201ac2ee997a4f38e6dea486	Oeneis bore	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Oeneis	bore	species	(Schneider, 1792)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:20bf1340e5c6d8db41e96e7bde12e4b2	eurobutt-checklist:taxon:20bf1340e5c6d8db41e96e7bde12e4b2	Oeneis glacialis	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Oeneis	glacialis	species	(Moll, 1785)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:d3c99b28270218b38c008fb4f09d5393	eurobutt-checklist:taxon:d3c99b28270218b38c008fb4f09d5393	Oeneis jutta	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Oeneis	jutta	species	(Hübner, 1806)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:63a4c0ed69e9898c7fdd5da48cef17b6	eurobutt-checklist:taxon:63a4c0ed69e9898c7fdd5da48cef17b6	Oeneis magna	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Oeneis	magna	species	Graeser, 1888	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:999c3911b80e23f48df0260b81b64e4b	eurobutt-checklist:taxon:999c3911b80e23f48df0260b81b64e4b	Oeneis melissa	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Oeneis	melissa	species	(Fabricius, 1775)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:7217d51fba7f0e12c7b360e5c0a88d94	eurobutt-checklist:taxon:7217d51fba7f0e12c7b360e5c0a88d94	Oeneis norna	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Oeneis	norna	species	(Thunberg, 1791)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:a657ce011a7959efe36da0793d072761	eurobutt-checklist:taxon:a657ce011a7959efe36da0793d072761	Oeneis polixenes	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Oeneis	polixenes	species	(Fabricius, 1775)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
