Site,Year,Plot ID,Animal,Plant,Date,
Isen Bjerg,2004,1IB14,Apis mellifera,Salix repens male,30/4/04,
Isen Bjerg,2004,1IB14,Apis mellifera,Salix repens male,30/4/04,
Isen Bjerg,2004,1IB14,Gonia picea,Salix repens male,30/4/04,
Isen Bjerg,2004,1IB14,Gonia picea,Salix repens male,30/4/04,
Isen Bjerg,2004,1IB14,Gonia picea,Salix repens male,30/4/04,
Isen Bjerg,2004,1IB14,Gonia picea,Salix repens male,30/4/04,
Isen Bjerg,2004,1IB14,Gonia picea,Salix repens male,30/4/04,
Isen Bjerg,2004,1IB14,Gonia picea,Salix repens male,30/4/04,
Isen Bjerg,2004,1IB14,Gonia picea,Salix repens male,30/4/04,
Isen Bjerg,2004,1IB14,Gonia picea,Salix repens male,30/4/04,
Isen Bjerg,2004,1IB14,Lasioglossum sexmaculatum,Salix repens male,30/4/04,
Isen Bjerg,2004,1IB140,Andrena fuscipes,Calluna vulgaris,20/7/04,
Isen Bjerg,2004,1IB140,Bombus terrestris/lucorum type,Calluna vulgaris,20/7/04,
Isen Bjerg,2004,1IB140,Bombus terrestris/lucorum type,Calluna vulgaris,20/7/04,
Isen Bjerg,2004,1IB140,Bombus terrestris/lucorum type,Calluna vulgaris,20/7/04,
Isen Bjerg,2004,1IB140,Bombus terrestris/lucorum type,Calluna vulgaris,20/7/04,
Isen Bjerg,2004,1IB140,Bombus terrestris/lucorum type,Calluna vulgaris,20/7/04,
Isen Bjerg,2004,1IB140,Bombus terrestris/lucorum type,Calluna vulgaris,20/7/04,
Isen Bjerg,2004,1IB140,Cerceris arenaria,Calluna vulgaris,20/7/04,
Isen Bjerg,2004,1IB140,Hedychrum nobile,Calluna vulgaris,20/7/04,
Isen Bjerg,2004,1IB140,Leptura melanura,Calluna vulgaris,20/7/04,
Isen Bjerg,2004,1IB140,Leptura melanura,Calluna vulgaris,20/7/04,
Isen Bjerg,2004,1IB140,Tricholinum sp.,Calluna vulgaris,20/7/04,
Isen Bjerg,2004,1IB141,Hercostomus sp.,Potentilla erecta,20/7/04,
Isen Bjerg,2004,1IB141,Hercostomus sp.,Potentilla erecta,20/7/04,
Isen Bjerg,2004,1IB141,Hercostomus sp.,Potentilla erecta,20/7/04,
Isen Bjerg,2004,1IB141,Hercostomus sp.,Potentilla erecta,20/7/04,
Isen Bjerg,2004,1IB141,Hercostomus sp.,Potentilla erecta,20/7/04,
Isen Bjerg,2004,1IB141,Meligethes aeneus,Potentilla erecta,20/7/04,
Isen Bjerg,2004,1IB142,Bombus pratorum,Erica tetralix,21/7/04,
Isen Bjerg,2004,1IB143,Bombus (Psithyrus) bohemicus,Erica tetralix,21/7/04,
Isen Bjerg,2004,1IB143,Parasyrphus lineola,Erica tetralix,21/7/04,
Isen Bjerg,2004,1IB144,Meliscaeva cinctella,Hypochoeris radicata,21/7/04,
Isen Bjerg,2004,1IB144,Parasyrphus lineola,Hypochoeris radicata,21/7/04,
Isen Bjerg,2004,1IB144,Parasyrphus lineola,Hypochoeris radicata,21/7/04,
Isen Bjerg,2004,1IB144,Parasyrphus lineola,Hypochoeris radicata,21/7/04,
Isen Bjerg,2004,1IB144,Parasyrphus lineola,Hypochoeris radicata,21/7/04,
Isen Bjerg,2004,1IB144,Parasyrphus lineola,Hypochoeris radicata,21/7/04,
Isen Bjerg,2004,1IB144,Parasyrphus lineola,Hypochoeris radicata,21/7/04,
Isen Bjerg,2004,1IB144,Parasyrphus lineola,Hypochoeris radicata,21/7/04,
Isen Bjerg,2004,1IB144,Parasyrphus lineola,Hypochoeris radicata,21/7/04,
Isen Bjerg,2004,1IB144,Parasyrphus lineola,Hypochoeris radicata,21/7/04,
Isen Bjerg,2004,1IB144,Syrphus torvus,Hypochoeris radicata,21/7/04,
Isen Bjerg,2004,1IB144,Syrphus torvus,Hypochoeris radicata,21/7/04,
Isen Bjerg,2004,1IB144,Syrphus torvus,Hypochoeris radicata,21/7/04,
Isen Bjerg,2004,1IB144,Syrphus torvus,Hypochoeris radicata,21/7/04,
Isen Bjerg,2004,1IB144,Syrphus torvus,Hypochoeris radicata,21/7/04,
Isen Bjerg,2004,1IB145,Parasyrphus lineola,Hieracium umbellatum,21/7/04,
Isen Bjerg,2004,1IB145,Syrphus torvus,Hieracium umbellatum,21/7/04,
Isen Bjerg,2004,1IB146,Bombus lapidarius type,Solidago virgaurea,21/7/04,
Isen Bjerg,2004,1IB146,Leptura melanura,Solidago virgaurea,21/7/04,
Isen Bjerg,2004,1IB146,Leptura melanura,Solidago virgaurea,21/7/04,
Isen Bjerg,2004,1IB146,Sicus ferrugineus,Solidago virgaurea,21/7/04,
Isen Bjerg,2004,1IB146,Tricholinum sp.,Solidago virgaurea,21/7/04,
Isen Bjerg,2004,1IB147,Andrena fuscipes,Calluna vulgaris,21/7/04,
Isen Bjerg,2004,1IB147,Andrena fuscipes,Calluna vulgaris,21/7/04,
Isen Bjerg,2004,1IB147,Andrena fuscipes,Calluna vulgaris,21/7/04,
Isen Bjerg,2004,1IB147,Andrena fuscipes,Calluna vulgaris,21/7/04,
Isen Bjerg,2004,1IB147,Andrena fuscipes,Calluna vulgaris,21/7/04,
Isen Bjerg,2004,1IB147,Andrena fuscipes,Calluna vulgaris,21/7/04,
Isen Bjerg,2004,1IB147,Andrena fuscipes,Calluna vulgaris,21/7/04,
Isen Bjerg,2004,1IB147,Andrena fuscipes,Calluna vulgaris,21/7/04,
Isen Bjerg,2004,1IB147,Bombus terrestris/lucorum type,Calluna vulgaris,21/7/04,
Isen Bjerg,2004,1IB147,Bombus terrestris/lucorum type,Calluna vulgaris,21/7/04,
Isen Bjerg,2004,1IB147,Bombus terrestris/lucorum type,Calluna vulgaris,21/7/04,
Isen Bjerg,2004,1IB147,Bombus terrestris/lucorum type,Calluna vulgaris,21/7/04,
Isen Bjerg,2004,1IB147,Bombus terrestris/lucorum type,Calluna vulgaris,21/7/04,
Isen Bjerg,2004,1IB147,Bombus terrestris/lucorum type,Calluna vulgaris,21/7/04,
Isen Bjerg,2004,1IB147,Empis sp.,Calluna vulgaris,21/7/04,
Isen Bjerg,2004,1IB147,Hedychrum nobile,Calluna vulgaris,21/7/04,
Isen Bjerg,2004,1IB147,Hedychrum nobile,Calluna vulgaris,21/7/04,
Isen Bjerg,2004,1IB147,Hedychrum nobile,Calluna vulgaris,21/7/04,
Isen Bjerg,2004,1IB147,Hedychrum nobile,Calluna vulgaris,21/7/04,
Isen Bjerg,2004,1IB147,Leptura melanura,Calluna vulgaris,21/7/04,
Isen Bjerg,2004,1IB147,Leptura melanura,Calluna vulgaris,21/7/04,
Isen Bjerg,2004,1IB147,Leptura melanura,Calluna vulgaris,21/7/04,
Isen Bjerg,2004,1IB147,Nomada rufipes,Calluna vulgaris,21/7/04,
Isen Bjerg,2004,1IB147,Nomada rufipes,Calluna vulgaris,21/7/04,
Isen Bjerg,2004,1IB147,Parasyrphus lineola,Calluna vulgaris,21/7/04,
Isen Bjerg,2004,1IB147,Parasyrphus lineola,Calluna vulgaris,21/7/04,
Isen Bjerg,2004,1IB148,Episyrphus balteatus,Hypochoeris radicata,29/7/04,
Isen Bjerg,2004,1IB148,Episyrphus balteatus,Hypochoeris radicata,29/7/04,
Isen Bjerg,2004,1IB148,Lasioglossum leucozonium,Hypochoeris radicata,29/7/04,
Isen Bjerg,2004,1IB148,Scaeva selenitica,Hypochoeris radicata,29/7/04,
Isen Bjerg,2004,1IB148,Scaeva selenitica,Hypochoeris radicata,29/7/04,
Isen Bjerg,2004,1IB148,Scaeva selenitica,Hypochoeris radicata,29/7/04,
Isen Bjerg,2004,1IB148,Syrphus ribesii,Hypochoeris radicata,29/7/04,
Isen Bjerg,2004,1IB149,Bombus lapidarius type,Hieracium umbellatum,29/7/04,
Isen Bjerg,2004,1IB149,Bombus lapidarius type,Hieracium umbellatum,29/7/04,
Isen Bjerg,2004,1IB149,Bombus lapidarius type,Hieracium umbellatum,29/7/04,
Isen Bjerg,2004,1IB149,Heterostylodes pratensis,Hieracium umbellatum,29/7/04,
Isen Bjerg,2004,1IB149,Syrphus ribesii,Hieracium umbellatum,29/7/04,
Isen Bjerg,2004,1IB15,Adia cinerella,Salix repens male,30/4/04,
Isen Bjerg,2004,1IB15,Andrena haemorrhoa,Salix repens male,30/4/04,
Isen Bjerg,2004,1IB15,Andrena haemorrhoa,Salix repens male,30/4/04,
Isen Bjerg,2004,1IB15,Andrena haemorrhoa,Salix repens male,30/4/04,
Isen Bjerg,2004,1IB15,Apis mellifera,Salix repens male,30/4/04,
Isen Bjerg,2004,1IB15,Gonia picea,Salix repens male,30/4/04,
Isen Bjerg,2004,1IB15,Gonia picea,Salix repens male,30/4/04,
Isen Bjerg,2004,1IB15,Gonia picea,Salix repens male,30/4/04,
Isen Bjerg,2004,1IB150,Apis mellifera,Calluna vulgaris,29/7/04,
Isen Bjerg,2004,1IB150,Apis mellifera,Calluna vulgaris,29/7/04,
Isen Bjerg,2004,1IB150,Apis mellifera,Calluna vulgaris,29/7/04,
Isen Bjerg,2004,1IB150,Apis mellifera,Calluna vulgaris,29/7/04,
Isen Bjerg,2004,1IB150,Apis mellifera,Calluna vulgaris,29/7/04,
Isen Bjerg,2004,1IB150,Bombus lapidarius type,Calluna vulgaris,29/7/04,
Isen Bjerg,2004,1IB150,Bombus lapidarius type,Calluna vulgaris,29/7/04,
Isen Bjerg,2004,1IB150,Bombus lapidarius type,Calluna vulgaris,29/7/04,
Isen Bjerg,2004,1IB150,Bombus lucorum,Calluna vulgaris,29/7/04,
Isen Bjerg,2004,1IB150,Bombus terrestris/lucorum type,Calluna vulgaris,29/7/04,
Isen Bjerg,2004,1IB150,Bombus terrestris/lucorum type,Calluna vulgaris,29/7/04,
Isen Bjerg,2004,1IB150,Bombus terrestris/lucorum type,Calluna vulgaris,29/7/04,
Isen Bjerg,2004,1IB150,Bombus terrestris/lucorum type,Calluna vulgaris,29/7/04,
Isen Bjerg,2004,1IB150,Bombus terrestris/lucorum type,Calluna vulgaris,29/7/04,
Isen Bjerg,2004,1IB150,Bombus terrestris/lucorum type,Calluna vulgaris,29/7/04,
Isen Bjerg,2004,1IB150,Bombus terrestris/lucorum type,Calluna vulgaris,29/7/04,
Isen Bjerg,2004,1IB150,Bombus terrestris/lucorum type,Calluna vulgaris,29/7/04,
Isen Bjerg,2004,1IB150,Bombus terrestris/lucorum type,Calluna vulgaris,29/7/04,
Isen Bjerg,2004,1IB150,Bombus terrestris/lucorum type,Calluna vulgaris,29/7/04,
Isen Bjerg,2004,1IB150,Bombus terrestris/lucorum type,Calluna vulgaris,29/7/04,
Isen Bjerg,2004,1IB150,Bombus terrestris/lucorum type,Calluna vulgaris,29/7/04,
Isen Bjerg,2004,1IB150,Bombus terrestris/lucorum type,Calluna vulgaris,29/7/04,
Isen Bjerg,2004,1IB150,Episyrphus balteatus,Calluna vulgaris,29/7/04,
Isen Bjerg,2004,1IB150,Sphaerophoria scripta,Calluna vulgaris,29/7/04,
Isen Bjerg,2004,1IB150,Sphaerophoria scripta,Calluna vulgaris,29/7/04,
Isen Bjerg,2004,1IB151,Hercostomus sp.,Potentilla erecta,29/7/04,
Isen Bjerg,2004,1IB151,Hercostomus sp.,Potentilla erecta,29/7/04,
Isen Bjerg,2004,1IB151,Hercostomus sp.,Potentilla erecta,29/7/04,
Isen Bjerg,2004,1IB151,Hercostomus sp.,Potentilla erecta,29/7/04,
Isen Bjerg,2004,1IB151,Hercostomus sp.,Potentilla erecta,29/7/04,
Isen Bjerg,2004,1IB151,Hercostomus sp.,Potentilla erecta,29/7/04,
Isen Bjerg,2004,1IB151,Hercostomus sp.,Potentilla erecta,29/7/04,
Isen Bjerg,2004,1IB151,Hercostomus sp.,Potentilla erecta,29/7/04,
Isen Bjerg,2004,1IB151,Hercostomus sp.,Potentilla erecta,29/7/04,
Isen Bjerg,2004,1IB151,Meliscaeva cinctella,Potentilla erecta,29/7/04,
Isen Bjerg,2004,1IB151,Meliscaeva cinctella,Potentilla erecta,29/7/04,
Isen Bjerg,2004,1IB151,Meliscaeva cinctella,Potentilla erecta,29/7/04,
Isen Bjerg,2004,1IB151,Meliscaeva cinctella,Potentilla erecta,29/7/04,
Isen Bjerg,2004,1IB151,Scatophaga stercoraria,Potentilla erecta,29/7/04,
Isen Bjerg,2004,1IB151,Syritta pipiens,Potentilla erecta,29/7/04,
Isen Bjerg,2004,1IB151,Syrphus ribesii,Potentilla erecta,29/7/04,
Isen Bjerg,2004,1IB152,Bombus jonellus,Solidago virgaurea,29/7/04,
Isen Bjerg,2004,1IB152,Episyrphus balteatus,Solidago virgaurea,29/7/04,
Isen Bjerg,2004,1IB152,Episyrphus balteatus,Solidago virgaurea,29/7/04,
Isen Bjerg,2004,1IB152,Episyrphus balteatus,Solidago virgaurea,29/7/04,
Isen Bjerg,2004,1IB152,Scatophaga stercoraria,Solidago virgaurea,29/7/04,
Isen Bjerg,2004,1IB153,Apis mellifera,Erica tetralix,29/7/04,
Isen Bjerg,2004,1IB153,Apis mellifera,Erica tetralix,29/7/04,
Isen Bjerg,2004,1IB153,Bombus (Psithyrus) bohemicus,Erica tetralix,29/7/04,
Isen Bjerg,2004,1IB153,Bombus (Psithyrus) bohemicus,Erica tetralix,29/7/04,
Isen Bjerg,2004,1IB153,Bombus (Psithyrus) bohemicus,Erica tetralix,29/7/04,
Isen Bjerg,2004,1IB153,Bombus (Psithyrus) bohemicus,Erica tetralix,29/7/04,
Isen Bjerg,2004,1IB153,Bombus terrestris/lucorum type,Erica tetralix,29/7/04,
Isen Bjerg,2004,1IB153,Bombus terrestris/lucorum type,Erica tetralix,29/7/04,
Isen Bjerg,2004,1IB153,Bombus terrestris/lucorum type,Erica tetralix,29/7/04,
Isen Bjerg,2004,1IB153,Episyrphus balteatus,Erica tetralix,29/7/04,
Isen Bjerg,2004,1IB153,Meliscaeva cinctella,Erica tetralix,29/7/04,
Isen Bjerg,2004,1IB153,Syrphus ribesii,Erica tetralix,29/7/04,
Isen Bjerg,2004,1IB154,Episyrphus balteatus,Potentilla erecta,30/7/04,
Isen Bjerg,2004,1IB154,Episyrphus balteatus,Potentilla erecta,30/7/04,
Isen Bjerg,2004,1IB154,Meliscaeva cinctella,Potentilla erecta,30/7/04,
Isen Bjerg,2004,1IB154,Mimesa equestris,Potentilla erecta,30/7/04,
Isen Bjerg,2004,1IB155,Apis mellifera,Calluna vulgaris,30/7/04,
Isen Bjerg,2004,1IB155,Apis mellifera,Calluna vulgaris,30/7/04,
Isen Bjerg,2004,1IB155,Apis mellifera,Calluna vulgaris,30/7/04,
Isen Bjerg,2004,1IB155,Apis mellifera,Calluna vulgaris,30/7/04,
Isen Bjerg,2004,1IB155,Apis mellifera,Calluna vulgaris,30/7/04,
Isen Bjerg,2004,1IB155,Apis mellifera,Calluna vulgaris,30/7/04,
Isen Bjerg,2004,1IB155,Apis mellifera,Calluna vulgaris,30/7/04,
Isen Bjerg,2004,1IB155,Apis mellifera,Calluna vulgaris,30/7/04,
Isen Bjerg,2004,1IB155,Apis mellifera,Calluna vulgaris,30/7/04,
Isen Bjerg,2004,1IB155,Apis mellifera,Calluna vulgaris,30/7/04,
Isen Bjerg,2004,1IB155,Apis mellifera,Calluna vulgaris,30/7/04,
Isen Bjerg,2004,1IB155,Bombus lapidarius type,Calluna vulgaris,30/7/04,
Isen Bjerg,2004,1IB155,Bombus terrestris/lucorum type,Calluna vulgaris,30/7/04,
Isen Bjerg,2004,1IB155,Cerceris rybyensis,Calluna vulgaris,30/7/04,
Isen Bjerg,2004,1IB155,Meliscaeva cinctella,Calluna vulgaris,30/7/04,
Isen Bjerg,2004,1IB155,Meliscaeva cinctella,Calluna vulgaris,30/7/04,
Isen Bjerg,2004,1IB155,Meliscaeva cinctella,Calluna vulgaris,30/7/04,
Isen Bjerg,2004,1IB155,Meliscaeva cinctella,Calluna vulgaris,30/7/04,
Isen Bjerg,2004,1IB155,Meliscaeva cinctella,Calluna vulgaris,30/7/04,
Isen Bjerg,2004,1IB155,Meliscaeva cinctella,Calluna vulgaris,30/7/04,
Isen Bjerg,2004,1IB155,Syritta pipiens,Calluna vulgaris,30/7/04,
Isen Bjerg,2004,1IB156,Bombus lapidarius type,Solidago virgaurea,30/7/04,
Isen Bjerg,2004,1IB156,Bombus lucorum,Solidago virgaurea,30/7/04,
Isen Bjerg,2004,1IB156,Sphaerophoria sp.,Solidago virgaurea,30/7/04,
Isen Bjerg,2004,1IB157,Apis mellifera,Calluna vulgaris,30/7/04,
Isen Bjerg,2004,1IB157,Apis mellifera,Calluna vulgaris,30/7/04,
Isen Bjerg,2004,1IB157,Apis mellifera,Calluna vulgaris,30/7/04,
Isen Bjerg,2004,1IB157,Apis mellifera,Calluna vulgaris,30/7/04,
Isen Bjerg,2004,1IB157,Apis mellifera,Calluna vulgaris,30/7/04,
Isen Bjerg,2004,1IB157,Bombus (Psithyrus) bohemicus,Calluna vulgaris,30/7/04,
Isen Bjerg,2004,1IB157,Bombus (Psithyrus) bohemicus,Calluna vulgaris,30/7/04,
Isen Bjerg,2004,1IB157,Bombus (Psithyrus) bohemicus,Calluna vulgaris,30/7/04,
Isen Bjerg,2004,1IB157,Bombus (Psithyrus) bohemicus,Calluna vulgaris,30/7/04,
Isen Bjerg,2004,1IB157,Bombus (Psithyrus) bohemicus,Calluna vulgaris,30/7/04,
Isen Bjerg,2004,1IB157,Bombus lucorum,Calluna vulgaris,30/7/04,
Isen Bjerg,2004,1IB157,Bombus terrestris/lucorum type,Calluna vulgaris,30/7/04,
Isen Bjerg,2004,1IB157,Bombus terrestris/lucorum type,Calluna vulgaris,30/7/04,
Isen Bjerg,2004,1IB157,Bombus terrestris/lucorum type,Calluna vulgaris,30/7/04,
Isen Bjerg,2004,1IB157,Bombus terrestris/lucorum type,Calluna vulgaris,30/7/04,
Isen Bjerg,2004,1IB157,Gymnosoma nudifrons,Calluna vulgaris,30/7/04,
Isen Bjerg,2004,1IB157,Scatophaga stercoraria,Calluna vulgaris,30/7/04,
Isen Bjerg,2004,1IB157,Sicus ferrugineus,Calluna vulgaris,30/7/04,
Isen Bjerg,2004,1IB158,Bombus (Psithyrus) bohemicus,Erica tetralix,30/7/04,
Isen Bjerg,2004,1IB158,Bombus (Psithyrus) bohemicus,Erica tetralix,30/7/04,
Isen Bjerg,2004,1IB158,Bombus (Psithyrus) bohemicus,Erica tetralix,30/7/04,
Isen Bjerg,2004,1IB158,Bombus (Psithyrus) bohemicus,Erica tetralix,30/7/04,
Isen Bjerg,2004,1IB158,Bombus lapidarius type,Erica tetralix,30/7/04,
Isen Bjerg,2004,1IB158,Bombus terrestris/lucorum type,Erica tetralix,30/7/04,
Isen Bjerg,2004,1IB159,Bombus lapidarius type,Hieracium umbellatum,2/8/04,
Isen Bjerg,2004,1IB159,Sphaerophoria menthastri-group,Hieracium umbellatum,2/8/04,
Isen Bjerg,2004,1IB16,Andrena praecox?,Salix repens female,30/4/04,
Isen Bjerg,2004,1IB16,Bombus lapidarius,Salix repens female,30/4/04,
Isen Bjerg,2004,1IB16,Gonia picea,Salix repens female,30/4/04,
Isen Bjerg,2004,1IB16,Gonia picea,Salix repens female,30/4/04,
Isen Bjerg,2004,1IB16,Gonia picea,Salix repens female,30/4/04,
Isen Bjerg,2004,1IB16,Gonia picea,Salix repens female,30/4/04,
Isen Bjerg,2004,1IB16,Gonia picea,Salix repens female,30/4/04,
Isen Bjerg,2004,1IB16,Gonia picea,Salix repens female,30/4/04,
Isen Bjerg,2004,1IB16,Gonia picea,Salix repens female,30/4/04,
Isen Bjerg,2004,1IB16,Scatophaga stercoraria,Salix repens female,30/4/04,
Isen Bjerg,2004,1IB16,Scatophaga stercoraria,Salix repens female,30/4/04,
Isen Bjerg,2004,1IB16,Scatophaga stercoraria,Salix repens female,30/4/04,
Isen Bjerg,2004,1IB160,Apis mellifera,Calluna vulgaris,2/8/04,
Isen Bjerg,2004,1IB160,Apis mellifera,Calluna vulgaris,2/8/04,
Isen Bjerg,2004,1IB160,Apis mellifera,Calluna vulgaris,2/8/04,
Isen Bjerg,2004,1IB160,Apis mellifera,Calluna vulgaris,2/8/04,
Isen Bjerg,2004,1IB160,Apis mellifera,Calluna vulgaris,2/8/04,
Isen Bjerg,2004,1IB160,Bombus lucorum,Calluna vulgaris,2/8/04,
Isen Bjerg,2004,1IB160,Bombus terrestris/lucorum type,Calluna vulgaris,2/8/04,
Isen Bjerg,2004,1IB160,Conops flavipes,Calluna vulgaris,2/8/04,
Isen Bjerg,2004,1IB160,Meliscaeva cinctella,Calluna vulgaris,2/8/04,
Isen Bjerg,2004,1IB161,Hercostomus sp.,Potentilla erecta,2/8/04,
Isen Bjerg,2004,1IB161,Hercostomus sp.,Potentilla erecta,2/8/04,
Isen Bjerg,2004,1IB161,Hydrophoria lancifer,Potentilla erecta,2/8/04,
Isen Bjerg,2004,1IB161,Sphaerophoria menthastri-group,Potentilla erecta,2/8/04,
Isen Bjerg,2004,1IB161,Sphaerophoria menthastri-group,Potentilla erecta,2/8/04,
Isen Bjerg,2004,1IB161,Sphaerophoria menthastri-group,Potentilla erecta,2/8/04,
Isen Bjerg,2004,1IB161,Sphaerophoria menthastri-group,Potentilla erecta,2/8/04,
Isen Bjerg,2004,1IB161,Syritta pipiens,Potentilla erecta,2/8/04,
Isen Bjerg,2004,1IB162,0,Solidago virgaurea,2/8/04,
Isen Bjerg,2004,1IB163,Apis mellifera,Erica tetralix,2/8/04,
Isen Bjerg,2004,1IB163,Bombus lucorum,Erica tetralix,2/8/04,
Isen Bjerg,2004,1IB163,Bombus lucorum,Erica tetralix,2/8/04,
Isen Bjerg,2004,1IB164,Apis mellifera,Calluna vulgaris,3/8/04,
Isen Bjerg,2004,1IB164,Apis mellifera,Calluna vulgaris,3/8/04,
Isen Bjerg,2004,1IB164,Bombus (Psithyrus) bohemicus,Calluna vulgaris,3/8/04,
Isen Bjerg,2004,1IB164,Episyrphus balteatus,Calluna vulgaris,3/8/04,
Isen Bjerg,2004,1IB164,Episyrphus balteatus,Calluna vulgaris,3/8/04,
Isen Bjerg,2004,1IB164,Episyrphus balteatus,Calluna vulgaris,3/8/04,
Isen Bjerg,2004,1IB164,Episyrphus balteatus,Calluna vulgaris,3/8/04,
Isen Bjerg,2004,1IB164,Episyrphus balteatus,Calluna vulgaris,3/8/04,
Isen Bjerg,2004,1IB164,Episyrphus balteatus,Galium saxatile,3/8/04,
Isen Bjerg,2004,1IB164,Melanostoma mellinum,Calluna vulgaris,3/8/04,
Isen Bjerg,2004,1IB164,Meliscaeva cinctella,Galium saxatile,3/8/04,
Isen Bjerg,2004,1IB164,Meliscaeva cinctella,Galium saxatile,3/8/04,
Isen Bjerg,2004,1IB164,Meliscaeva cinctella,Calluna vulgaris,3/8/04,
Isen Bjerg,2004,1IB164,Meliscaeva cinctella,Calluna vulgaris,3/8/04,
Isen Bjerg,2004,1IB164,Meliscaeva cinctella,Calluna vulgaris,3/8/04,
Isen Bjerg,2004,1IB164,Meliscaeva cinctella,Calluna vulgaris,3/8/04,
Isen Bjerg,2004,1IB164,Meliscaeva cinctella,Calluna vulgaris,3/8/04,
Isen Bjerg,2004,1IB164,Meliscaeva cinctella,Calluna vulgaris,3/8/04,
Isen Bjerg,2004,1IB164,Sphaerophoria menthastri-group,Calluna vulgaris,3/8/04,
Isen Bjerg,2004,1IB164,Syrphus torvus,Calluna vulgaris,3/8/04,
Isen Bjerg,2004,1IB164,Syrphus torvus,Calluna vulgaris,3/8/04,
Isen Bjerg,2004,1IB164,Syrphus torvus,Calluna vulgaris,3/8/04,
Isen Bjerg,2004,1IB164,Syrphus torvus,Calluna vulgaris,3/8/04,
Isen Bjerg,2004,1IB164,Syrphus torvus,Galium saxatile,3/8/04,
Isen Bjerg,2004,1IB164,Syrphus torvus,Galium saxatile,3/8/04,
Isen Bjerg,2004,1IB164,Syrphus torvus,Galium saxatile,3/8/04,
Isen Bjerg,2004,1IB165,Apis mellifera,Calluna vulgaris,3/8/04,
Isen Bjerg,2004,1IB165,Apis mellifera,Calluna vulgaris,3/8/04,
Isen Bjerg,2004,1IB165,Episyrphus balteatus,Potentilla erecta,3/8/04,
Isen Bjerg,2004,1IB165,Episyrphus balteatus,Potentilla erecta,3/8/04,
Isen Bjerg,2004,1IB165,Episyrphus balteatus,Potentilla erecta,3/8/04,
Isen Bjerg,2004,1IB165,Episyrphus balteatus,Potentilla erecta,3/8/04,
Isen Bjerg,2004,1IB165,Episyrphus balteatus,Potentilla erecta,3/8/04,
Isen Bjerg,2004,1IB165,Episyrphus balteatus,Potentilla erecta,3/8/04,
Isen Bjerg,2004,1IB165,Episyrphus balteatus,Potentilla erecta,3/8/04,
Isen Bjerg,2004,1IB165,Episyrphus balteatus,Potentilla erecta,3/8/04,
Isen Bjerg,2004,1IB165,Episyrphus balteatus,Calluna vulgaris,3/8/04,
Isen Bjerg,2004,1IB165,Episyrphus balteatus,Calluna vulgaris,3/8/04,
Isen Bjerg,2004,1IB165,Episyrphus balteatus,Calluna vulgaris,3/8/04,
Isen Bjerg,2004,1IB165,Hercostomus sp.,Potentilla erecta,3/8/04,
Isen Bjerg,2004,1IB165,Hercostomus sp.,Potentilla erecta,3/8/04,
Isen Bjerg,2004,1IB165,Hercostomus sp.,Potentilla erecta,3/8/04,
Isen Bjerg,2004,1IB165,Hercostomus sp.,Potentilla erecta,3/8/04,
Isen Bjerg,2004,1IB165,Hercostomus sp.,Potentilla erecta,3/8/04,
Isen Bjerg,2004,1IB165,Hercostomus sp.,Potentilla erecta,3/8/04,
Isen Bjerg,2004,1IB165,Melanostoma mellinum,Calluna vulgaris,3/8/04,
Isen Bjerg,2004,1IB165,Melanostoma mellinum,Calluna vulgaris,3/8/04,
Isen Bjerg,2004,1IB165,Meliscaeva cinctella,Potentilla erecta,3/8/04,
Isen Bjerg,2004,1IB165,Meliscaeva cinctella,Potentilla erecta,3/8/04,
Isen Bjerg,2004,1IB165,Meliscaeva cinctella,Potentilla erecta,3/8/04,
Isen Bjerg,2004,1IB165,Meliscaeva cinctella,Potentilla erecta,3/8/04,
Isen Bjerg,2004,1IB165,Meliscaeva cinctella,Calluna vulgaris,3/8/04,
Isen Bjerg,2004,1IB165,Meliscaeva cinctella,Calluna vulgaris,3/8/04,
Isen Bjerg,2004,1IB165,Platycheirus cyaneus,Potentilla erecta,3/8/04,
Isen Bjerg,2004,1IB165,Rhagonycha fulva,Calluna vulgaris,3/8/04,
Isen Bjerg,2004,1IB166,Episyrphus balteatus,Hieracium umbellatum,3/8/04,
Isen Bjerg,2004,1IB166,Episyrphus balteatus,Hieracium umbellatum,3/8/04,
Isen Bjerg,2004,1IB166,Episyrphus balteatus,Hieracium umbellatum,3/8/04,
Isen Bjerg,2004,1IB166,Episyrphus balteatus,Hieracium umbellatum,3/8/04,
Isen Bjerg,2004,1IB166,Meliscaeva cinctella,Hieracium umbellatum,3/8/04,
Isen Bjerg,2004,1IB167,Apis mellifera,Erica tetralix,5/8/04,
Isen Bjerg,2004,1IB167,Apis mellifera,Erica tetralix,5/8/04,
Isen Bjerg,2004,1IB167,Apis mellifera,Erica tetralix,5/8/04,
Isen Bjerg,2004,1IB167,Apis mellifera,Erica tetralix,5/8/04,
Isen Bjerg,2004,1IB167,Apis mellifera,Erica tetralix,5/8/04,
Isen Bjerg,2004,1IB167,Bombus terrestris/lucorum type,Erica tetralix,5/8/04,
Isen Bjerg,2004,1IB167,Bombus terrestris/lucorum type,Erica tetralix,5/8/04,
Isen Bjerg,2004,1IB167,Bombus terrestris/lucorum type,Erica tetralix,5/8/04,
Isen Bjerg,2004,1IB167,Bombus terrestris/lucorum type,Erica tetralix,5/8/04,
