Site,Area,Area_2018,Connectivity_Index,Connectivity_Index_2018,Year,Round,Date,Plot,Included,ID,Family,Genus,Gender,Visitor,Plant
Aschenburg,35479,35479,25911,19917,2017,2,"Tuesday, 1 August 2017",6,SI,Bumblebee,Apidae,Bombus,,Bombus terrestris,Prunella vulgaris
Aschenburg,35479,35479,25911,19917,2017,2,"Tuesday, 1 August 2017",6,SI,Bumblebee,Apidae,Bombus,,Bombus terrestris,Prunella vulgaris
Aschenburg,35479,35479,25911,19917,2017,2,"Tuesday, 1 August 2017",6,SI,Bumblebee,Apidae,Bombus,,Bombus terrestris,Prunella vulgaris
Aschenburg,35479,35479,25911,19917,2017,2,"Tuesday, 1 August 2017",6,SI,Butterfly,Lycaenidae,Polyommatus,,Polyommatus coridon,Prunella vulgaris
Aschenburg,35479,35479,25911,19917,2017,2,"Tuesday, 1 August 2017",6,SI,Butterfly,Lycaenidae,Polyommatus,,Polyommatus coridon,Cirsium acaule
Aschenburg,35479,35479,25911,19917,2017,2,"Tuesday, 1 August 2017",6,SI,Butterfly,Lycaenidae,Polyommatus,,Polyommatus coridon,Lotus corniculatus
Aschenburg,35479,35479,25911,19917,2017,2,"Tuesday, 1 August 2017",6,SI,Butterfly,Lycaenidae,Polyommatus,,Polyommatus coridon,Prunella vulgaris
Aschenburg,35479,35479,25911,19917,2017,2,"Tuesday, 1 August 2017",7,SI,Butterfly,Lycaenidae,Polyommatus,,Polyommatus coridon,Lotus corniculatus
Aschenburg,35479,35479,25911,19917,2017,2,"Tuesday, 1 August 2017",7,SI,Bumblebee,Apidae,Bombus,,Bombus terrestris,Prunella vulgaris
Aschenburg,35479,35479,25911,19917,2017,2,"Tuesday, 1 August 2017",7,SI,Bumblebee,Apidae,Bombus,,Bombus terrestris,Prunella vulgaris
Aschenburg,35479,35479,25911,19917,2017,2,"Tuesday, 1 August 2017",7,SI,Bumblebee,Apidae,Bombus,,Bombus terrestris,Prunella vulgaris
Aschenburg,35479,35479,25911,19917,2017,2,"Tuesday, 1 August 2017",7,SI,Bumblebee,Apidae,Bombus,,Bombus terrestris,Prunella vulgaris
Aschenburg,35479,35479,25911,19917,2017,2,"Tuesday, 1 August 2017",7,SI,Butterfly,Nymphalidae,Melanargia,,Melanargia galathea,Trifolium pratense
Aschenburg,35479,35479,25911,19917,2017,2,"Tuesday, 1 August 2017",7,SI,Butterfly,Nymphalidae,Maniola,,Maniola jurtina,Prunella vulgaris
Aschenburg,35479,35479,25911,19917,2017,2,"Tuesday, 1 August 2017",7,SI,Bumblebee,Apidae,Bombus,,Bombus terrestris,Prunella vulgaris
Aschenburg,35479,35479,25911,19917,2017,2,"Tuesday, 1 August 2017",7,SI,Bumblebee,Apidae,Bombus,,Bombus terrestris,Prunella vulgaris
Aschenburg,35479,35479,25911,19917,2017,2,"Tuesday, 1 August 2017",7,SI,Bumblebee,Apidae,Bombus,,Bombus terrestris,Prunella vulgaris
Aschenburg,35479,35479,25911,19917,2017,2,"Tuesday, 1 August 2017",7,SI,Butterfly,Nymphalidae,Melanargia,,Melanargia galathea,Prunella vulgaris
Aschenburg,35479,35479,25911,19917,2017,2,"Tuesday, 1 August 2017",7,SI,Butterfly,Nymphalidae,Coenonympha,,Coenonympha pamphilus,Prunella vulgaris
Aschenburg,35479,35479,25911,19917,2017,2,"Tuesday, 1 August 2017",7,SI,Bumblebee,Apidae,Bombus,,Bombus terrestris,Prunella vulgaris
Aschenburg,35479,35479,25911,19917,2017,2,"Tuesday, 1 August 2017",7,SI,Bumblebee,Apidae,Bombus,,Bombus terrestris,Prunella vulgaris
Aschenburg,35479,35479,25911,19917,2017,2,"Tuesday, 1 August 2017",7,SI,Bumblebee,Apidae,Bombus,,Bombus terrestris,Prunella vulgaris
Aschenburg,35479,35479,25911,19917,2017,2,"Tuesday, 1 August 2017",7,SI,Butterfly,Lycaenidae,Polyommatus,,Polyommatus coridon,Thymus polytrichus
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",1,SI,Bumblebee,Apidae,Bombus,,Bombus pascuorum,Cirsium acaule
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",1,SI,Butterfly,Zygaenidae,Zygaena,,Zygaena filipendulae,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",1,SI,Butterfly,Pieridae,Pieris,,Pieris brassicae,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",1,SI,Bumblebee,Apidae,Bombus,,Bombus terrestris,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",1,SI,Butterfly,Zygaenidae,Zygaena,,Zygaena filipendulae,Vicia cracca
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",1,SI,Bumblebee,Apidae,Bombus,,Bombus soroeensis,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",2,SI,Bumblebee,Apidae,Bombus,,Bombus pascuorum,Cirsium acaule
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",2,SI,Butterfly,Zygaenidae,Zygaena,,Zygaena viciae,Knautia arvensis
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",2,SI,Butterfly,Nymphalidae,Lasiommata,,Lasiommata megera,Leontodon hispidus
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",2,SI,Butterfly,Nymphalidae,Aphantopus,,Aphantopus hyperantus,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",2,SI,Bumblebee,Apidae,Bombus,,Bombus terrestris,Hypericum perforatum
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",3,SI,Butterfly,Zygaenidae,Zygaena,,Zygaena filipendulae,Knautia arvensis
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",3,SI,Butterfly,Zygaenidae,Zygaena,,Zygaena viciae,Knautia arvensis
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",3,SI,Butterfly,Zygaenidae,Zygaena,,Zygaena viciae,Knautia arvensis
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",3,SI,Bumblebee,Apidae,Bombus,,Bombus terrestris,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",3,SI,Bumblebee,Apidae,Bombus,,Bombus terrestris,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",3,SI,Bumblebee,Apidae,Bombus,,Bombus terrestris,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",3,SI,Bumblebee,Apidae,Bombus,,Bombus terrestris,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",3,SI,Bumblebee,Apidae,Bombus,,Bombus terrestris,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",3,SI,Honey bee,Apidae,Apis,,Apis mellifera,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",3,SI,Butterfly,Hesperiidae,Ochlodes,,Ochlodes sylvanus,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",3,SI,Bumblebee,Apidae,Bombus,,Bombus pascuorum,Thymus polytrichus
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",3,SI,Bumblebee,Apidae,Bombus,,Bombus pascuorum,Prunella vulgaris
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",3,SI,Butterfly,Zygaenidae,Zygaena,,Zygaena filipendulae,Knautia arvensis
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",3,SI,Bumblebee,Apidae,Bombus,,Bombus lapidarius,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",3,SI,Bumblebee,Apidae,Bombus,,Bombus campestris,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",3,#,Bumblebee,Apidae,Bombus,,Bombus campestris,Knautia arvensis
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",4,SI,Butterfly,Nymphalidae,Maniola,,Maniola jurtina,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",4,SI,Butterfly,Nymphalidae,Argynnis,,Argynnis paphia,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",4,SI,Butterfly,Zygaenidae,Zygaena,,Zygaena filipendulae,Knautia arvensis
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",4,SI,Bumblebee,Apidae,Bombus,,Bombus terrestris,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",4,SI,Butterfly,Nymphalidae,Melanargia,,Melanargia galathea,Knautia arvensis
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",4,SI,Butterfly,Zygaenidae,Zygaena,,Zygaena filipendulae,Knautia arvensis
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",5,SI,Butterfly,Nymphalidae,Argynnis,,Argynnis paphia,Cirsium acaule
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",5,SI,Butterfly,Zygaenidae,Zygaena,,Zygaena filipendulae,Knautia arvensis
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",5,SI,Butterfly,Nymphalidae,Argynnis,,Argynnis paphia,Knautia arvensis
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",5,SI,Butterfly,Nymphalidae,Argynnis,,Argynnis paphia,Knautia arvensis
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",5,SI,Butterfly,Pieridae,Pieris,,Pieris brassicae,Knautia arvensis
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",5,SI,Bumblebee,Apidae,Bombus,,Bombus hypnorum,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",5,SI,Bumblebee,Apidae,Bombus,,Bombus pascuorum,Cirsium acaule
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",5,SI,Bumblebee,Apidae,Bombus,,Bombus pascuorum,Cirsium acaule
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",5,SI,Bumblebee,Apidae,Bombus,,Bombus pascuorum,Cirsium acaule
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",5,SI,Bumblebee,Apidae,Bombus,,Bombus pascuorum,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",6,SI,#N/A,NA,NA,,NA,NA
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",7,SI,Bumblebee,Apidae,Bombus,,Bombus pascuorum,Melilotus officinalis
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",7,SI,Butterfly,Nymphalidae,Argynnis,,Argynnis paphia,Knautia arvensis
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",7,SI,Butterfly,Nymphalidae,Maniola,,Maniola jurtina,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2017,2,"Wednesday, 2 August 2017",7,#,Butterfly,Nymphalidae,Maniola,,Maniola jurtina,Achillea millefolium
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",1,SI,Bumblebee,Apidae,Bombus,,Bombus lapidarius,Centaurea jacea
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",1,SI,Bumblebee,Apidae,Bombus,,Bombus lapidarius,Centaurea jacea
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",1,SI,Bumblebee,Apidae,Bombus,,Bombus terrestris,Centaurea jacea
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",1,SI,Honey bee,Apidae,Apis,,Apis mellifera,Centaurea jacea
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",1,SI,Bumblebee,Apidae,Bombus,,Bombus lapidarius,Centaurea jacea
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",1,SI,Bumblebee,Apidae,Bombus,,Bombus lapidarius,Centaurea jacea
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",2,SI,Bumblebee,Apidae,Bombus,,Bombus lapidarius,Centaurea scabiosa
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",2,SI,Bumblebee,Apidae,Bombus,,Bombus terrestris,Centaurea scabiosa
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",2,SI,Butterfly,Nymphalidae,Maniola,,Maniola jurtina,Medicago lupulina
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",2,SI,Bumblebee,Apidae,Bombus,,Bombus pascuorum,Vicia cracca
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",2,SI,Butterfly,Lycaenidae,Polyommatus,,Polyommatus icarus,Lotus corniculatus
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",2,SI,Butterfly,Lycaenidae,Polyommatus,,Polyommatus icarus,Lotus corniculatus
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",2,SI,Butterfly,Nymphalidae,Coenonympha,,Coenonympha pamphilus,Achillea millefolium
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",2,SI,Honey bee,Apidae,Apis,,Apis mellifera,Centaurea jacea
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",2,SI,Honey bee,Apidae,Apis,,Apis mellifera,Centaurea jacea
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",2,SI,Honey bee,Apidae,Apis,,Apis mellifera,Centaurea jacea
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",2,SI,Butterfly,Nymphalidae,Maniola,,Maniola jurtina,Centaurea jacea
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",2,SI,Bumblebee,Apidae,Bombus,,Bombus lapidarius,Centaurea jacea
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",2,SI,Honey bee,Apidae,Apis,,Apis mellifera,Centaurea jacea
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",2,SI,Butterfly,Pieridae,Pieris,,Pieris brassicae,Knautia arvensis
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",2,SI,Butterfly,Nymphalidae,Coenonympha,,Coenonympha pamphilus,Centaurea jacea
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",2,SI,Bumblebee,Apidae,Bombus,,Bombus terrestris,Centaurea jacea
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",2,SI,Bumblebee,Apidae,Bombus,,Bombus lapidarius,Centaurea jacea
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",3,SI,Bumblebee,Apidae,Bombus,,Bombus lapidarius,Centaurea scabiosa
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",3,SI,Bumblebee,Apidae,Bombus,,Bombus lapidarius,Centaurea scabiosa
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",3,SI,Bumblebee,Apidae,Bombus,,Bombus lapidarius,Centaurea scabiosa
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",3,SI,Bumblebee,Apidae,Bombus,,Bombus terrestris,Centaurea scabiosa
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",3,SI,Bumblebee,Apidae,Bombus,,Bombus terrestris,Centaurea scabiosa
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",3,SI,Bumblebee,Apidae,Bombus,,Bombus terrestris,Centaurea scabiosa
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",3,SI,Bumblebee,Apidae,Bombus,,Bombus terrestris,Centaurea scabiosa
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",3,SI,Butterfly,Zygaenidae,Zygaena,,Zygaena viciae,Knautia arvensis
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",3,SI,Bumblebee,Apidae,Bombus,,Bombus terrestris,Centaurea jacea
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",3,SI,Bumblebee,Apidae,Bombus,,Bombus lapidarius,Centaurea jacea
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",3,SI,Bumblebee,Apidae,Bombus,,Bombus lapidarius,Centaurea jacea
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",3,SI,Bumblebee,Apidae,Bombus,,Bombus lapidarius,Centaurea jacea
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",3,SI,Bumblebee,Apidae,Bombus,,Bombus lapidarius,Centaurea jacea
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",3,SI,Bumblebee,Apidae,Bombus,,Bombus terrestris,Knautia arvensis
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",3,SI,Bumblebee,Apidae,Bombus,,Bombus terrestris,Knautia arvensis
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",4,SI,Bumblebee,Apidae,Bombus,,Bombus terrestris,Centaurea scabiosa
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",4,SI,Bumblebee,Apidae,Bombus,,Bombus terrestris,Centaurea scabiosa
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",4,SI,Bumblebee,Apidae,Bombus,,Bombus lapidarius,Centaurea scabiosa
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",4,SI,Bumblebee,Apidae,Bombus,,Bombus terrestris,Centaurea scabiosa
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",4,SI,Bumblebee,Apidae,Bombus,,Bombus terrestris,Centaurea scabiosa
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",4,SI,Bumblebee,Apidae,Bombus,,Bombus terrestris,Centaurea jacea
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",4,SI,Butterfly,Nymphalidae,Argynnis,,Argynnis paphia,Centaurea scabiosa
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",4,#,Butterfly,Nymphalidae,Argynnis,,Argynnis paphia,Centaurea jacea
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",4,SI,Bumblebee,Apidae,Bombus,,Bombus terrestris,Centaurea jacea
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",4,SI,Bumblebee,Apidae,Bombus,,Bombus terrestris,Centaurea jacea
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",4,SI,Butterfly,Nymphalidae,Argynnis,,Argynnis paphia,Knautia arvensis
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",4,SI,Bumblebee,Apidae,Bombus,,Bombus terrestris,Knautia arvensis
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",4,SI,Bumblebee,Apidae,Bombus,,Bombus lapidarius,Centaurea jacea
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",4,SI,Bumblebee,Apidae,Bombus,,Bombus lapidarius,Centaurea jacea
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",4,SI,Butterfly,Nymphalidae,Maniola,,Maniola jurtina,Centaurea jacea
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",4,SI,Butterfly,Nymphalidae,Maniola,,Maniola jurtina,Centaurea jacea
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",5,SI,Butterfly,Nymphalidae,Aphantopus,,Aphantopus hyperantus,Knautia arvensis
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",5,SI,Butterfly,Nymphalidae,Argynnis,,Argynnis paphia,Knautia arvensis
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",5,SI,Butterfly,Nymphalidae,Argynnis,,Argynnis paphia,Knautia arvensis
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",5,SI,Butterfly,Nymphalidae,Argynnis,,Argynnis paphia,Knautia arvensis
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",5,SI,Butterfly,Nymphalidae,Argynnis,,Argynnis paphia,Knautia arvensis
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",5,SI,Butterfly,Nymphalidae,Argynnis,,Argynnis paphia,Knautia arvensis
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",5,SI,Butterfly,Nymphalidae,Maniola,,Maniola jurtina,Pimpinella saxifraga
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",5,SI,Butterfly,Nymphalidae,Maniola,,Maniola jurtina,Knautia arvensis
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",5,SI,Butterfly,Nymphalidae,Maniola,,Maniola jurtina,Knautia arvensis
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",5,SI,Butterfly,Nymphalidae,Maniola,,Maniola jurtina,Knautia arvensis
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",5,SI,Butterfly,Nymphalidae,Maniola,,Maniola jurtina,Knautia arvensis
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",5,SI,Butterfly,Nymphalidae,Maniola,,Maniola jurtina,Knautia arvensis
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",5,SI,Butterfly,Nymphalidae,Maniola,,Maniola jurtina,Knautia arvensis
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",5,SI,Butterfly,Pieridae,Pieris,,Pieris brassicae,Knautia arvensis
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",5,SI,Butterfly,Pieridae,Pieris,,Pieris brassicae,Knautia arvensis
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",5,SI,Butterfly,Nymphalidae,Argynnis,,Argynnis paphia,Knautia arvensis
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",6,SI,Butterfly,Nymphalidae,Maniola,,Maniola jurtina,Knautia arvensis
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",6,SI,Butterfly,Pieridae,Pieris,,Pieris brassicae,Clinopodium vulgare
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",6,SI,Butterfly,Pieridae,Pieris,,Pieris brassicae,Clinopodium vulgare
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",6,SI,Butterfly,Nymphalidae,Argynnis,,Argynnis paphia,Centaurea jacea
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",6,SI,Butterfly,Nymphalidae,Argynnis,,Argynnis paphia,Centaurea jacea
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",6,SI,Butterfly,Nymphalidae,Argynnis,,Argynnis paphia,Centaurea jacea
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",6,SI,Butterfly,Nymphalidae,Argynnis,,Argynnis paphia,Centaurea jacea
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",6,SI,Butterfly,Nymphalidae,Argynnis,,Argynnis paphia,Centaurea jacea
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",6,SI,Butterfly,Nymphalidae,Argynnis,,Argynnis paphia,Centaurea jacea
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",6,SI,Butterfly,Nymphalidae,Argynnis,,Argynnis paphia,Centaurea jacea
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",6,SI,Honey bee,Apidae,Apis,,Apis mellifera,Centaurea jacea
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",6,SI,Honey bee,Apidae,Apis,,Apis mellifera,Centaurea jacea
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",6,SI,Bumblebee,Apidae,Bombus,,Bombus terrestris,Centaurea jacea
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",6,SI,Butterfly,Pieridae,Pieris,,Pieris brassicae,Knautia arvensis
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",6,#,Butterfly,Pieridae,Pieris,,Pieris brassicae,Clinopodium vulgare
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",6,SI,Bumblebee,Apidae,Bombus,,Bombus terrestris,Knautia arvensis
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",6,SI,Bumblebee,Apidae,Bombus,,Bombus terrestris,Knautia arvensis
Am Graben,5794,5535,16587,1186,2017,2,"Wednesday, 2 August 2017",6,SI,Butterfly,Lycaenidae,Polyommatus,,Polyommatus icarus,Lotus corniculatus
